created_at,text,user,retweet_count,favorite_count,followers,is_verified
Fri Jan 28 13:11:51 +0000 2022,"if you have to invest $1,000,000 in just one that will make you a billionaire. Which one do you choose? - $BTC - $ETH - $ADA - $VET - $SOL - $KASTA - $MATIC - $AXS - $SHIB - $NEAR - $HBAR - $DOGE - $MANA - $GALA - $SAND - $THETA - $DOT - $LINK - $LTC - $CRO",rovercrc,71,378,1222544,
Wed Jan 05 20:53:07 +0000 2022,Shiba Bee Inu Just Launched - $Shibee A reward token providing holders with a 2% auto staking feature Based Team SAFU Play Strong roadmap Big marketing lined up,CryptoLeoX,58,89,20727,False
Tue Jan 04 13:16:43 +0000 2022,JAPAN - How to buy SHIBA INU Beautiful list of exchanges right here But one is missing  Wen $SHIB,LucieSHIB,79,240,167475,False
Thu Jan 06 08:36:02 +0000 2022,"Cryptocurrency Shiba Inu plans to reduce gas fees, aims to launch its own blockchain",LucieSHIB,143,469,167475,False
Tue Jan 11 02:40:16 +0000 2022,"Daily reminder that there are only three official tokens in the  project! $SHIB $LEASH $BONE on the ERC-20 network. Others may use our name, our message, and/or our ideas but they are not US, so please make sure you thoroughly before investing!",Web3Queenie,336,941,44681,
Thu Jan 20 15:26:31 +0000 2022,$SHIB is on the Rise!,army_shiba,239,1018,475928,
Thu Jan 20 15:34:43 +0000 2022,Hi $SHIB. When $0.001?,ShibalnuNews,258,1519,381535,
Sat Jan 22 16:42:30 +0000 2022,Click if you have sold 0 $SHIB at this dip!,army_shiba,306,2689,475928,
Fri Jan 21 08:57:51 +0000 2022,No Panic $SHIB Family! We will survive this dip!,army_shiba,292,1367,475928,
Sat Jan 22 13:22:05 +0000 2022,This is $SHIB rising from the dip! Trust the process!,army_shiba,297,1425,475928,
Thu Jan 20 19:18:06 +0000 2022,"See, each accumulation phase of $SHIB ended up with a massive pump and Diamond Hands rewarded with huge gains! $SHIB is on the 3rd phase and this is gonna be huge as well! LFG!",army_shiba,225,803,475928,
Fri Jan 21 19:39:06 +0000 2022,If I end up being right about  &amp; $SHIB . i think that would be the most legendary call in the history of the game.,DelCrxpto,185,577,89703,
Tue Jan 25 02:14:59 +0000 2022,"On this day one year ago 1 $BTC: $32,260 1 $ETH: $1,316 1 $BNB: $41.57 1 $SOL: $3.70 1 $ADA: $0.34 1 $LUNA: $0.87 1 $AVAX: $12.22 1 $MATIC: $0.03 1 $CRO: $0.07 1 $AXS: $0.84 1 $SAND: $0.09 1 $DOGE: $0.0084 1 $SHIB: 0.0000000001",WatcherGuru,242,1150,3130324,
Sat Jan 15 20:52:49 +0000 2022,Seems every couple days I look 5k new holders are added. Bullish signs for,ShibalnuNews,287,1209,381530,False
Tue Jan 04 17:08:40 +0000 2022,Give Back 100x To Nature and Let Nature show us more GAINS  loves nature hence supports eco-friendly projects like . Excellent product utility and commitment. Smash the LIKE &amp; RT for $SHIB $TREES $BONE $LEASH,ShibainuCoin,1501,4417,830209,False
Tue Jan 18 04:03:58 +0000 2022,Shiba Inu price primed for a 35% rally as SHIB overcomes a significant hurdle.,ShibalnuNews,92,441,381530,False
Tue Jan 18 17:46:19 +0000 2022,Shiba Inu $SHIB Now Held by Over 1.145+ Million Users,ShibalnuNews,220,1162,381530,False
Mon Jan 17 22:10:02 +0000 2022,$SHIB is not a meme anymore. (smash like if you agree),ShibalnuNews,275,1807,381530,False
Thu Jan 20 16:59:52 +0000 2022,JUST IN: $SHIB  is back on top most used smart contracts by 1000 biggest ETH wallets price ups 2.7% in the past 24hrs with a current price of $0.00002849,ShibalnuNews,227,962,381530,False
Mon Jan 17 21:01:00 +0000 2022,"With Samsung's investment in ZenGo, it's possible that $SHIB will be accepted in the future.",ShibalnuNews,186,970,381530,False
Wed Jan 12 14:38:34 +0000 2022,JUST IN: $SHIB is up +11% in the past 24 hours.,WatcherGuru,593,3340,3130388,False
Tue Jan 11 22:10:37 +0000 2022,Bienvenida Shiba Inu ($SHIB) A  !  es el token con nombre de raza de perro japonesa que fue lanzada en Agosto de 2020 y compite por un lugar entre el top 10 de las criptos con mayor market cap Conoce ms en nuestro blog,Bitso,865,2852,127674,
Mon Jan 03 21:21:31 +0000 2022,is launching the Doggy DAO to give enthusiasts voting power over crypto projects Smash the LIKE and RT for more $SHIB power. Load More &amp; HODL strong! $TREES $BONES $LEASH ,ShibainuCoin,435,1467,830205,
Sun Jan 02 23:39:57 +0000 2022,Brief technical and on-chain analysis on price and why $SHIB could advance further Like and RT show we are stronger and united! Best time to accumulate is NOW! $TREES $BONE $LEASH ,ShibainuCoin,259,922,830205,
Tue Jan 11 09:44:25 +0000 2022,$SHIBIC Gains Strongly while $Doge &amp; $SHIB Fall.,ShibaInuClassic,324,169,21683,
Sun Jan 09 13:23:59 +0000 2022,$SHIBs Doggy DAO is meant to give users the power to decide on crypto projects and pairs on ShibaSwap.,CoinDesk,406,1259,3360269,
Thu Jan 13 07:23:28 +0000 2022,"Shiba Inu jumped 16%, leading the gains among major cryptocurrencies, amid rumors of a Robinhood listing. By ",CoinDesk,117,430,3360269,
Thu Jan 13 21:48:51 +0000 2022,Shiba Inu ($SHIB) ya est en Bitso! Regstrate hoy y empieza a operar con uno de los tokens favoritos del pblico.,Bitso,14,218,127677,False
Thu Jan 13 21:47:47 +0000 2022,Shiba Inu ($SHIB) ya est en Bitso! Registrate hoy y empez a operar con uno de los tokens favoritos de la comunidad.,Bitso,6,324,127677,False
Thu Jan 06 16:41:03 +0000 2022,"I have been repeatedly asked when AMC expects to routinely accept Dogecoin and Shiba Inu for any and all payments made via the AMC web site and mobile app. I am being told that we are still well on track for the promised Q1 implementation, with exact timing most likely in March.",CEOAdam,2726,10214,332618,
Sun Jan 02 18:00:42 +0000 2022,"Nos complace hacer el siguiente anuncio: AHORA! podrs pagar con $SHIB TV en vivo, series y pelculas en todos los pases habla hispana gracias a los amigos de .593 sguelos en Instagram y pongamos WOOF! Link:",ShibaHispano,108,280,12070,
Mon Jan 10 07:02:52 +0000 2022,"fiyat, 0,000283 ABD dolarnn altnda kalan likidite toplad ve yeni bir ykseli trendinin baladnn sinyalini verdi.",Kahini147,24,169,34292,
Thu Jan 13 10:15:11 +0000 2022,Shiba Inu (SHIB) Surges 16% After Bitso Listing &amp; Rumors of Robinhood Listing $shib,ShibaAustralia,177,614,103674,
Sun Jan 09 21:14:54 +0000 2022,"I know we all know the progress has made last year, from its huge price increase and listing on to the recent whale purchases! If youve ever wanted to earn in your sleep, take a look at who pays you in Shiba rewards!",ShibInfo,80,279,613754,
Thu Jan 06 14:49:40 +0000 2022,Shiba Inu Whales Held onto Tokens Despite Market Sell-off $shib,ShibaAustralia,91,298,103674,
Thu Jan 13 10:17:36 +0000 2022,Shiba Inu Surpasses MATIC in Market Capitalization After 23% Rise $shib,ShibaAustralia,53,156,103674,
Sat Jan 01 19:32:58 +0000 2022,The developers behind the Shiba Inu protocol have announced the launch of a in order to give more power to users.,BTCTN,515,1698,3149659,
Sat Jan 01 12:06:35 +0000 2022,Shiba Inu Announces Beta of DOGGY DAO,LucieSHIB,72,241,167466,
Thu Jan 06 23:32:18 +0000 2022,"AMC Theatres is on track to accept () and () as promised, the CEO has confirmed.",BTCTN,565,1915,3149659,
Fri Jan 07 08:32:20 +0000 2022,"AMC Theatres expects to accept and ""for any and all payments made via the AMC website and mobile app this quarter.",BTCTN,378,1410,3149659,
Wed Jan 12 14:54:50 +0000 2022,SHIBA INU ROBINHOOD LISTING SAID TO COME AS EARLY IN FEB this is about 6 months too late,zerohedge,391,2135,2151356,
Sat Jul 30 19:52:58 +0000 2022,$VOLT IS GOING TO PUMP HARD!,ShibaInuHodler,157,544,479400,False
Mon Jul 18 15:04:27 +0000 2022,Me being grateful to the for making the online life of Russian diplomats hard.,mariamposts,64,1224,47302,False
Fri Jul 29 18:30:19 +0000 2022,"Crypto traders trying to explain why they invested their savings in Luna, Cumrocket and Shiba Inu coin",ParikPatelCFA,311,2556,728640,False
Sun Jul 24 13:38:00 +0000 2022,"Sup  want to connect with you all, drop your  below and ill give you a follow. Lets connect.",ShibaINUArmyUK,11,29,5764,False
Thu Jul 21 13:32:13 +0000 2022,"I had a dream, a few hours ago, in the dream I was in a big house having dinner with my Shiba brothers and sisters. In the dream a great voice is heard that tells us all: ""Shiba Inu will always give enormous positive energies and happiness for the entire SHIBARMY"". Good vibes.",ShibaXanders,315,1370,26930,False
Fri Jul 29 18:57:08 +0000 2022,"Current Shiba Inu Holder Count is 1,215,109 The top ETH wallets are holding 57,493,440,255,738 numbers of SHIB amounting to $637,257,501.",SuhelMemon4,92,353,4064,False
Sat Jul 30 15:25:53 +0000 2022,"Shiba Inu continues to set record-breaking milestones in its holder count, reaching over 1,215,377 holders.",SuhelMemon4,55,181,4064,False
Wed Jul 13 16:49:40 +0000 2022,"New Listing Update: Shiba Inu (SHIB) wallet is open and trading will begin shortly on Markets: USD-SHIB For more information about $SHIB, visit",BittrexExchange,133,316,935813,False
Tue Jul 26 12:40:45 +0000 2022,"Episode 63: How a Shiba Inu dog avatar became an online army of counter-trollsand hell for one Russian diplomats Twitter engagements. Meet the founding fathers of NAFO,  and .",ForeignOffPod,205,677,3272,False
Fri Jul 22 13:12:12 +0000 2022,Shiba Inu Meets Golden Hour: Attracts 94% Buying Pressure After Market Recovery,ShibAlexander,75,260,36002,False
Mon Jul 25 13:25:11 +0000 2022,Next Shiba Inu  we are listing in future,Cetoex,136,234,103250,False
Tue Jul 12 21:18:05 +0000 2022,"Now I know what stands for! Self-organized fellas trolling Russian liars and fundraising for Ukraine, while creating some of the best memes ever. Proud to have you by side",olgatokariuk,184,1307,363909,False
Wed Jul 27 23:54:53 +0000 2022,Shiba Inu is accepting new owners everyday since June 29th. Fresh investors may be deciding that SHIB is a good investment. Imagine how many more individuals will join the Ecosystem when projects like Shibarium and Shiba Inu Games are released. Those would undoubtedly be enormous,SuhelMemon4,47,153,4064,False
Wed Jul 06 17:37:36 +0000 2022,BREAKING: Shiba Inu ( $SHIB ) To Launch Brand-New Token Called TREAT.,CoinHubCC,197,1233,53035,False
Thu Jul 14 15:04:17 +0000 2022,"The Crypto Mile Weekly Update: Celsius files for bankruptcy, Vitalik defends PoS on Twitter, and is Shiba Inu founder behind crypto enigma Dejitaru Tsuka?",BMcGleenon,30,76,2782,False
Wed Jul 27 23:16:58 +0000 2022,"CLAIM I sneaked Kenshi by  from my support thread Of course I changed my mind,this love is perfectly suiting me,Shiba and sword.. see you at the next thread, in the meantime,support me too,so I'll be able to buy more His Link",Shiba_Inu_Race,46,81,960,False
Thu Jul 21 19:07:23 +0000 2022,"Shiba Inu ,merakla beklenen : The Metaverse Project'i tasarlamak ve gelitirmek iin Amerikan Sanal Gereklik irketi olan The Third Floor (TTF) ile ibirlii yapt",AnalysisToken,34,168,4392,False
Tue Jul 26 20:19:56 +0000 2022,"Shiba Inu ( $SHIB ) Ecosystem Token 'BONE' Surpasses 50,000 Holders.",ShibaInuHodler,95,642,479400,False
Mon Jul 25 18:43:25 +0000 2022,"SHOPPING TIME I'm going to claim something soon, I might already know who's gonna be the next, but... Drop your best maybe I'll change my mind (Only from followers)",Shiba_Inu_Race,45,92,960,False
Thu Jul 28 18:00:18 +0000 2022,What makes the Community Woof? We're giving our friends over at  something special! Starting now all orders fulfilled with $SHIB will receive FREE shipping and a 2% for 2 weeks! Lets see how strong the really is!,shopping_io,1304,4040,74834,
Sat Jul 30 16:49:08 +0000 2022,"460,876,893 $SHIB -&gt; transferred to dead wallet.",shibburn,182,758,378729,
Mon Jul 25 10:30:53 +0000 2022,Thrilled to announce $SHIB listing on  6 days left $shib going to Trading starting: 12:00 UTC August 1st Pair: SHIB/USDT Get ready to trade on world leading trading platform     ,Cetoex,160,379,103271,
Tue Jul 26 10:56:43 +0000 2022,$SHIB is the future!,Cetoex,103,463,103271,
Fri Jul 29 21:52:23 +0000 2022,Good News... $SHIB,ShibInfo,244,1654,613754,
Sat Jul 30 15:11:00 +0000 2022,$Floki still hasnt had its $Shib run yet.,BenBuckwalter,109,386,91200,
Thu Jul 28 21:00:16 +0000 2022,My GREEN $SHIB Circle                    ,theshibdream,42,142,66911,
Mon Jul 25 10:51:28 +0000 2022,"Make your perfect Bag, pick one coin from each row ? $BTC $ETH $SHIB Comment",BeeTheRich,32,159,20874,
Tue Jul 26 19:57:06 +0000 2022,Remember $SHIB spent months building a community and product before it went parabolic. I'm expecting the same from $GVR. We are building something different here,Amooor1st,134,446,8518,
Wed Jul 27 10:16:03 +0000 2022,"If I sent u 650,000,000 $SHIB randomly would you hold?",SHIBsecret,73,532,4298,
Tue Jul 26 14:06:07 +0000 2022,Prove that you are with us. $SHIB,Cetoex,48,196,103271,
Mon Jul 25 16:09:45 +0000 2022,My weekly $SHIB CIRCLE Patience is the ability to keep a good attitude while waiting.,BeeTheRich,42,207,20874,
Fri Jul 29 11:35:09 +0000 2022,Good Morning $SHIB,ShibInfo,109,960,613754,
Mon Jul 25 16:53:20 +0000 2022,"What do you prefer, $SHIB or $VOLT ?",Cetoex,68,245,103271,
Sat Jul 30 15:10:13 +0000 2022,Most Bullish Tokens last 24h $QUACK  $SHIB  $DOGE  $BLS   $KIBA  $HODL  $MARVIN  $FLOKI  $PULI ,CryptoInsightsX,87,197,120449,
Wed Jul 27 00:07:18 +0000 2022,PICK ONE: $DOGE or $SHIB,ShibInfo,106,1064,613754,
Sat Jul 30 18:30:05 +0000 2022,Drop Your $SHIB Address,ShibInfo,236,1075,613754,
Sat Jul 30 12:59:23 +0000 2022,Feeling bullish on $Shib?,wirexapp,72,369,105906,
Sat Jul 23 20:03:35 +0000 2022,"$VOLT  is launching their 1st ever collection - is minting soon! I know the $VOLT team is solid, so I'm pretty excited for this one! Looks like a game changer! Go check out !",ShibaInuHodler,243,437,479402,
Mon Jul 18 16:09:59 +0000 2022,Can Shiba Inu ( $SHIB ) Burn 1 Trillion Tokens By The End Of The Year?,ShibaInuHodler,170,905,479402,
Wed Jul 20 17:28:31 +0000 2022,JUST IN: Vitalik Buterin Thanked Shiba Inu ( $SHIB ) For Making His PhD Fellowship Fund Possible.,CoinHubCC,312,1274,53036,
Wed Jul 27 02:24:56 +0000 2022,"GM frens, just woke up to a lovely surprise Kenshi headed to a new home of his Shiba friends Thank you  for your support Check out the Shiba Inu Racer",BlinkingPets,13,47,4753,
Sat Jul 30 16:04:17 +0000 2022,knows that the Whales Love $SHIB!,ShibArmy_4Life,53,161,21772,
Thu Jul 14 19:13:28 +0000 2022,Baby shiba vs adult shiba 11vs 3,shibainuinparis,30,222,1821,
Wed Jul 13 23:07:09 +0000 2022,Early morning walk with two shiba,shibainuinparis,14,202,1821,
Sat Jul 23 22:26:52 +0000 2022,"Shiba Inu a nivel mundial est siendo aceptado cmo mtodo de pago. Si quieres ser parte de la adopcin masiva de $SHIB lo puedes hacer, te ofrecemos toda la ayuda para que puedas aceptarla, no importa el tamao que tenga t establecimiento. Lo daremos a conocer en todo el mundo.",ShibaXanders,69,208,26930,
Sun Jul 24 13:05:19 +0000 2022,Shiba Inu () is again one of the Ethereum whales' most used coins $shib,Utoday_en,112,449,94798,
Sat Jul 30 13:45:33 +0000 2022,Inu's long-term holders on the rise as investors contemplate market conditions,Utoday_en,120,401,94798,
Mon Jul 11 22:40:46 +0000 2022,"Shiba Inu (SHIB) adds 20,000 holders in a month despite sluggish market",SHIBaInu_QUEEN,29,160,2060,
Fri Jul 29 16:00:23 +0000 2022,"Inu achieves new long-term milestone, raising hopes for new teaser $SHIB",Utoday_en,119,412,94798,
Wed Jul 27 12:02:31 +0000 2022,ICYMI: is trading in green as two whales purchase nearly 534 billion $SHIB,Utoday_en,54,211,94798,
Sat Jul 30 23:14:27 +0000 2022,has more liquidity than Shiba Inu!,Investments_CEO,170,718,589951,
Wed Jul 13 13:19:05 +0000 2022,Jaehyun is so precious! He smiled and squealed when the shiba inu sat down and followed his instructions,jthe1stalbum,92,180,5857,
Sun Jul 17 04:14:43 +0000 2022,SAFU: LP Locked 100% FULL PASSED AUDIT KYC DOXXED WHITEPAPER VERIFIED CONTRACT EVERYWHERE YOU SEE THE HYPE ABOUT SAUDIS WILL PUMP THE CRYPTO MARKET MASSIVELY! NOW WE ARE HERE WITH THE FIRST SAUDI SHIBA INU TOKEN! BE READY FOR THE BIGGEST PUMP TO THE MOON!,SAUDISHIBTOKEN,158,77,10054,
Sun Jul 17 18:07:48 +0000 2022,"Despite the brutal market, Shiba Inu ( $SHIB ) is still up +66% in the last year!",CoinHubCC,109,520,53036,
Fri Jul 29 19:46:01 +0000 2022,Shiba Inu Reaches New Long-Term Milestone; Expectations Soar on New Teaser,CryptoArmy555,41,157,21213,
Wed Jul 20 19:15:21 +0000 2022,Shiba Inu welcomes THE THIRD FLOOR to The Metaverse Read more..,Shibtoken,2498,8398,3929783,
Mon Jul 11 21:03:30 +0000 2022,Shiba Inu's $BONE is the gas/fee token which replaces the need for Ethereum in order to transact across the SHIBARIUM ecoystem.,CoinHubCC,92,436,53036,
Tue Jul 19 20:27:53 +0000 2022,$SHIB + Amazon = MOON!,ShibInfo,326,2387,613754,
Tue Jul 19 15:36:08 +0000 2022,$SHIB is Trending!!,ShibInfo,263,1760,613754,
Thu Jul 21 00:15:15 +0000 2022,$SHIB Will SURPRISE THE WHOLE WORLD!!,ShibInfo,265,1938,613754,
Fri Jul 22 12:34:51 +0000 2022,Is $SHIB better than $DOGE? NO Yes Yes,ShibInfo,439,2096,613754,
Sat Jul 23 13:19:34 +0000 2022,Do YOU Think $SHIB Will Break ATH Again?,ShibInfo,206,1665,613754,
Tue Jul 19 00:27:07 +0000 2022,Is $SHIB better than Dogecoin? NO Yes Yes,ShibInfo,345,2588,613754,
Wed Jul 20 15:53:32 +0000 2022,LIKE If you have not sold a single $SHIB,ShibInfo,184,1829,613754,
Thu Jul 21 13:15:49 +0000 2022,I Believe $SHIB Will Go to $0.01 SOON Do you agree?,ShibInfo,310,2429,613754,
Wed Jul 20 19:41:31 +0000 2022,$SHIB IS DELETING ZERO END OF YEAR!! YES YES YES,ShibInfo,222,1314,613754,
Fri Jul 29 00:32:22 +0000 2022,Raised of hand if youre still supporting $SHIB,ShibInfo,224,1709,613754,
Sun Jul 24 19:17:48 +0000 2022,"JUST IN: Comment ""YES"" If You Want Amazon to accept $SHIB",ShibInfo,226,1685,613754,
Tue Jul 26 20:49:44 +0000 2022,"If I sent u 650,000,000 $SHIB randomly would you hold?",ShibInfo,296,2155,613754,
Sun Jul 24 23:29:54 +0000 2022,"What do you prefer, $SHIB or $DOGE?",ShibInfo,113,1113,613754,
Sun Jul 17 22:27:56 +0000 2022,"If you cant hold, you wont be rich $SHIB",ShibInfo,164,1102,613754,
Tue Jul 26 16:19:37 +0000 2022,Do not give up on $shib,MajesticDrama,60,463,97068,
Sat Jul 23 19:23:58 +0000 2022,Comment $SHIB if you still believe in us,ShibInfo,162,1292,613754,
Mon Jul 25 14:24:13 +0000 2022,Are you Long-term $SHIB investor.!!,Cetoex,29,160,103271,
Thu Jul 28 07:55:47 +0000 2022,PICK ONE: $BONE or $SHIB,humpbackbone,406,357,21600,
Sat Jul 23 02:35:53 +0000 2022,Are you going to hold your $SHIB if it goes to $1.00? YES YES YES,ShibInfo,229,1601,613754,
Wed Jul 20 17:10:17 +0000 2022,"Now that we're getting anti-drone systems, we need names for them. If you were a shitposting Shiba Inu who's feared far and wide by the vatniks, what would you want to call one of these new toys? Bonkinator 9000? What A Downer? Flying Vatnixterminator? Whatchu got?",georgian_legion,90,925,267433,
Sun Jul 17 01:13:48 +0000 2022,"I present Shiba Food, establishment located in the Shiba Zone, where you can enjoy delicious varied food. Establishment that will also accept Shiba Inu as a payment method. Shiba Zone Keep walking forward. WOOF!",ShibaXanders,388,1441,26930,
Fri Jul 15 14:11:22 +0000 2022,Shiba Inu: Will the Popular Dog Coin Break out in 2022?,CryptoTrends,110,632,105782,
Sun Jul 24 13:13:37 +0000 2022,Shiba Inu Partners with Hollywood Studio on Source : $SHIB $BONE $LEASH &amp;,CryptoArmy555,63,234,21213,
Mon Jul 18 20:32:35 +0000 2022,$SHIB is the the number 1 on Robinhood!!,ShibalnuNews,323,1866,381535,
Sun Jul 17 15:31:35 +0000 2022,"BREAKING: The Top 1000 $ETH wallets are holding 57,906,577,182,892 Shiba Inu ( $SHIB ) worth $637M USD.",CoinHubCC,208,924,53036,
Tue Jul 19 08:37:49 +0000 2022,BREAKING: Mysterious Wallet Burns Whopping 519 Million Shiba Inu ( $SHIB ) In Single Transaction.,CoinHubCC,287,1512,53036,
Fri Jul 22 15:11:41 +0000 2022,Shiba Inu Meets Golden Hour: Attracts 94% Buying Pressure After Market Recovery ,BeeTheRich,57,206,20874,
Sat Jul 30 07:24:15 +0000 2022, $VOLT TO THE MOON!! ,ShibaInuHodler,100,256,479402,
Tue Jul 26 20:01:26 +0000 2022,I want Shiba Inu to represent our side in history books,sankuperis,14,294,13788,
Wed Jul 20 19:30:36 +0000 2022,Shiba Inu ( $SHIB ) has chosen world-class visualization studio The Third Floor (TTF) for the design and construction of its highly anticipated Metaverse Project.,CoinHubCC,168,797,53036,
Wed Jul 20 16:50:09 +0000 2022,"in the UK, be safe!",ShibainuCoin,56,205,830205,
Mon Jul 18 10:03:47 +0000 2022,Little Shiba Inu Fairlaunch on this Friday. Supply: 1 Trillion Burning: 30% before launching Liquidity: Taxes : 11/11 Twitter: Telegram:,CryptosHeaven1,33,72,24308,
Tue Jul 26 12:30:11 +0000 2022,Shiba Inu - partnership with NOW Payments = now you can get paid in SHIB in the USA,ShibalnuNews,162,770,381535,
Wed Jul 20 19:17:08 +0000 2022,"Shiba Inu, merakla beklenen The Metaverse Project'in tasarm ve yapm iin birinci snf grselletirme stdyosu The Third Floor'u (TTF) seti .",shibaturkish,48,196,12075,
Sat Jul 30 06:54:05 +0000 2022,Shiba Inu ( $SHIB ) Team Working On SHIB Wikipedia To Fight FUDs,WhalesHQ,82,467,347116,
Sun Jul 24 07:48:27 +0000 2022,You can now pay for tuition at Mexico-Based Utel University with Shiba Inu ( $SHIB ).,WhalesHQ,86,386,347116,
Mon Jul 18 16:44:13 +0000 2022,JUST IN: Shiba Inu has reclaimed a $7 billion market cap.,WatcherGuru,1113,6227,3130324,
Tue Jul 26 08:02:48 +0000 2022,"New Record: Shiba Inu Ecosystem Token $BONE Surpasses 50,000 Holders",WhalesHQ,31,179,347116,
Tue Jul 12 14:02:19 +0000 2022,Check out the 10 Most Active on  $DOGE  $FLOKI  $SHIB     $MARVIN  $PETS   $KIBA,CryptobuddyInfo,73,164,12146,False
Wed Jul 27 23:39:41 +0000 2022,I just bought my first NFT! I think he is perfect cause he is ready to celebrate when $SHIB reaches its destination!,theshibdream,40,198,66912,False
Wed Jul 27 13:52:30 +0000 2022,Top Projects with The Most Active Social Community $SHIB  $AXS  $MANA  $FLOKI  $BABYDOGE  $SAND  $APE  $RISE  $KIBA  $MARVIN ,ETH_Daily,86,209,114991,False
Fri Jul 29 13:20:48 +0000 2022,Most-mentioned Projects on Twitter in The Last 7 Days $SHIB  $KIBA  $BABYDOGE  $FLOKI  $MARVIN  $RISE  $AXS  $APE  $MANA  $SAND ,ETH_Daily,31,107,114991,False
Tue Jul 26 09:37:24 +0000 2022,TOP Tokens by Social Activity 26 July 2022 $DOGE $SHIB $FLOKI $ELMO $MARVIN $KIBA $DUMBLE $PINU $PIT,Crypto_Dep,37,88,116530,False
Fri Jul 29 15:03:28 +0000 2022,Perfect $TSUKA entry today before it continues it's run to surpass $SHIB and beyond,joegrower420,20,59,19414,False
Tue Jul 26 13:32:00 +0000 2022,"Top 10 Coins by Weekly Search Popularity on (July 26, 2022) $LUNC $SHIB $BTC $ETH $GMT $GST $SOL $CULT $MATIC $BNB",kucoincom,221,579,3559045,False
Mon Jul 25 11:41:27 +0000 2022,Name one you are bullish for right now _________? $SHIB,Cetoex,21,93,103250,False
Fri Jul 29 23:33:30 +0000 2022,Were holding $shib till when,MajesticDrama,41,330,97069,False
Sat Jul 30 22:24:52 +0000 2022,"If you had to choose one, which one would it be? $SHIB $LUNC",TheMoonNaty,42,457,36738,False
Mon Jul 25 06:34:00 +0000 2022,Which has the strongest army? $PIT $SHIB $FLOKI,BitKanOfficial,78,159,55306,False
Mon Jul 25 23:03:39 +0000 2022,I don't know the word sell And you? $SHIB,ShibInfo,125,960,613739,False
Wed Jul 27 03:57:43 +0000 2022,Elon musk should support $SHIB like he support $DOGE Do you agree!,ShibInfo,146,1136,613739,False
Mon Jul 25 10:54:09 +0000 2022,"Those who dont like $SHIB during a bear market, don't deserve it during a bull market either Agree?",BeeTheRich,79,431,20874,False
Wed Jul 27 14:59:29 +0000 2022,Which coin is most likely to be the next $shib. $doge $cult $rvlt $squidgrow $btc $eth,Lawwy_C,47,102,72150,False
Mon Jul 25 07:00:20 +0000 2022,Which will give you the biggest profits ? $BTC $ADA $SHIB $MATIC $DOGE $EGLD $CRO $CAKE $FEG $ATLAS $CRV $ETH $SOL $MCRT $XRP $APE $VPAD Share your gems,cryptojack,60,202,450055,False
Mon Jul 25 13:57:42 +0000 2022,"As per Haley, The $SHIB army has adopted me.",davidgokhshtein,54,373,801742,False
Wed Jul 20 10:00:15 +0000 2022,You asked and we listened is now available on ! Learn about and how to buy them on,coinsph,747,2133,79027,False
Sun Jul 17 15:34:14 +0000 2022,I prefer $SHIB &gt; $DOGE,ShibaInuHodler,68,589,479400,False
Tue Jul 12 17:22:27 +0000 2022,Shiba Inu Attracts Heavy Buying Pressure For 12-Days Straight in July $SHIB,Web3BPP,53,219,85128,False
Wed Jul 13 14:52:48 +0000 2022,Shiba Inu Partners With Exo Viewer For 3D Shiboshi Display $SHIB,Web3BPP,95,332,85128,False
Sat Jul 23 08:02:39 +0000 2022,Mexico-Based Utel University to Accept Tuition Payments in 34 In Shiba Inu ( $SHIB ).,ShibaInuHodler,125,684,479400,False
Wed Jul 13 21:15:19 +0000 2022,Shiba Inu welcomes David Kern to the SHIB Metaverse Team Learn more..,Shibtoken,2122,7983,3929642,False
Fri Jul 22 17:40:24 +0000 2022,1 Trillion $EShib for 10 lucky ones | 6 Hours Drop your wallet Tag your friends Like &amp; RT this post,EShib_token,69,88,18579,False
Sat Jul 16 16:37:50 +0000 2022,"JUST IN: Luxury yacht services company 'Yachtzoo' is now accepting , Shiba Inu, Dogecoin and other cryptocurrencies as payment methods.",WatcherGuru,623,3146,3130386,False
Tue Jul 26 18:39:53 +0000 2022,"Shiba Inu ( $SHIB ) Balinalarnn Ticaret Hacmi, Fiyatn Temel Destei Tutmasyla %639 Artt",guncelkriptocom,17,133,61067,False
Sat Jul 16 18:18:22 +0000 2022,Shiba nu Son 24 saatte Ethereum Balinalar tarafndan en ok toplanan 10 coin arasna girdi.,BtcFerit,2,162,141676,False
Fri Jul 15 09:14:32 +0000 2022,"(apologies missed a message before the last tweet) thats right, the photoshoot and content has come out shiba inu is so cute",jaehyunbbl,56,330,24036,False
Thu Jul 21 20:41:02 +0000 2022,Some of my circle $SHIB,ShibBender,44,211,27136,False
Sat Jul 16 15:00:22 +0000 2022,IS $CULT THE NEXT $SHIB?,MarketSpotter,56,263,58166,False
Wed Jul 20 17:28:31 +0000 2022,JUST IN: Vitalik Buterin Thanked Shiba Inu ( $SHIB ) For Making His PhD Fellowship Fund Possible.,CoinHubCC,313,1275,53035,False
Fri Jul 15 13:07:30 +0000 2022,Most-mentioned Projects on Twitter in The Last 7 Days $SHIB  $KIBA  $BABYDOGE  $MARVIN  $FLOKI  $RISE  $AXS  $APE  $MANA  $SAND ,ETH_Daily,75,141,114991,False
