created_at,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Fri Jan 28 18:11:09 +0000 2022,ShibainuCoin,362,1246,830205,,So much fear and fud in the market! stay positive and strong! Smash the LIKE and Retweet If U Want To Accept $SHIB as a form of payment! $BONE $LEASH $TREES Let's Go!,Positive
Sun Jan 30 14:07:04 +0000 2022,ShibaInuReport,482,1520,63027,,ANNOUNCEMENT: We just want to say a big Thank You to our friends at ! We are officially launching our NFT tonight and we have a ton of holders who have been a huge part of our community. Really appreciate all your support!,Positive
Fri Jan 21 11:39:37 +0000 2022,Utoday_en,194,590,94798,,Inu sets record highs in number of holders despite price dip,Positive
Sun Jan 23 18:23:33 +0000 2022,charliebilello,607,2271,651670,,% below 2021 high... Terra $LUNA: -49% Bitcoin $BTC: -50% Binance $BNB: -51% Ethereum $ETH: -53% Avalanche $AVAX: -64% Solana $SOL: -66% Crypto. com $CRO: -67% Cardano $ADA: -70% Polkadot $DOT: -71% XRP $XRP: -72% Chainlink $LINK: -73% Shiba Inu $SHIB: -76% Dogecoin $DOGE: -84%,Negative
Tue Jan 25 02:00:04 +0000 2022,Utoday_en,226,700,94798,,ICYMI: 's metaverse project called Shiberse will offer the community an immersive experience $SHIB,Positive
Wed Jan 19 09:36:17 +0000 2022,kikuinubsc,138,94,2764,,"Trending again on Poocoin ad Live with $3,000 budget, influencers, huge marketing line up. Dont miss out!!",Positive
Wed Jan 26 11:50:32 +0000 2022,Utoday_en,108,333,94798,,"As Inu's Shiberse takes shape, dev hints at progress of proposal",Positive
Wed Jan 26 18:33:07 +0000 2022,shibburn,264,1252,378729,,"60,767,062 $SHIB -&gt; transferred to dead wallet.",Neutral
Sat Jan 22 00:29:24 +0000 2022,gokhshtein,37,174,100089,,24 Hour Market Update -11% $ETH -14% $BNB -13% $SOL -12% $ADA -11% $XRP -12% $DOT -15% $TERRA -10% $DOGE -8% $AVAX -18% $SHIB -17% $CRO +16% $MATIC -14%,Negative
Tue Jan 25 13:36:16 +0000 2022,ShibInfo,413,2363,613754,,$SHIB Has The STRONGEST Community!,Positive
Thu Jan 27 02:32:58 +0000 2022,ShibInfo,533,2742,613754,,"Hey, Robinhood Wen $SHIB listing",Neutral
Thu Jan 27 00:36:40 +0000 2022,ShibInfo,211,1299,613754,,Are you buying the dip on $SHIB?,Neutral
Sun Jan 30 09:15:42 +0000 2022,MajesticDrama,279,1935,97068,,"Only way $shib will reach 1 cent is through burning of the supply, otherwise nope.",Negative
Sat Jan 29 07:24:21 +0000 2022,RiskToRiches,78,270,2896,,$Doge ATH - $80 billion $Shib ATH - $40 billion $Floki ATH - $3.5 billion ATH - $67 million Which one logically speaking is going to make you the biggest gains?,Positive
Sun Jan 30 11:05:40 +0000 2022,1000xMooncoins,33,76,24973,,What's your favourite $FLOKI $SHIB $DOGE $KIBA,Positive
Sat Jan 29 18:50:18 +0000 2022,MajesticDrama,41,290,97068,,"Holding $mandox, and $shib till 2025",Positive
Tue Jan 18 01:41:47 +0000 2022,CryptoKojima,106,333,21966,,PICK ONE: or $SHIB,Neutral
Fri Jan 28 01:03:35 +0000 2022,davidgokhshtein,802,4188,801747,,Robinhoods CEO wants to add and Im sure $SHIB will be the first.,Positive
Sun Jan 30 18:51:29 +0000 2022,davidgokhshtein,622,2713,801747,,Some see $SHIB as just a meme token. I see it having a bigger impact. They have the audience. All they need to do now is to bring out the utilities.,Positive
Sun Jan 30 07:47:53 +0000 2022,JMcrypto11,32,169,1166,,"If I gift you $20,000 right now, what would you get for 2022?? 1. $CEEK 2. $FEG 3. $ADA 4. $DOGE 5. $SHIB 6. $HMNG 7. 8. Im reading all comments",Positive
Tue Jan 11 06:16:06 +0000 2022,CryptoAETH,75,98,29576,,Martian Shiba Inu - $MSHIB Now Live on BSC Liquidity Locked Ownership Renounced Dev Is On VC 15% slippage :,Positive
Sat Jan 29 14:12:24 +0000 2022,ShibalnuNews,282,1540,381530,,JUST IN: $SHIB is up 6% in the last 24 hours.,Positive
Sat Jan 29 00:58:16 +0000 2022,ShibalnuNews,91,598,381530,,Current Price Update: $SHIB $0.00002098 $LEASH $787.59 $BONE $0.5549,Neutral
Tue Jan 11 07:54:05 +0000 2022,LucieSHIB,85,289,167475,,Shiba Inu: The 'DOGE Killer' Turned Philanthropy Turned DEX Now Turns DAO,Positive
Fri Jan 21 18:21:11 +0000 2022,crypto,49,150,1339892,,"A crash in cryptocurrencies saw assets like Dogecoin and Shiba Inu lose significant ground, as risk-averse attitudes pushed investors away from meme assets",Negative
Fri Jan 21 22:13:23 +0000 2022,crypto,18,59,1339892,,"A crash in cryptocurrencies has pummeled memecoins like Dogecoin and Shiba Inu, with risk-averse attitudes pushing investors away from the most speculative assets",Negative
Fri Jan 14 02:32:56 +0000 2022,ShibaHispano,87,357,12069,,"Para los que preguntan que es la Shiba Zone: La Shiba Zone ser un lugar donde mltiples establecimientos aceptaran Shiba Inu cmo mtodo de pago. Podr ir, tomarse una selfie, comer, apreciar el ShibArt. Este lugar ser grande, primero en el mundo. Estar ubicado en Venezuela.",Positive
Fri Jan 28 19:47:53 +0000 2022,WatcherGuru,592,2230,3130386,,JUST IN: Robinhood CEO gives update regarding Shiba Inu,Neutral
Sat Jan 29 09:53:17 +0000 2022,MattWallace888,152,1447,2310390,,Would Robinhood listing Shiba Inu Coin cause to spike?,Positive
Tue Jan 25 11:11:42 +0000 2022,BDCryptoGuru,449,2437,124099,False,$SHIB DESERVES TO BE LISTED ON !,Positive
Mon Jan 24 05:33:55 +0000 2022,BDCryptoGuru,274,1558,124099,False,$SHIB IS A TOP 5 CRYPTOCURRENCY.,Positive
Tue Jan 25 11:41:15 +0000 2022,BDCryptoGuru,336,1809,124099,False,Do you believe $SHIB can reach $0.001? YES YES YES,Positive
Wed Jan 26 14:27:13 +0000 2022,BDCryptoGuru,617,2188,124099,False,LETS KILL 2-3 ZEROS IN 2022 $SHIB ARMY! (LIKE and RT to spread the word),Positive
Tue Jan 25 02:57:52 +0000 2022,ShibInfo,357,1915,613739,False,I hope you guy are holding $SHIB a lot of Big News coming this 2022.,Positive
Tue Jan 25 15:50:45 +0000 2022,BDCryptoGuru,299,1546,124099,False,$SHIB came out with their own metaverse. That should work out.,Neutral
Wed Jan 26 03:41:42 +0000 2022,BDCryptoGuru,331,1822,124099,False,"I hope, you guy are holding $SHIB a lot of Big News coming this 2022.",Positive
Mon Jan 24 14:07:27 +0000 2022,BDCryptoGuru,143,975,124099,False,Raised Of Hands If youre ready for $Shib to eliminate ZERO!!,Positive
Mon Jan 24 05:00:01 +0000 2022,shibburn,291,1392,378729,False,"In the past hour, there have been a total of 30,000,000 $SHIB tokens burned and 1 transaction. [Visit pages to burn transaction info on the Shibburn website as they get tweeted for more ]",Neutral
Thu Jan 27 19:19:52 +0000 2022,ShibaInuHodler,398,1813,479402,,$SHIB will do this very soon!!,Positive
Sun Jan 23 14:33:00 +0000 2022,miktoshi,55,294,1274,,"Be honest, did you hold $SHIB steady all the way down to $0.000019?",Negative
Wed Jan 26 09:55:06 +0000 2022,ShibaInuHodler,485,2558,479402,,$SHIB Will Be A Top 5 CRYPTO 2022!!,Positive
Wed Jan 26 10:54:09 +0000 2022,ShibaInuHodler,533,2626,479402,,Who WANTS $SHIB X !!,Positive
Wed Jan 26 17:38:36 +0000 2022,ShibaInuHodler,382,2165,479402,,$SHIB will make people rich!,Positive
Wed Jan 26 13:48:38 +0000 2022,ShibaInuHodler,687,3130,479402,,$SHIB IS DELETING ZERO THIS WEEK!! YES YES YES,Positive
Wed Jan 26 15:37:24 +0000 2022,ShibaInuHodler,531,2286,479402,,DO YOU WANT To Accept $SHIB!! YES YES YES,Positive
Thu Jan 27 07:48:04 +0000 2022,ShibaInuHodler,303,1568,479402,,$SHIB Is Community Driven NOT Elon Driven!!,Positive
Sun Jan 23 12:07:09 +0000 2022,BDCryptoGuru,309,1816,124102,,IF YOU HAVE NOT SOLD A SINGLE $SHIB YOU DESERVE THIS UPCOMING 500% PUMP!!!,Positive
Wed Jan 19 12:49:10 +0000 2022,ShibalnuNews,463,1522,381535,,Its just a matter of time before gets listed on Robinhood.,Positive
Wed Jan 26 17:38:36 +0000 2022,ShibaInuHodler,382,2165,479402,,$SHIB will make people rich!,Positive
Thu Jan 20 15:34:43 +0000 2022,ShibalnuNews,258,1519,381535,,Hi $SHIB. When $0.001?,Neutral
Sat Jan 22 18:04:23 +0000 2022,ShibalnuNews,636,3393,381535,,IF YOU HAVE NOT SOLD A SINGLE $SHIB YOU DESERVE THIS UPCOMING 500% PUMP!!!,Positive
Wed Jan 19 12:42:57 +0000 2022,ShibalnuNews,478,2107,381535,,"If 1,030,000 $SHIB holders burned 1M Shib, the price would rocket to .001",Positive
Thu Jan 20 17:35:37 +0000 2022,ShibalnuNews,356,1526,381535,,Hearing some MAJOR news with Robinhood might be coming through on February 1st.....,Positive
Tue Jan 18 14:31:31 +0000 2022,ShibalnuNews,321,1363,381535,,"Major entities are accepting $SHIB as payment, and it is outpacing Bitcoin, according to Bitpay.",Positive
Fri Jan 21 03:38:31 +0000 2022,charliebilello,473,1776,651670,,% below 2021 high... Terra $LUNA: -27% Binance $BNB: -40% Ethereum $ETH: -42% Bitcoin $BTC: -44% Avalanche $AVAX: -50% Solana $SOL: -53% Crypto. com $CRO: -59% Polkadot $DOT: -60% Cardano $ADA: -61% Chainlink $LINK: -64% XRP $XRP: -65% Shiba Inu $SHIB: -69% Dogecoin $DOGE: -80%,Negative
Mon Jan 17 21:51:18 +0000 2022,lowkeyrich_,229,571,363052,,Cheems Inu the Next Shiba Inu Crypto Messiah via this aged well,Positive
Sun Jan 30 22:33:00 +0000 2022,CoinMarketCap,197,542,6775303,,Robinhood's CEO has suggested that the exchange has no plans to list SHIBA INU any time soon,Negative
Thu Jan 20 23:35:04 +0000 2022,CRYPTO_BABE18,76,477,2556,,NO REGRETS $SHIB,Positive
Fri Jan 21 16:05:20 +0000 2022,ThePeoplesInves,161,436,2006,,"More Breaking News! $Shib is pitching a multinational company you all obviously know and love with an idea, a plan, a partnership, or something BIG. Anyone want to guess the multinational company is referring to?",Positive
Thu Jan 27 16:29:02 +0000 2022,ShibaInuHodler,391,2924,479400,,HOW MANY OF YOU ARE STILL HOLDING YOUR $SHIB!!,Positive
Fri Jan 14 22:40:12 +0000 2022,SHIBaInu_QUEEN,110,474,2060,,"If we'll make a $SHIB burn list in PornHub, I think 90% will be burnt in a month! What do you think?",Positive
Mon Jan 24 16:13:05 +0000 2022,BinanceUS,376,1394,508497,,Trading $SHIB for $USD just got easier. You can now convert 1000 $SHIB to 1 $KSHIB and vice-versa. Trading for KSHIB/USD will open today at 5 p.m. PST / 8 p.m. EST. Learn more about KSHIB,Positive
Thu Jan 20 14:13:05 +0000 2022,davidgokhshtein,417,2457,801742,,Hi $SHIB. When $0.001?,Neutral
Thu Jan 27 11:33:01 +0000 2022,MasterCryptoHq,117,760,176700,,Which one will make you a MILLIONAIRE? - $BTC - $ADA - $MATIC - $DOGE - $SHIB - $ETH - $SOL - $XRP - $VET Choose one!,Positive
Mon Jan 17 20:20:44 +0000 2022,davidgokhshtein,198,1668,801742,,Where will $SHIB peak?,Neutral
Fri Jan 21 18:20:03 +0000 2022,UpholdInc,522,1315,203549,,"Well done to those who guessed it on our post yesterday! Inu is now available on Uphold! Get your paws () on some here $SHIB isn't available in all regions, please check your app for more information.",Positive
Mon Jan 17 14:49:23 +0000 2022,CoinDesk,156,446,3360270,,"is 's ""way of removing the current accountability which is on the Shiba Inu team,"" says Ace, aka . He explains on ""Community Crypto,"" and points out it was $SHIB founder 's vision from the beginning:",Neutral
Tue Jan 11 18:03:40 +0000 2022,WhaleCoinTalk,86,91,186760,,"Wow, congrats to who just had a successful launch . Low MC at 300k+. Keep your on this one! NFA-DYOR",Positive
Wed Jan 05 20:44:11 +0000 2022,CryptoSuperApe,46,98,68471,,Shiba Bee Inu Just Launched - $Shibee A reward token providing holders with a 2% auto staking feature Based Team SAFU Play Strong roadmap Big marketing lined up Telegram:,Positive
Sat Jan 29 21:13:02 +0000 2022,theshibdream,153,658,66911,,"Shiba Inu (SHIB) Unfazed By Bitcoin Crash, Set To Launch Its Metaverse - 'Shiberse'",Positive
Sun Jan 23 20:08:11 +0000 2022,ShibainuCoin,211,964,830205,,$SHIB Great upside potential! Are you buying the dip? Let us know your comment below! Be brave! Every dump comes a pump! $TREES $BONE $LEASH,Positive
Fri Jan 14 05:06:15 +0000 2022,CoinMarketCap,266,900,6775303,,"Please note that the non-ETH contract addresses on this page are wormhole addresses, which are designed to facilitate cross-chain transactions of wrapped versions of this asset",Neutral
Tue Jan 25 13:05:00 +0000 2022,kucoincom,487,1581,3558897,,"skyrockets 20% to trade at $0.000020. What's driving (Fear, Uncertainty, and Doubt), and is it a good time to go long? Find out everything you need to know about $SHIB today.",Positive
Fri Jan 14 01:02:33 +0000 2022,Cointelegraph,67,171,2699206,,"The prospect of a $SHIB-themed play-to-earn game, a rumored listing at Robhinhood and other developments sent Shiba Inu price 30% higher. Whats next for cryptos favorite meme coin?",Positive
Mon Jan 17 14:49:23 +0000 2022,CoinDesk,156,446,3360270,,"is 's ""way of removing the current accountability which is on the Shiba Inu team,"" says Ace, aka . He explains on ""Community Crypto,"" and points out it was $SHIB founder 's vision from the beginning:",Neutral
Thu Jan 27 09:40:36 +0000 2022,Utoday_en,300,982,94798,,$SHIB now held by whopping 1.160 million users a new record for the .,Positive
Tue Jan 18 17:38:07 +0000 2022,cryptogems555,84,54,420851,,Hot project. Very undervalued Coming. Safe team LOCKED LP P2E game using Unreal Engine 4! Marvel NFTs 3% REFLECTION in $SHIB,Positive
Wed Jan 26 14:29:01 +0000 2022,CoinRabbitLoans,417,1138,8688,,Hey Would you like us to accept $BONE and $LEASH? As the first lending service in the world accepting $SHIB we can do it to bring ecosystem even greater adoption! Share your thoughts,Positive
Mon Jan 17 14:24:40 +0000 2022,davidgokhshtein,535,2548,801747,,If you could pick one BabyDogeCoin or $SHIB?,Positive
Thu Jan 20 16:17:33 +0000 2022,davidgokhshtein,318,1963,801747,,Ill take $SHIB @ $0.001. Not greedy at all.,Positive
Thu Jan 27 21:35:15 +0000 2022,davidgokhshtein,345,2361,801747,,"$SHIB, when Robinhood? Asking for Michelle.",Neutral
Mon Jan 17 03:33:13 +0000 2022,SOLDIERSHIBAINU,89,239,706,,Shiba Inu Gets Accepted By Samsung-Backed ZenGo,Positive
Tue Jan 11 23:31:52 +0000 2022,iambroots,23,88,109793,,"Who is going to be next? $cptinu $dinger $musk $crop $ridge Whatever it is, its already out!",Neutral
Tue Jan 18 17:05:00 +0000 2022,kucoincom,300,1143,3559046,False,"Top 10 Coins by Weekly Search Popularity on (Jan 18, 2022) $GLMR $SHIB $HAPI $BTC $FTM $BNB $ROSE $DOGE $ADA $ETH",Positive
Mon Jan 24 18:27:01 +0000 2022,ShibInfo,795,4415,613739,False,Do you want $SHIB to hit $0.01 End of year!! YES YES YES,Positive
Sat Jan 22 04:20:38 +0000 2022,ShibInfo,400,3082,613739,False,Are you buying the dip on $SHIB?,Neutral
Sat Jan 22 18:17:21 +0000 2022,ShibInfo,798,3904,613739,False,Robinhood accepts $SHIB this thing's gonna blow!,Positive
Sun Jan 23 14:51:14 +0000 2022,ShibInfo,921,4408,613739,False,Are you going to hold $SHIB past $0.001 dollars? (YES) (YES) (YES),Positive
Fri Jan 21 13:06:58 +0000 2022,ShibInfo,315,1815,613739,False,We eat the dip with chips $SHIB,Positive
Sat Jan 22 13:14:50 +0000 2022,ShibInfo,359,2027,613739,False,"Buy $SHIB the dip, hold and enjoy the life",Positive
Sun Jan 23 23:05:04 +0000 2022,ShibInfo,287,1825,613739,False,Bark if you're holding more than 2+ Million! WOOF! $SHIB,Positive
Mon Jan 24 18:56:17 +0000 2022,Cryptocito,71,915,122661,False,$ATOM about to flip $SHIB Nature is healing,Positive
Sat Jan 22 04:00:01 +0000 2022,shibburn,239,1105,378729,False,"In the past hour, there have been a total of 32,231,156 $SHIB tokens burned and 2 transactions. [Visit pages to burn transaction info on the Shibburn website as they get tweeted for more ]",Neutral
Sun Jan 16 23:02:04 +0000 2022,ShibaBrew,56,150,3494,,All aboard the $Shib Inu train! Buy while its on sale &amp; board the train for the ride of your life!,Positive
Thu Jan 06 01:35:50 +0000 2022,ShibaBrew,68,171,3494,,Hey $Shib fam same pattern is forming as the previous ATH buy the dip &amp; HODL! This bull is sharpening his horns &amp; tying his shoe laces,Positive
Mon Jan 17 03:52:50 +0000 2022,Web3BPP,48,205,85131,,Shiba Inu price prepares for a 20% rally as $SHIB bulls look for a launchpad,Positive
Sat Jan 15 08:59:40 +0000 2022,ShibainuCoin,425,1403,830205,,"We Reach Iraq, As Iraqi Esporta Adds $SHIB As Payment Method Smash the LIKE and ReTweet for more adoption! Don't miss out! You're not too late! LOAD NOW! $STREES $BONE $LEASH",Positive
Sat Jan 01 14:20:45 +0000 2022,ShibInformer,345,1112,505272,,"Continuing with our road map, the DAO is another step towards decentralization. Shiba Inu Announces Beta of DOGGY DAO",Positive
Thu Jan 06 19:52:49 +0000 2022,ShibainuCoin,449,1396,830205,,$SHIB Trading Begins on India-based Global Exchange Open to US Residents Like and RT if you believe India is bullish on ! 2022 New Millionaires are made! $TREES $BONE $LEASH,Positive
Tue Jan 18 08:22:56 +0000 2022,ShibainuCoin,379,1167,830205,,Shiba Inu price primed for a 35% rally as SHIB overcomes a significant hurdle Hit the LIKE and ReTweet for a bottom reversal! Load More! $TREES $BONE $LEASH Take advantage! HOLD Strong!!,Positive
Sun Jan 16 15:38:00 +0000 2022,ShibalnuNews,211,809,381535,,"Top Cryptocurrencies Mentioned on Twitter this Week. 1. $BTC 2,240,315 2. $ETH 596,235 3. $CAKE 433,028 4. $SHIB 373,326 5. $NFTBS 359,898",Neutral
Fri Jan 14 21:52:01 +0000 2022,Cointelegraph,24,104,2699206,,The Shiba Inu team said that 3 fake SHIB contract addresses were listed on CoinMarketCap.,Negative
Sun Jan 23 13:07:39 +0000 2022,ShibInformer,365,1338,505294,False,Whales are buying the $Shib dip! . Source,Positive
Fri Jan 21 23:05:19 +0000 2022,sydtshibArmy,116,961,1499,False,Still holding onto our $SHIB still buying those dips. Still smiling and appreciating what we have,Positive
Sun Jan 23 01:27:52 +0000 2022,BDCryptoGuru,139,941,124099,False,Whos buy more $SHIB ?,Positive
Fri Jan 14 18:31:03 +0000 2022,CryptoRank_io,76,263,625753,False,"Top 10 Coins Mentioned on Twitter this Week $BTC 2,240,315 $ETH 596,235 $CAKE 433,028 $SHIB 373,326 $NFTBS 359,898 $DOGE 322,072 $XTZ 301,773 $SFM 241,792 $ADA 165,510 $FLOKI 146,751",Neutral
Sat Jan 22 18:11:08 +0000 2022,BDCryptoGuru,140,1036,124099,False,Do you guys think that $SHIB will be the future of money?,Positive
Tue Jan 18 03:00:00 +0000 2022,cryptocom,243,1350,3033051,False,"New trading pairs are now available in the App! Trade $ETH with $DYDX, $CRV, $SHIB, and $SAND pairs now! Get the App",Neutral
Tue Jan 11 12:41:20 +0000 2022,KoinBX,448,1202,12757,,"Buy, Sell and Trade Shiba Inu (SHIBA) ( ) ( ) with Tether (USDT) on the Koinbazar market. Trade SHIB/USDT",Neutral
Fri Jan 14 20:45:26 +0000 2022,ninjashiba_inu,4721,5535,6124,,We are on PancakeSwap And we're just at the beginning! Just BUY and HODL Our contract: 0xc76c2a50c62444589a5e2067519b0f4e5e11e2e1,Positive
Sun Jan 09 15:17:21 +0000 2022,charliebilello,1114,5193,651670,,% below 2021 high... Ethereum $ETH: -38% Binance $BNB: -39% Terra $LUNA: -41% Bitcoin $BTC: -42% Avalanche $AVAX: -47% Solana $SOL: -50% Chainlink $LINK: -50% Crypto. com $CRO: -56% Polkadot $DOT: -59% Cardano $ADA: -64% XRP $XRP: -64% Shiba Inu $SHIB: -65% Dogecoin $DOGE: -81%,Negative
Sun Jan 09 01:29:50 +0000 2022,lil_litty11,169,1299,1869,False,I just sold all my $btc and went all in on $shib,Positive
Sun Jan 16 01:53:20 +0000 2022,EricCryptoman,19,247,257610,False,"Here is a picture of me taking a big L Sometimes no matter how much you think you know, you can be humbled God knows how many x's $SHIB did from this guys post when I was a fundamentals maxi Drop your ego &amp; follow the money and you'll be a lot more successful in this market",Negative
Wed Jan 26 12:27:16 +0000 2022,WhalesHQ,500,2002,347106,False,DO YOU WANT $SHIB TO GET LISTED ON NO YES YES,Positive
Wed Jan 26 19:23:11 +0000 2022,WhalesHQ,278,1469,347106,False,Are you going to hold $SHIB past $0.001? (YES) (YES) (YES),Positive
Tue Jan 25 01:35:43 +0000 2022,WhalesHQ,301,1442,347106,False,Do you believe $SHIB can reach $0.001? YES YES YES,Positive
Thu Jan 13 20:01:35 +0000 2022,TheDustyBC,108,744,272049,False,What of this list will probably do a 25X in 2022? - $ADA - $VET - $SOL - $XRP - $CRO - $KASTA - $MATIC - $ALGO - $SHIB Tell me now!,Positive
Sat Jan 15 13:58:06 +0000 2022,SafemoonWarrior,154,698,84772,False,"is Top Coin Mentioned on Twitter this Week. 1. $BTC 2,240,315 2. $ETH 596,235 3. $CAKE 433,028 4. $SHIB 373,326 5. $NFTBS 359,898 6. $DOGE 322,072 7. $XTZ 301,773 8. 241,792 9. $ADA 165,510 10. $FLOKI 146,751 Via",Neutral
Sun Jan 09 16:07:53 +0000 2022,TheDustyBC,58,430,272049,False,Which will set a new ATH in 2022? $BTC $ETH $BNB $VET $KASTA $XRP $AVAX $ADA $MATIC $SOL $EGLD $SAND $MANA $DOT $CRO $SHIB Let me know,Positive
Wed Jan 12 22:21:38 +0000 2022,TheDustyBC,43,326,272049,False,"I got $50k to put into some altcoins today, which one should I buy? - $BTC - $ETH - $XRP - $ADA - $VET - $SOL - $KASTA - $MATIC - $AXS - $SHIB - $NEAR - $HBAR - $DOGE - $MANA - $GALA - $SAND - $THETA - $DOT - $LINK - $LTC - $CRO",Neutral
Tue Jan 11 13:12:47 +0000 2022,TheDustyBC,77,457,272049,False,Do you hold more than 3 of these ? $BTC $ETH $BNB $VET $KASTA $XRP $AVAX $ADA $MATIC $SOL $EGLD $SAND $MANA $DOT $CRO $SHIB Let me know,Neutral
Wed Jan 12 09:36:48 +0000 2022,TheDustyBC,34,235,272049,False,What of this list will do a 10x in 2022? - $BTC - $ETH - $XRP - $ADA - $VET - $SOL - $KASTA - $MATIC - $AXS - $SHIB - $NEAR - $HBAR - $DOGE - $MANA - $GALA - $SAND - $THETA - $DOT - $LINK - $LTC - $CRO Let me know,Neutral
Mon Jan 24 22:32:56 +0000 2022,davidgokhshtein,699,4203,801742,False,$SHIB came out with their own metaverse. That should work out.,Neutral
Thu Jan 27 20:01:54 +0000 2022,ShibInfo,127,278,613739,False,THERE IS A NEW SHIBA IN TOWN!! JUST LAUNCHED 3x SO FAR CHART IS BULLISH Shiba Inu whales will take this to the moon ! Base Dev's Huge marketing budget Tier 1 partnerships coming,Positive
Fri Jan 14 22:40:12 +0000 2022,SHIBaInu_QUEEN,110,474,2060,False,"If we'll make a $SHIB burn list in PornHub, I think 90% will be burnt in a month! What do you think?",Positive
Fri Jan 28 05:03:06 +0000 2022,ShibaAustralia,197,923,103673,False,Shiba Inu announces its own Metaverse amid Bitcoin market crash $shib,Positive
Wed Jan 19 19:25:02 +0000 2022,krakenfx,1410,4658,1663664,False,"Get started with Shiba Inu token! Buy, sell &amp; trade $SHIB &amp; 50+ other cryptocurrencies on the Kraken app. Download the app here:",Positive
Thu Jan 13 23:32:34 +0000 2022,Shibtoken,3413,10292,3929642,False,"Reminder: Shiba Inu $SHIB is an ERC-20 Token Only! Please stay alert out there . Thank you for your support, the Shiba Inu Breeds are currently working diligently to get this matter handled.",Neutral
Sat Jan 22 15:42:29 +0000 2022,WhalesHQ,208,1378,347106,False,Are you holding $SHIB?,Neutral
Wed Jan 19 01:17:23 +0000 2022,WhalesHQ,380,1767,347106,False,SHOULD $SHIB BE LISTED ON ROBINHOOD? YES YES YES,Positive
Sat Jan 22 02:57:24 +0000 2022,MikieDaPoet,279,2168,45738,False,Im not selling any $Shib until 2025,Positive
Fri Jan 14 00:11:24 +0000 2022,Shibtoken,3027,11624,3929642,False,"At this time we ask the to act calm, and professional. Our team has already submitted inquiries for the 3 erroneous contracts, in regards to $SHIB at . We are awaiting a response, and want nothing more than to come to a conclusion for the community.",Neutral
Thu Jan 20 10:34:12 +0000 2022,anndylian,393,1235,181660,False,We need to change how serious investors look at coins. Meme can go enterprise mode too. Nothing will stop the top few. $shib $kishu,Positive
Wed Jan 26 23:41:00 +0000 2022,anndylian,53,175,181660,False,"If you want to escape from the complexity in real life, try staying in . So tell me, which metaverse should we stay in? Or should be stay in the verse? $shib $kishu $doge",Neutral
Fri Jan 21 03:38:31 +0000 2022,charliebilello,473,1776,651669,False,% below 2021 high... Terra $LUNA: -27% Binance $BNB: -40% Ethereum $ETH: -42% Bitcoin $BTC: -44% Avalanche $AVAX: -50% Solana $SOL: -53% Crypto. com $CRO: -59% Polkadot $DOT: -60% Cardano $ADA: -61% Chainlink $LINK: -64% XRP $XRP: -65% Shiba Inu $SHIB: -69% Dogecoin $DOGE: -80%,Negative
Sun Jan 23 10:41:00 +0000 2022,TheCryptoLark,262,2123,1392817,False,If you had a 100k to invest in how would you invest it to turn it into a million bucks? ? ? ? $shib? something else?,Neutral
Tue Jan 25 13:05:00 +0000 2022,kucoincom,487,1581,3559046,False,"skyrockets 20% to trade at $0.000020. What's driving (Fear, Uncertainty, and Doubt), and is it a good time to go long? Find out everything you need to know about $SHIB today.",Positive
Thu Jan 20 22:33:22 +0000 2022,TheCryptoLark,152,1197,1392817,False,"When the stock market crashes, retail will flea to dog coins! $shib $floke to the moon!",Positive
Sun Jan 30 03:47:12 +0000 2022,Barchart,551,1204,321576,False,Which asset do you most want to own right now? $BTC $ETH $SHIB,Positive
Sun Jan 23 18:23:33 +0000 2022,charliebilello,607,2271,651669,False,% below 2021 high... Terra $LUNA: -49% Bitcoin $BTC: -50% Binance $BNB: -51% Ethereum $ETH: -53% Avalanche $AVAX: -64% Solana $SOL: -66% Crypto. com $CRO: -67% Cardano $ADA: -70% Polkadot $DOT: -71% XRP $XRP: -72% Chainlink $LINK: -73% Shiba Inu $SHIB: -76% Dogecoin $DOGE: -84%,Negative
Tue Jan 11 19:55:40 +0000 2022,Dezaxe,63,194,31163,,"Shiba Inu in extreme oversold territory, hints at relief rally to $0.000078",Positive
Sun Jan 23 21:28:16 +0000 2022,Dezaxe,66,166,31163,,Shiba Inu Recovers Faster Than Bitcoin And Ethereum As Buys The Dip,Positive
Tue Jan 18 14:55:45 +0000 2022,Dezaxe,60,187,31163,,Shiba Inu price primed for a 35% rally as SHIB overcomes a significant hurdle,Positive
Wed Jan 12 22:30:32 +0000 2022,seidellorie1,72,163,2483,,Shiba Inu Moves Higher After Bitso Listing,Positive
Tue Jan 18 16:20:27 +0000 2022,Dezaxe,70,168,31163,,"Cryptocurrency Shiba Inu plans to reduce gas fees, aims to launch its own blockchain",Positive
Tue Jan 11 10:33:55 +0000 2022,ORamosBets,22,207,73823,,"Shiba Inu. Toda compra realizada desde el 6 de octubre y que no haya vendido, est en perdidas, es decir, el 65% de sus inversores tiene prdidas, en torno a un 40% de estos acumula al menos un -50%. Datos desde ATH. - 70% precio. - 98% volumen. - 86% inters (Bsquedas)",Negative
Sun Jan 16 22:05:27 +0000 2022,CRYPTO_BABE18,82,1028,2555,,come on $SHIB Im ready to QUIT my SHITY JOB!,Positive
Wed Jan 19 22:08:55 +0000 2022,khloepeterson_,153,900,7578,,"Last year, $SHIB got listed on I think $KISHU should get a listing this year.",Positive
