created_at,text,user,retweet_count,favorite_count,followers,is_verified
Sat Apr 02 12:08:47 +0000 2022,Having $FUN with patience.,Marsiveshot,1,17,7867,False
Mon Apr 25 10:03:42 +0000 2022,We are thrilled to share our  partnership with all of you! Deploying $XFUN on the  network will enable $FUN to avoid the high gas fees &amp; scalability issues. Read more about the official announcement here:,FUNtoken_io,36,150,58039,False
Thu Apr 21 17:49:54 +0000 2022,$JUICE will flip $FUN ,CryptoErwinNL,16,51,24735,False
Fri Apr 29 19:02:41 +0000 2022,"Enhanced utility awaits you. In addition to FUNToken's four-dimensional use cases, you can swap $FUN for $XFUN and use the XFUN Wallet for high-speed, low latency on-chain txns &amp; gameplay. Download the wallet iOS: Android:",FUNtoken_io,10,47,58039,False
Tue Apr 05 17:26:34 +0000 2022,$fun is interesting here looks like a pump in near time,Crypto_Shau,0,1,156,False
Sat Apr 23 17:09:54 +0000 2022,$JUICE is smart() money() having $fun get it? get it?,TechFluencing,6,13,1441,False
Fri Apr 29 10:16:05 +0000 2022,"At , you can do ALL your travel bookings using $FUN! From flights to hotels, from tours to activities, book 'em all with at",FUNtoken_io,12,37,58039,False
Thu Apr 21 11:59:41 +0000 2022,Why I am so bullish on $JUICE If $JUICE had $FUN's current MC using,TheDonOfApes,10,269,213303,False
Wed Apr 20 10:02:46 +0000 2022,"New at : Gold of Sirens Bonus Buy: A special version of the popular Gold of Sirens slot from Evoplay. Features: Bonus Buy - immediately trigger 8, 10, or 12 Free Spins with random Wilds! RTP: 96% $FUN $XFUN",DplayCasino,0,7,6397,False
Wed Apr 20 20:45:15 +0000 2022,"Siberian Lynx: An adventure through the freezing Siberian terrain comes with highly rewarding Wild Multipliers! Features: Wild Multipliers on Free Spins, Sticky Wilds RTP: 95.99% $FUN $XFUN",DplayCasino,0,3,6397,False
Fri Apr 08 19:46:52 +0000 2022,$FUN update.. Trend- line broken &amp; now In accumulation zone let's wait for the rapid pump.,Crypto_By_Uzair,0,2,5035,False
Fri Apr 29 11:29:03 +0000 2022,"Valley of the Muses: Journey to the foot of Mount Olympus in Ancient Greece in this video slot by Spearhead Studios. Features: Muse Charms, Instant Cash RTP: 95.50% $FUN $XFUN",DplayCasino,0,3,6397,False
Mon Apr 11 12:14:19 +0000 2022,"New at : Scroll of Adventure: Treasures await in the Tomb of Tutankhamun! Tomb raiders, jewel-encrusted scarab beetles, and ancient goddesses - meet them on the way to riches! RTP: 97.1% $FUN $XFUN",DplayCasino,2,4,6397,False
Fri Apr 08 13:04:32 +0000 2022,"New at : Epic Gladiators: Kilevius fights against evil spirits and with each kill, a Free Spin bonus is activated. Players may get 10, 15, or 20 free spins with the gladiators Maximus, Wild Crixus, and Spintacus. RTP: 95.68% $FUN $XFUN",DplayCasino,0,5,6397,False
Tue Apr 05 12:18:28 +0000 2022,"New at : Avalon: The Lost Kingdom - Experience the adventures of Prince Arthur and the legend of Avalon in this video slot provided by BGAMING. Features: Wild Symbol, Free Spins, Excalibur (Extra Wilds) RTP: 95% $FUN $XFUN",DplayCasino,1,3,6397,False
Fri Apr 29 18:53:42 +0000 2022,"It's Blackjack Cashback Weekend at ! Until Sunday 23:59 UTC, earn 30% cashback up to 21,000 $FUN. Promo Eligibility: Only Live and RNG Blackjack Games. Learn more and get started $XFUN",DplayCasino,0,2,6397,False
Wed Apr 20 20:05:51 +0000 2022,Smart money coming into $JUICE $FUN tried to to what $JUICE is doing right now for years. $JUICE is utilizing the blockchain as its core algorithm to determine the result of each bet for all their games. If $JUICE had $FUN's current MC that would be 43x for $JUICE price!!,TheDonOfApes,21,287,213303,False
Tue Apr 05 16:54:42 +0000 2022,LONG $FUN (FUNUSDT) || Detected pattern: Resistence breakout (4 hours) [05-Apr 18:54] || Level: Full alert:,grovot_en,0,0,2238,False
Mon Apr 25 20:00:07 +0000 2022,"$APE / USDT Volume increase detected! Spike: 265,642.83 USDT 24h Vol: 678,850,654.12 USDT Get ALL the alerts here: $btc $knc $eth $salt $mth $yoyo $fun $eng $hsr $icn $sub",VolumeMonitor,0,1,19996,
Tue Apr 26 14:49:35 +0000 2022,"Hey, players! Want to enter digital gaming?  can help you with that! is a true revolutionizer, supporting all forms of gaming The best part: $FUN is tradeable and liquid! Wanna have some $FUN? Find the best rates",Fiatom_io,0,1,336,
Wed Apr 27 02:40:52 +0000 2022,close $FUN @ 0.0105 -2.33%,bitpeaks,0,0,20172,
Fri Apr 01 12:18:35 +0000 2022,"Get Cashback on Blackjack at ! From Friday 00:00 UTC to Sunday 23:59 UTC, earn 30% cashback up to 21,000 $FUN. Promo Eligibility: Only Live and RNG Blackjack Games. Learn more and get started",DplayCasino,0,2,6397,
Thu Apr 28 08:06:37 +0000 2022,"Bear Alert! 5X Volume Price: 0.01054 5-min %: -0.28% Volume: $4,537 $FUN",abnormal_crypto,1,0,17924,
Thu Apr 28 14:24:11 +0000 2022,"Bear Alert! 5X Volume Price: 0.0105 5-min %: -0.57% Volume: $8,672 $FUN",abnormal_crypto,0,0,17924,
Fri Apr 22 23:39:29 +0000 2022,"Bear Alert! 25X Volume Price: 0.01061 5-min %: -0.28% Volume: $31,669 $FUN",abnormal_crypto,0,0,17924,
Sun Apr 24 11:29:38 +0000 2022,"Bear Alert! 5X Volume Price: 0.01078 5-min %: -0.093% Volume: $3,481 $FUN",abnormal_crypto,0,0,17924,
Sun Apr 24 00:00:06 +0000 2022,"$ / BTCUST Volume increase detected! Spike: 991.70 BTC 24h Vol: 1,398,893.72 BTC Get ALL the alerts here: $btc $mtl $knc $snm $wtc $iota $ltc $gas $salt $mth $yoyo $fun $eng",VolumeMonitor,0,0,19996,
Thu Apr 07 18:24:53 +0000 2022,Scan as of 1:15pm CST BOUNCERS AFTER PULLBACK 04/07/2022 $MXL $DDS $THC $INDO $CRC $FUN $UFPI Source:,TradesEmily,0,1,166,
Tue Apr 12 21:08:05 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 761.50% ranked 95 out of 5728 companies in our database. $FUN",thefinancecat,0,0,3667,
Tue Apr 26 08:38:32 +0000 2022,"Soon after the  landing announcement,  went on to shake the iGambling space up by its $XFUN! This token on will replace $FUN on dPlay Casino &amp; will be introduced to new gambling ventures within the next 6 months $MATIC",TimesOfPolygon,1,2,5388,
Fri Apr 29 00:41:03 +0000 2022,If $JUICE had $FUN's current MC using via ,TheDonOfApes,11,265,213318,
Fri Apr 22 19:30:45 +0000 2022,"If $JUICE had $GALA, $FUN, $WILD current MC using via ",TheDonOfApes,13,263,213318,
Fri Apr 29 01:46:38 +0000 2022,SweepCast Unusual Options Observed : $FUN with our scanner on $45 PUT Expiring: 06/17/2022 worth 52K Start Your Trial today on &amp; Follow Us,SweepCastApp,0,1,2721,
Fri Apr 22 08:23:18 +0000 2022,$JUICE is smart() money() having $fun get it? get it?,TechFluencing,12,30,1441,
Sun Apr 24 10:06:00 +0000 2022,New Listing: $FUN  - Welcome to the future of iGaming. Trading pair to or on . Details:,ONUSFinance,3,8,977476,
Mon Apr 25 15:38:50 +0000 2022,$FUN in Uptrend: RSI indicator exits oversold zone. View odds for this and other indicators:,Tickeron,0,0,18512,
Fri Apr 22 10:04:28 +0000 2022,New market pair/s on : Coin: $FUN Pairs: /,CoinListingBot,0,0,19200,
Fri Apr 01 13:12:57 +0000 2022,The $XFUN Wallet has been updated and now features FUN-XFUN Swapping! You can find the latest version on: iOS: The updated Android version is facing an approval delay from Google; access the Beta to get started,FUNtoken_io,58,151,58044,
Tue Apr 26 04:13:23 +0000 2022,Daily Digest 4/25/2022  official partnership with   forms a Strategic Partnership with   and  Partnership  now supports ,Polygon_Space1,32,49,58816,
Mon Apr 25 16:30:22 +0000 2022," and  Partnership This partnership allows to launch Its decentralized $XFUN Ecosystem to Network providing much faster operational speeds, and scalability solutions. INFO",Polygon_Space1,24,44,58816,
Sat Apr 16 10:48:28 +0000 2022,": Say me a long correction period is coming to an end? , , 2.0 has been deployed. $fun is waiting for the market cap increase (money flow).",PaulAtr54799506,1,1,895,
Sat Apr 23 22:27:21 +0000 2022,Will 's breakout happen nowadays if market goes stable?.. $fun has been well accumulated this price very long. Daily EMA50 is the first resistance. DYOR. Not Financial Advice.,PaulAtr54799506,0,1,895,
Sat Apr 09 12:51:40 +0000 2022,is one of my favs. Annuncing will surely ride pair up if market conditions will be good. Because ' s direction is not yet known. will be priced with this golden cross and breakout of the wedge for 15 months. Not Financial Advice. DYOR.,PaulAtr54799506,0,1,895,
Tue Apr 26 14:49:35 +0000 2022,"Hey, players! Want to enter digital gaming?  can help you with that! is a true revolutionizer, supporting all forms of gaming The best part: $FUN is tradeable and liquid! Wanna have some $FUN? Find the best rates",Fiatom_io,0,1,336,
Tue Apr 26 14:00:55 +0000 2022,Polygon to Host FunTokens Latest Upgrade XFUN :,Dimiantreez,0,0,38523,
Mon Apr 11 16:17:50 +0000 2022,"'s 1d chart holds FREE of a CRITICAL resisting trend-line and is positioned for a more than 2.4X in price! With $FUN free, it is setup to go on an over 240% uphill run to the target at $0.02949 and can begin moving quickly in any moment! can takeoff...",JavonTM1,1,2,55020,
Fri Apr 29 11:29:03 +0000 2022,"Valley of the Muses: Journey to the foot of Mount Olympus in Ancient Greece in this video slot by Spearhead Studios. Features: Muse Charms, Instant Cash RTP: 95.50% $FUN $XFUN",DplayCasino,0,3,6397,
Sun Apr 24 10:06:00 +0000 2022,New Listing: $FUN  - Welcome to the future of iGaming. Trading pair to or on . Details:,ONUSFinance,3,8,977476,
Fri Apr 29 18:53:42 +0000 2022,"It's Blackjack Cashback Weekend at ! Until Sunday 23:59 UTC, earn 30% cashback up to 21,000 $FUN. Promo Eligibility: Only Live and RNG Blackjack Games. Learn more and get started $XFUN",DplayCasino,0,2,6397,
Sat Apr 23 07:58:01 +0000 2022,DPLAY Casino : Play Online Crypto Games | FUNToken Casino,77DAD78,0,0,87,
Thu Apr 21 07:19:45 +0000 2022,"The new magic words are PROJECT FUN TOKEN. coming up in . ""What are they?"" you gasp, all will be revealed in the coming weeks.",peleniadao,3,6,588,
Wed Apr 27 07:12:41 +0000 2022,Polygon to Host FunTokens Latest Upgrade XFUN,CurrencyTimes,0,3,1147,
Tue Apr 26 13:27:43 +0000 2022,Polygon to Host FunTokens Latest UpgradeXFUN,LatestCryptoXRP,0,0,826,
Fri Apr 01 13:14:12 +0000 2022,"Also, $XFUN is now supported at  via Wallet Connect! Play your favorite video slots, table games, and live casino games using XFUN!",FUNtoken_io,9,34,58044,
Fri Apr 01 06:26:55 +0000 2022,"$fun this is a shit coin, fukn ",Adew_07,0,1,101,
Tue Apr 26 13:23:48 +0000 2022,The impressive growth of the gambling industry in the crypto space has led to the creation of several projects dedicated to it. FUNToken is an iGaming star...Read more:,webnowcompany,0,0,7486,
Tue Apr 26 13:52:55 +0000 2022,Polygon to Host FunTokens Latest Upgrade XFUN,cryptonewsz_,0,0,5694,
Fri Apr 22 10:06:18 +0000 2022,"Bear Alert! 5X Volume Price: 0.01082 5-min %: -0.37% Volume: $14,373 $FUN",abnormal_crypto,1,0,17922,False
Fri Apr 22 10:01:38 +0000 2022,"Bear Alert! 30X Volume Price: 0.01078 5-min %: -0.65% Volume: $68,001 $FUN",abnormal_crypto,0,0,17922,False
Mon Apr 25 20:00:08 +0000 2022,"$APE / USDT Volume increase detected! Spike: 265,642.83 USDT 24h Vol: 678,850,654.12 USDT Get ALL the alerts here: $btc $knc $eth $vib $salt $rdn $mth $arn $yoyo $fun $eng",VolumeMonitor,0,0,19996,False
Sun Apr 24 17:00:05 +0000 2022,"$ / BTCUST Volume increase detected! Spike: 2,495.61 BTC 24h Vol: 1,175,326.70 BTC Get ALL the alerts here: $btc $vib $zec $wtc $mda $eth $fun $eng $hsr $icn $sub $mco $strat",VolumeMonitor,0,0,19996,False
Sun Apr 10 11:24:08 +0000 2022,"Cedar Fair, L.P current quarter revenue growth YoY of 761.50% ranked 95 out of 5728 companies in our database. $FUN",thefinancecat,0,0,3667,False
Mon Apr 11 18:58:05 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 761.50% ranked 95 out of 5728 companies in our database. $FUN",thefinancecat,0,0,3667,False
Mon Apr 25 10:52:16 +0000 2022,If $JUICE had $FUN's current MC using via ,TheDonOfApes,2,247,213303,False
Mon Apr 11 16:17:50 +0000 2022,"'s 1d chart holds FREE of a CRITICAL resisting trend-line and is positioned for a more than 2.4X in price! With $FUN free, it is setup to go on an over 240% uphill run to the target at $0.02949 and can begin moving quickly in any moment! can takeoff...",JavonTM1,1,2,55021,False
Fri Apr 08 11:51:17 +0000 2022,"Cedar Fair, L.P. to Post Q1 2022 Earnings of -$2.10 Per Share, Truist Financial Forecasts $FUN",AmericanBanking,0,1,8454,False
Fri Apr 22 10:00:07 +0000 2022,New market pair/s on : Coin: $FUN Pairs: /,CoinListingBot,0,0,19195,False
Mon Apr 11 20:39:00 +0000 2022,$FUN $TWENTY $FOUR $SEVEN,olivercryptofud,0,0,79,False
Tue Apr 26 20:47:36 +0000 2022,$FUN 6 Entertainment Leisure Stocks Wall Street Is Betting Big on This Summer,GetOnTrade,0,0,652,False
Sat Apr 23 11:05:23 +0000 2022,Cedar Fair $FUN Price Target Cut to $67.00 by Analysts at Citigroup,TheMarketsDaily,0,0,2164,False
Wed Apr 27 15:57:04 +0000 2022,20 DMA Support today: $FUN ...,SwingTradeBot,0,0,15497,False
Thu Apr 07 13:31:46 +0000 2022,Sonar top 10 NASDAQ @ open: $ADN $ERYP $HTGM $IMAC $MDVL $MNTS $MOBQ $MULN $SBFM $SEED Sonar top 10 NYSE @ open: $AXS $BBAI $BRCC $DAC $FUN $HPQ $MIR $RAD $SNX $SST See them ranked @,StockHorizon,0,0,4636,False
Thu Apr 28 16:57:14 +0000 2022,20 DMA Support today: $OCFT $FUN $XOS $CONN $WBX $TBPH ...,SwingTradeBot,0,0,15497,False
Tue Apr 26 15:45:48 +0000 2022,50 DMA Support today: $CYXT $NETL $FUN $HTD $WHLM $IT $LLNW ...,SwingTradeBot,0,1,15497,False
Thu Apr 21 08:50:56 +0000 2022,Cedar Fair $FUN PT Lowered to $67.00,AmericanBanking,0,0,8454,False
Tue Apr 26 07:47:40 +0000 2022,Cedar Fair $FUN Coverage Initiated by Analysts at Rosenblatt Securities,AmericanBanking,0,0,8454,False
Tue Apr 26 08:38:32 +0000 2022,"Soon after the  landing announcement,  went on to shake the iGambling space up by its $XFUN! This token on will replace $FUN on dPlay Casino &amp; will be introduced to new gambling ventures within the next 6 months $MATIC",TimesOfPolygon,1,2,5388,
Sat Apr 09 01:01:57 +0000 2022,This token is a one-stop gaming token that will make all forms of gaming easier to fund and integrate by providing a mechanism for diverse gaming opportunities. Read more . . . . .,cryptured,0,0,148,
Mon Apr 25 17:09:16 +0000 2022,Sheeesh $ETH $MATIC,RogueReptile,0,0,8,
Fri Apr 29 08:48:22 +0000 2022,FunToken (FUN) - A Blockchain Casino Technology. Report by ,nadineedwards68,1,0,16,
Fri Apr 15 20:51:54 +0000 2022,FUNToken Metrics Update,Regiane17610921,0,0,0,
Tue Apr 12 11:29:09 +0000 2022,"   In early 2021,  took control of FUN and are focused on developing this separately from FunFair Technologies with a new use case. For more info, please visit their site:",FunFairTech,0,0,33380,
Sun Apr 24 09:59:47 +0000 2022,Good project     ,Mdredoy13028450,0,0,0,
Tue Apr 26 08:27:50 +0000 2022,Good project     ,Mdredoy13028450,0,0,0,
Fri Apr 01 16:16:38 +0000 2022, ..i hope this not joke,BrilloGP,0,2,1392,
Sat Apr 23 03:11:04 +0000 2022, in fire needs to burn more tokens,BrilloGP,0,4,1392,
Wed Apr 13 07:31:03 +0000 2022, burn more token,BrilloGP,0,1,1392,
Mon Apr 25 11:48:46 +0000 2022,   Great,ho593,0,1,195,
Tue Apr 05 15:02:53 +0000 2022, Would be great if we could purchase FUN n XFUN using Fiat and BTC etc..,suttronix,0,0,439,
Tue Apr 26 04:15:05 +0000 2022,        another partnership that will bring us the best deals.,realynestellore,0,0,310,
Mon Apr 04 21:03:11 +0000 2022, Would be great if we could buy FUN XFUN with Matic..,suttronix,0,0,439,
Fri Apr 29 20:04:18 +0000 2022, I want to be able to buy FUN using Fiat or BTC exchange..,suttronix,0,1,439,
Fri Apr 01 13:15:13 +0000 2022, Can we convert FUN to XFUN on binance or freebitco? That would useful,fadi_t,0,5,86,
Tue Apr 26 00:45:39 +0000 2022,FunToken (FUN) - A Blockchain Casino Technology. Report by ,PeterKleistr360,0,0,240,
Thu Apr 07 08:05:12 +0000 2022, Would be great to make some tutorials on how to transfer funds and share them here .. do we need ETH or Matic balance in our wallet? Or how does it work.. come on guys!! We have long way to go!!,fadi_t,0,0,86,
Mon Apr 04 14:05:43 +0000 2022, Nice!!!!!,XiscoM90,0,0,33,
Fri Apr 15 00:06:36 +0000 2022, Nice project     ,LightSun042,0,0,55,
Sun Apr 17 01:30:22 +0000 2022," When i can bet league of legend esport on Dplay or freebitco ? I hope you will have soon, because next month is Mid season championship",PhanHongKhn2,0,0,116,
Fri Apr 01 16:29:17 +0000 2022, Cool thanks  this is amazing,TYRETIPS,0,1,30,
Mon Apr 04 18:44:42 +0000 2022, Are Fun and XFun different tokens please I'm confused,EzeEchem,0,0,67,
Mon Apr 04 22:42:46 +0000 2022, Nice job can I trade in this wallet?,deyansetaka,0,0,24,
Tue Apr 05 19:06:48 +0000 2022,  Vert Nice update keep continue to succesd,miscouform0,0,0,663,
Wed Apr 13 23:30:56 +0000 2022, Fun moon soon . I love this Project,Thiem63016539,0,2,45,
Mon Apr 18 13:43:24 +0000 2022, Can one actually download the freeBitco app?,Gidel86,0,0,94,
Wed Apr 27 13:56:30 +0000 2022, This is important why dont u continue the 45% savings program its attractive to investors,fadi_t,1,2,86,
Tue Apr 12 19:22:28 +0000 2022,"  How? Unless you bought the top, it seems to have pretty standard shitcoin performance...",cloudzombi,0,1,1915,
Thu Apr 28 14:45:08 +0000 2022,  more FUN with  the number one crypto for igaming,UgurErel75,0,0,2,
Thu Apr 14 15:10:42 +0000 2022,   Just be patient. Utility tokens will make gains,vedat72663338,0,0,83,
Tue Apr 26 05:48:41 +0000 2022,       Thanks for having .,Elf_Matrix,0,1,57651,
Thu Apr 21 22:34:45 +0000 2022,"Bear Alert! 5X Volume Price: 0.01075 5-min %: -0.19% Volume: $8,730 $FUN",abnormal_crypto,0,1,17922,False
Thu Apr 21 22:39:35 +0000 2022,"Bear Alert! 10X Volume Price: 0.01076 5-min %: -0.46% Volume: $19,226 $FUN",abnormal_crypto,0,1,17922,False
Sun Apr 24 17:00:05 +0000 2022,"$ / BTCUST Volume increase detected! Spike: 2,495.61 BTC 24h Vol: 1,175,326.70 BTC Get ALL the alerts here: $btc $vib $zec $wtc $icx $gxs $mda $eth $fun $cnd $eng $gvt $dgd",VolumeMonitor,0,0,19996,False
Fri Apr 22 05:04:03 +0000 2022,"Bear Alert! 20X Volume Price: 0.01078 5-min %: 0.0% Volume: $26,961 $FUN",abnormal_crypto,0,0,17922,False
Fri Apr 22 08:14:06 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 761.50% ranked 98 out of 5721 companies in our database. $FUN",thefinancecat,0,0,3667,False
Sat Apr 09 15:09:18 +0000 2022,Crypto Momentum Alert FUN/USDT on Price : $0.0115 Increase from first alert: 0% 5 Minute Delay Get our industry leading alerts in real time $FUN $USDT,coinalertspro,0,1,79603,False
Wed Apr 27 13:25:28 +0000 2022,"13,757 (39,365,420 USD) to Wallet 38,914.27 2,868.67 390.00 98.62 F&amp;G Index: 21 (-6) Trends: $FUN $LSK $SOL $SCRT $ZRX",ctalerts7,0,0,279,False
Wed Apr 27 17:47:56 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $APE 2: $ALCX 3: $SCRT 4: $NAV 5: $AAVE Top 5 bullish trend on pair 1: $APE 2: $ALCX 3: $UTK 4: $FUN 5: $ENS All results: Not buy signals,DyorNetCrypto,0,0,84419,False
Thu Apr 28 09:17:39 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $NAV 2: $RNDR 3: $LOKA 4: $GLMR 5: $COTI Top 5 bullish trend on pair 1: $ARDR 2: $XEM 3: $FUN 4: $FOR 5: $TOMO All results: Not buy signals,DyorNetCrypto,0,1,84419,False
Thu Apr 28 12:32:38 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $VOXEL 2: $EOS 3: $PROM 4: $LOKA 5: $FTT Top 5 bullish trend on pair 1: $HIGH 2: $XVG 3: $FUN 4: $AKRO 5: $BETA All results: Not buy signals,DyorNetCrypto,0,0,84419,False
Thu Apr 28 19:47:36 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $NULS 2: $APE 3: $AGIX 4: $XEM 5: $GNO Top 5 bullish trend on pair 1: $MITH 2: $TORN 3: $FUN 4: $APE 5: $LTC All results: Not buy signals,DyorNetCrypto,1,0,84419,False
Thu Apr 28 19:32:46 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $NULS 2: $APE 3: $XEM 4: $YGG 5: $EZ Top 5 bullish trend on pair 1: $FRONT 2: $TORN 3: $FUN 4: $XTZ 5: $LTC All results: Not buy signals,DyorNetCrypto,0,0,84419,False
Fri Apr 29 05:48:03 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $KAVA 2: $ETH 3: $DYDX 4: $NAV 5: $FLUX Top 5 bullish trend on pair 1: $PAXG 2: $DYDX 3: $AVA 4: $FLUX 5: $FUN All results: Not buy signals,DyorNetCrypto,0,1,84419,False
Wed Apr 27 13:29:29 +0000 2022,"2,000 (77,636,172 USD) to 38,969.64 2,872.90 390.20 98.65 F&amp;G Index: 21 (-6) Trends: $FUN $LSK $SOL $SCRT $ZRX",ctalerts7,0,0,279,False
Thu Apr 07 10:57:19 +0000 2022,"Equities Analysts Offer Predictions for Cedar Fair, L.P.s FY2022 Earnings $FUN",AmericanBanking,0,0,8454,False
Fri Apr 08 12:00:53 +0000 2022,$FUN Cedar Fair to Announce 2022 First-Quarter Results on May 4th; Earnings Call Starts at 10 AM EDT 45 seconds delayed.,quantisnow,0,0,1001,False
Tue Apr 05 11:42:36 +0000 2022,Crypto Momentum Alert FUN/USDT on Price : $0.012 Increase from first alert: 2.1% 5 Minute Delay Get our industry leading alerts in real time $FUN $USDT,coinalertspro,0,0,79603,False
Fri Apr 08 00:32:51 +0000 2022,PROVATICANVS via  $fun,ProVaticanus,0,1,85,False
Sun Apr 24 09:34:06 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $BBANK 2: $DBC 3: $REVO 4: $REI 5: $QKC Top 5 bullish trend on pair 1: $FUN 2: $BBANK 3: $REVO 4: $LEV 5: $SINGLE All results: Not buy signals,DyorNetCrypto,0,0,84419,False
Wed Apr 27 18:17:56 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $APE 2: $SCRT 3: $ENS 4: $ALCX 5: $CVX Top 5 bullish trend on pair 1: $ENS 2: $FUN 3: $SNX 4: $APE 5: $GMT All results: Not buy signals,DyorNetCrypto,0,0,84419,False
Tue Apr 05 08:07:58 +0000 2022, Great,JokoFitriyo,0,0,46,
Tue Apr 12 19:08:42 +0000 2022, Funtoken ruined my life,Edbull15,0,2,339,
Fri Apr 08 01:47:50 +0000 2022, would love to see a partnership with ,Danarchy16,0,0,4,
Wed Apr 13 04:35:18 +0000 2022, would love to see a partnership/ bridge with ,Danarchy16,0,0,4,
Tue Apr 26 05:17:29 +0000 2022,"        Yes for this partnership,  and  , surely it will provide more innovative projects for us",LaconsayM,0,0,170,
Tue Apr 26 11:29:02 +0000 2022,        That why I really admire  they make a new opportunities through supporting and helping others! Let's all support this also with ,Vision272019,0,0,343,
Mon Apr 25 21:27:42 +0000 2022,"   you did a good choice for being partner with Polygon, this will be a start of your journey together as a team and we are excited for all the good features from you guys",LaconsayM,0,0,170,
Mon Apr 04 15:15:23 +0000 2022, Nice!!!,SoelmerB,0,0,6,
Mon Apr 11 11:47:47 +0000 2022," Ok. At least, and at long last you finally have some form of ""staking"", fair enough...",cloudzombi,0,0,1915,
Sun Apr 24 09:57:54 +0000 2022, Good project     ,Mdredoy13028450,0,2,0,
Sun Apr 24 11:50:17 +0000 2022,"Overall Leisure industry is weak however, here are some standouts. Ones to watch. Definitely some VCP action going on here so far. $FUN $DESP. FUN is a little thin, so keep that in mind.",jwilbu03,1,0,289,
Wed Apr 20 20:16:19 +0000 2022,"Bear Alert! 5X Volume Price: 0.01071 5-min %: -0.28% Volume: $9,519 $FUN",abnormal_crypto,0,1,17924,
Mon Apr 04 18:46:04 +0000 2022,"Cedar Fair, L.P current quarter revenue growth YoY of 761.50% ranked 93 out of 5727 companies in our database. $FUN",thefinancecat,0,0,3667,
Thu Apr 21 09:28:14 +0000 2022,"Binance Adds ASTR/BTC, ASTR/ETH, BSW/TRY, FTT/ETH, FUN/BNB, PORTO/BUSD, STEEM/USDT &amp; ZIL/EUR Trading Pairs  $BTC $ASTR $BSW $FTT $ETH $FUN $BNB $PORTO $BUSD $STEEM $ZIL $EUR",TreeNewsFeed,0,1,184583,
Sun Apr 24 07:32:53 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $OGN 2: $BEL 3: $ZIL 4: $TRU 5: $JASMY Top 5 bullish trend on pair 1: $JASMY 2: $TRU 3: $FUN 4: $FIRO 5: $BEL All results: Not buy signals,DyorNetCrypto,1,1,84417,
Sun Apr 24 07:18:10 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $JASMY 2: $WTC 3: $OGN 4: $TRU 5: $SUSHI Top 5 bullish trend on pair 1: $JASMY 2: $WTC 3: $FUN 4: $ACH 5: $OGN All results: Not buy signals,DyorNetCrypto,1,3,84417,
Mon Apr 25 17:31:43 +0000 2022,"Just realized, by coincidence, Im overweight FANG(G): ie. $FUN , $ARWR , $NTDOY , $GRPN / $GPRO",sonichedgefund,0,5,1407,
Sat Apr 09 06:20:51 +0000 2022,"Truist Financial Comments on Cedar Fair, L.P.s FY2022 Earnings $FUN",TickerReport,0,0,3692,
Sat Apr 09 05:15:47 +0000 2022,"Truist Financial Weighs in on Cedar Fair, L.P.s Q1 2022 Earnings $FUN",TickerReport,0,0,3692,
Thu Apr 21 08:50:56 +0000 2022,Cedar Fair $FUN PT Lowered to $67.00,CFinancialNews,0,0,719,
Tue Apr 26 07:47:40 +0000 2022,Cedar Fair $FUN Coverage Initiated by Analysts at Rosenblatt Securities,CFinancialNews,0,0,719,
Thu Apr 07 00:05:01 +0000 2022,Top stocks with TA score trending DOWN (NYSE): $MLI $M $SCHW $SNDR $PKE $RFP $CVS $ARW $UBP $CHMI $RCB $LXFR $CMA $NSC $KAMN $BANC $CNHI $FUN $HPE $SF,MITickWatcher,0,0,5259,
Thu Apr 21 00:05:01 +0000 2022,Top stocks with TA score trending UP (NYSE): $M $SIG $GCO $UHS $SNA $RGR $JILL $ECCX $IIIN $ITGR $FUN $CHS $FUL $NMS $TGT $TK $MUX $RFP $RGA $CNHI,MITickWatcher,0,0,5259,
Wed Apr 20 00:05:01 +0000 2022,Top stocks with TA score trending UP (NYSE): $TGT $ECCX $SNA $M $UHS $NMS $JILL $RGR $GCO $HCA $SIG $TK $FUN $ENV $BURL $ANF $AAN $MUX $BGS $EME,MITickWatcher,0,0,5259,
Tue Apr 26 01:48:07 +0000 2022,[Scan results - - 15m] Top 5 bullish trend on pair 1: $ENS 2: $BAL 3: $KAVA 4: $YGG 5: $KDA Top 5 bullish trend on pair 1: $YGG 2: $BAL 3: $T 4: $FUN 5: $WAVES All results: Not buy signals,DyorNetCrypto,0,0,84417,
