created_at,text,user,retweet_count,favorite_count,followers,is_verified
Wed Sep 21 09:52:09 +0000 2022,"It would make me no happier than to see move sideways and even slightly downwards for the next 2 years. The more time I have to build in the bear market, the better. If you dont feel the same your time preference is too high.",Dennis_Porter_,30,422,222471,
Tue Sep 20 20:07:33 +0000 2022,is down 72% from its ATH and MicroStrategy keeps buying more. Strong hands,BitcoinMagazine,306,2805,3706392,
Mon Sep 19 17:34:39 +0000 2022,Tense week for the market Buying the dip War on food Bitcoin back near key support Have babies and lock up scoundrels - saving America Making Money with Charles Payne  2PM Please Tune In RT,cvpayne,52,324,1007262,
Sat Sep 24 18:22:28 +0000 2022,So many great sacrifices to the gods this cycle (not naming names). I'm confident this will result in the most epic bull market next cycle when the Fed loosening coincides with the halving,real_vijay,43,581,165411,
Wed Sep 21 10:13:42 +0000 2022,$BTC plan,CryptoCapo_,431,3864,959560,
Mon Sep 26 13:34:21 +0000 2022,"Same structure for $BTC as Feb-April, only we're missing a retest at $26,000.",JustinBennettFX,116,853,115439,
Sun Sep 25 01:52:51 +0000 2022,"We are DEEP into the bear market and you have heard the macro outlook studied onchain watched funds get liq'd prayed Saylor buys more ...but nothing worked, we need a new strategy New ep w/  predicting key dates for a $BTC reversal:",VentureCoinist,26,214,329966,
Mon Sep 26 14:50:52 +0000 2022,"Uncertain if a bottom is in for Bitcoin but if $BTC price starts making its way back up to $24k+, I'll certainly be paying attention Not saying that history will repeat but April '19 took most people by surprise Current market environment is different from 2019 (recession, etc)",Rager,25,167,200821,
Sat Sep 24 10:31:08 +0000 2022,"Lets say someone gave you $10,000 Which project you will buy in? $ETH $BTC $BNB",Eljaboom,42,298,703830,
Wed Sep 28 12:55:48 +0000 2022,$BTC 19k magnet. Doesnt seem interested in breaking down,BigCheds,22,627,355961,
Tue Sep 27 12:28:16 +0000 2022,If $BTC keeps going here a lot of people will be left on the sidelines,BigCheds,32,835,355961,
Wed Sep 28 15:24:45 +0000 2022,$DXY below $113.33 would form an outside bar with upthrust. Similar to $BTC Nov 10th candle (daily),BigCheds,20,329,355961,
Sun Sep 25 05:46:51 +0000 2022,"I think $BTC will test $17,800",Ashcryptoreal,67,526,1812071,
Sat Sep 24 06:53:46 +0000 2022,"JUST IN: 13,545 $BTC ($258 million) has been added to exchanges in the last 7 days.",WatcherGuru,337,2393,3130250,
Mon Sep 19 16:37:33 +0000 2022,"JUST IN: The Lightning Network capacity has surpassed 4,800 $BTC ($92 million).",WatcherGuru,387,2426,3130250,
Wed Sep 07 15:35:00 +0000 2022,Bear Market 80% done!,rovercrc,64,453,1222484,False
Mon Sep 12 12:13:00 +0000 2022,is in the End stage of the Bear Market!,rovercrc,137,806,1222484,False
Thu Sep 15 15:49:00 +0000 2022,Bear Market Bottom Signal Flashed!,rovercrc,101,815,1222484,False
Fri Sep 09 08:03:51 +0000 2022,"$BTC - Update I hope you were entertained, bc I shared this chart just before the pump (orange dot). I've been trying to get you to understand for weeks that $BTC is repeating 2018/2019. Hope you didn't listen to 99% of the bears on CT. This is just the beginning.",el_crypto_prof,121,565,155596,False
Sun Sep 11 14:26:08 +0000 2022,$BTC The price of $BTC will NOT fall below the June low of $17.600. Here's why: There is a huge bullish Divergence in the MACD as in '18. The bottom was atFib 2.618 as in '18. The HL in '18 was aroundFib 1.618. $BTC is still moving around that level right now.,el_crypto_prof,65,303,155596,False
Sun Sep 11 16:02:00 +0000 2022,"If we break above the 3-day Supertrend, the Bear Market is officially over!",rovercrc,69,454,1222484,False
Sat Sep 10 14:30:25 +0000 2022,Are you more bearish or bullish on right now? Our tigers know how to act on any market.,tiger_trade,263,4084,47356,False
Thu Sep 01 16:00:03 +0000 2022,"4 years ago, $20K was the market top during a bull run. Now it's $20K near a bear market bottom. Ignore the noise and !",cryptoseacom,59,401,48955,False
Wed Sep 14 16:39:00 +0000 2022,"Once breaks the Weekly Supertrend Downtrend, the Bear Market will officially be over! Follow me to get notified once this happens!",rovercrc,63,332,1222484,False
Tue Sep 06 19:39:33 +0000 2022,"Not only is crashing, but its dominance has fallen to 38.1%, its lowest since June of 2018. Competing with almost 21,000 other intrinsically worthless digital tokens, NFTs and related equities is taking a toll. Even if Bitcoin is scarce, its alternatives are not.",PeterSchiff,225,2349,1175763,False
Fri Sep 09 06:55:00 +0000 2022,These 5 good altcoins are all back to their prices of 2020 when Bitcoin was $7k. 1. $VET $1.8B market cap 2. $KIN $120M 3. $MHC $17M 4. $MTV $10M 5. $ENQ $3M,MariusCrypt0,81,564,168101,False
Tue Sep 13 19:56:22 +0000 2022,You've already survived the majority of this Bear Market You'll survive the last stretch $BTC,rektcapital,64,698,546802,False
Mon Sep 05 21:43:25 +0000 2022,"The volume of supply that has remained unspent for at least 1yr, has reached a new ATH of 12.589M $BTC. This is equivalent to 65.77% of the circulating supply. Increasing dormant supply is a characteristic of bear markets. Live Chart:",glassnode,55,289,573639,False
Wed Sep 14 20:32:23 +0000 2022,"The gaming market, which many traditional gaming companies are already trying to enter, is estimated to grow from $44 billion to $131 billion, almost tripling its value in .",BTCTN,29,112,3149638,False
Sat Sep 10 07:40:18 +0000 2022,BEAR MARKET IS BOTTOMED OUT!!,rovercrc,132,1125,1222484,False
Tue Sep 20 12:39:20 +0000 2022,The exchange is set to enter the crowded market of institutional custody as it aims to become a service provider in the cryptocurrency space.,BitcoinMagazine,64,264,3706416,False
Tue Sep 13 04:19:02 +0000 2022,"Its absolutely shocking to me how many people are in full pause-mode, waiting for the next bull market. Not me, Im putting the pedal to the metal. Sprinting full speed ahead. I recommend you do the same.",Dennis_Porter_,56,785,222472,False
Fri Sep 23 12:49:17 +0000 2022,"below $19,000, as global economic slowdown begins to intensify.",BTCTN,51,149,3149638,False
Fri Sep 23 11:52:58 +0000 2022,"is doing fantastic holding up as the DXY keeps hitting all time highs and the debt market continues to destabilize. Like I said before, this is the easiest bear market in history. A little patience and a long term outlook is required. Enjoy the fireworks.",blockchainchick,28,314,131871,False
Wed Sep 14 02:03:22 +0000 2022,"As of September 14, 2022 - Weve already bought back approximately 65-70k USD worth of $CINU Tokens across the three chains! $btc $BTC $ETH $AVAX",CheemsInu,86,252,61408,False
Sat Sep 17 18:40:06 +0000 2022,Is that XRP breaking out of a 4.5-year downtrend? $XRP / $BTC,JJcycles,52,429,137776,False
Mon Sep 12 09:20:01 +0000 2022,"Bybit Weekly Top 10 Searches $BTC $LUNC $ETH Followed by $LUNA, $OKSE, $BIT, $SOL, $TRX, $BNB and $NEAR Trade Now with :",Bybit_Official,41,189,4984506,False
Tue Sep 13 05:30:01 +0000 2022,"Top 7 Projects by Trending Searches 24H : $SFUND, $LUNC, $PYR, $EVMOS, $KUJI, $BONE, $LUNA : $BTC, $REEF, $SHIB, $CAKE, $ETH, $ETC, $LOOM : $SWEAT, $LUNC, $GLMR, $SOL, $ATOM, $DOT, $BLD Trade now:",Bybit_Official,111,534,4984506,False
Wed Sep 21 08:21:10 +0000 2022,Bad news: September is historically the worst month for $BTC since 2011. Good news: This too shall pass.,HukAleksandra,43,554,233547,False
Sun Sep 11 07:06:54 +0000 2022,"2014 - You missed $BTC 2015 - You missed $DOGE 2016 - You missed $XRP 2017 - You missed $ETH 2018 - You missed $ADA 2019 - You missed $BNB 2020 - You missed $LINK 2021 - You missed $DOT Loading... In 2022, dont miss $CORE.",Core_002,336,1474,987861,False
Thu Sep 08 16:45:28 +0000 2022,"Market cycles on Bitcoin Every cycle,the number and type of players involved in this game changes, macro conditions too. All those variables shape trends and makes every cycle different, unique, but if we look closely we see how market cycles follow certain patterns. (1/10)",inmortalcrypto,486,1595,232461,False
Sat Sep 03 14:46:00 +0000 2022,WE ARE EXTREMELY CLOSE TO THE END OF THE BEAR MARKET!!!,rovercrc,180,982,1222485,False
Mon Sep 05 10:57:00 +0000 2022,"It's the scariest time to be in the market, but honestly, the biggest opportunity also lies here... $BTC",rovercrc,46,251,1222485,False
Sat Sep 10 12:44:07 +0000 2022,to under 5k by mid 2023,CryptoSavy1,32,300,40749,False
Fri Sep 09 15:47:59 +0000 2022,Mkt participants are underweight Bitcoin Dominance bouncing from levels it bottomed in 2018 and earlier this year,WClementeIII,30,421,777426,False
Tue Sep 20 20:30:00 +0000 2022,Who helped you learn about ?,CoinMarketCap,101,457,6775216,False
Fri Sep 16 20:56:00 +0000 2022,Bitcoin maximalists have been up in arms about these revelations,CoinMarketCap,65,113,6775216,False
Sat Sep 17 19:02:01 +0000 2022,Bitcoin Tina has lost his way. Hes sold more than half his stack and is now trying to justify timing the market to get more . Did not see this one coming.,BitcoinSapiens,18,378,63320,False
Thu Sep 15 16:40:00 +0000 2022,In today's Don't Expect Another Fyre Fest on the Blockchain Crypto markets crumble on inflation data Guilty plea in Coinbase insider trading case Hodlonaut v Craig Wright trial begins in Norway Starbucks unveils NFT plans,CoinMarketCap,214,296,6775216,False
Fri Sep 16 12:38:12 +0000 2022,They said 60k will hold They said 50k will hold They said 45k will hold They said 40k will hold They said 35k wil hold They said 30k will hold They said 25k wil hold They said NEVER below 20k And now they are saying.......,CryptoSavy1,27,244,40749,False
Mon Sep 26 13:39:34 +0000 2022,"below $19,000 as bearish pressure intensifies on Monday.",BTCTN,45,160,3149638,False
Sat Sep 17 18:48:00 +0000 2022,His re-election could prove crucial to El Salvador's Bitcoin Law remaining in place as his successor could end up ditching BTC as legal tender,CoinMarketCap,35,211,6775216,False
Mon Sep 19 08:30:00 +0000 2022,"Two months after our July 2022 update, it's time to look at what has happened in the markets and what we can expect for this year's final quarter.",CoinMarketCap,79,139,6775216,False
Mon Sep 12 12:55:13 +0000 2022,"The market trades in the green as enthusiasts eagerly await the upcoming this week. After and crossed over key levels recently, find out what's in store in the coming week and how to trade",kucoincom,111,261,3559040,False
Tue Sep 20 05:30:00 +0000 2022,"fell to fresh lows of $18,390.32 on Monday. 's fallen by 4.4% over the past 24 hours and 22% over the past week. The total market cap of all is below $1 trillion. Do you think we'll see a greener chart by the end of this week?",CoinMarketCap,40,230,6775216,False
Thu Sep 08 16:46:06 +0000 2022,"Bitcoin should stay PoW. Ethereum should move to PoS. We should defend both against censorship as vigorously as possible. We should hope both flourish. Beyond that, the market (not petty infighting on Twitter) will decide.",jchervinsky,80,789,141008,False
Wed Sep 07 07:33:27 +0000 2022,"Panic in crypto market, over 100K investors liquidated as Bitcoin drops to $18.5K",Crypto_Crib_,38,289,189949,False
Tue Sep 27 20:56:00 +0000 2022,"Bitcoin has had an extremely close correlation to equities for most of this year, but there are signs that this strong bond is beginning to weaken",CoinMarketCap,83,168,6775216,False
Wed Sep 07 14:46:25 +0000 2022,"++ Bitcoin atinge o nvel mais baixo desde junho, com mercado de criptomoedas abaixo de US$ 1 trilho novamente (ADVFN)",leiatheinvestor,6,318,302198,False
Fri Sep 16 13:11:00 +0000 2022,The worst of the bear market is already behind us.,rovercrc,111,1040,1222485,False
Mon Sep 19 12:15:02 +0000 2022,Bitfarms hashrate exceeds 4 EH/s milestone as it commences production at its first warehouse in Argentina $BITF $BTC,Bitfarms_io,145,1045,32213,False
Tue Sep 20 00:52:02 +0000 2022,"So $BTC rainbow chart just added new color, lol",SimonSvatos1,34,368,11220,False
Mon Sep 19 06:34:06 +0000 2022,"total supply has increased by 2,748 $ETH since The Merge Pre-merge that number would have been 50,057 ETH total supply has increased by 3,592 $BTC since The Merge, and converted that equals to 51,336 ETH The is real",MKjrstad,94,537,5882,False
Fri Sep 16 16:46:35 +0000 2022,Liquidate everyone sub $16k then run it back turbo to $30k $BTC,Ninjascalp,53,1227,248026,False
Sat Sep 17 14:26:37 +0000 2022,GM bulls are accumulating for the next 3% pump that will get smacked down in 1 candlestick $BTC,Ninjascalp,28,623,248026,False
Thu Sep 15 00:41:46 +0000 2022,Down 13% from local highs in about 1 day. After a 2% pump... the bull market is back. welcome to crypto $BTC,Ninjascalp,17,640,248026,False
Sat Sep 17 21:40:23 +0000 2022,"Theres people that think the bull market will resume we call them, liquidity dont be liquidity its over $BTC",Ninjascalp,30,669,248026,False
Tue Sep 20 13:11:05 +0000 2022,"$BTC If we lose .786 We will slice through that gap on the VRVP. There is no demand which is why there is a gap there. This is why I believe that if we lose current lows, this will be a fast and ugly fall. The POC (Blue Line) is at $9,663 which is where most trades took place.",Bleeding_Crypto,105,499,75473,False
Mon Sep 19 10:36:14 +0000 2022,"Getting schooled by daddy. TLDR, US = OK, EU = Fucked, China = Fucked, USD = STRONK. More to come when my essay drops this week. $BTC and $ETH hold on to your butts.",CryptoHayes,79,1080,695957,False
Mon Sep 19 05:47:26 +0000 2022,Goodmorning. Just like we expected $BTC going down taking with it the rest if the market. Meanwhile out beloved $LUNC holding strong and will start moving up. Bought some fresh dips,bull_bnb,182,742,461709,False
Sat Sep 24 23:11:10 +0000 2022,Took profits on $DC and invested everything in . Its called buying the dip. Its my way of saying thank you to because together we are strong. With or without any Cex. People who used to call $BTC will go to 0 bought it later.,bull_bnb,228,869,461709,False
Mon Sep 19 09:15:22 +0000 2022,"$BTC Similar to ETH. Little bit lower to 18000-18100, quick scam pump to 20300-20600, then new lows. Main target: $14k-16k",CryptoCapo_,481,4255,959585,False
Wed Sep 21 06:52:29 +0000 2022,Gm fam. Waiting for this 100 $BTC resistance to break after that flying towards 1000. Anyways I don't care about I just know $LUNC is gona melt some faces today.,bull_bnb,106,514,461709,False
Thu Sep 22 11:33:12 +0000 2022,$BTC Testing generational support on the monthly chart.,scottmelker,74,568,1038811,False
Fri Sep 23 22:25:45 +0000 2022,"Time To Buy QUALITY Assets? Cardano, Ethereum, &amp; Bitcoin? $ADA $ETH $BTC $SOL $XRP $CRO $ALGO CLICK HERE &gt;&gt;",AltcoinDailyio,16,134,1893136,False
Sat Sep 17 13:51:51 +0000 2022,$XRP will make $BTC useless $XLM will make $ETH useless,ObviousRise,97,834,7764,False
Thu Sep 15 15:42:00 +0000 2022,$BTC 2 HTF levels I'm interested in. The lower the better. If it comes - one more significant leg lower down seals it for me - looking for added confluence around the weekly Bollinger Bands.. At which point I'm most certainly a buyer.,Trader_XO,117,833,511366,False
Sun Sep 18 19:25:11 +0000 2022,Today we sit down w/ Quant Analyst  to discuss !! We also discuss: -- Latest data -- Upcoming Fed Meeting -- Bear Market Comparisons -- Buy $BTC Now or Wait? -- &amp; MORE! WATCH &gt;&gt;,AltcoinDailyio,38,271,1893136,False
Fri Sep 16 10:39:14 +0000 2022,$BTC Poor risk to reward shorting here imo.. Could see scenario where late shorts get run over and price takes out 20.5's,Trader_XO,31,599,511366,False
Sun Sep 04 23:50:06 +0000 2022,"IS READY FOR A 3-YEARS BULL MARKET. After a 1-year bear market, a 3-year bull market has always followed, since the birth of . There are 3 months and 28 days left before the closing of this annual candle.",AO_btc_analyst,257,942,169166,False
Sun Sep 11 23:26:10 +0000 2022,"market cap $DXY $ETH / $BTC $BTC.D Though structurally this 14-month $BTC correction resembles the last (2017-2018), it sits in a very different broader market position.",TechDev_52,106,526,523140,False
Sun Sep 11 15:00:01 +0000 2022,"is repeating its past 2 bear market structures. If this continues to hold, were in the calm before the storm phase for the bears AKA massive move up.",bravosresearch,107,599,289439,False
Sun Sep 04 23:20:55 +0000 2022,Did an interview a few weeks ago with  to discuss Web3 sentiment amidst the bear market &amp; you know I had to plug  Article: Free version:,MorganStoneee,102,205,25497,False
Sat Sep 17 17:32:10 +0000 2022,"Data shows price trend may not break Septembers historical trends, but very well could see a revival next month.",BTCTN,44,138,3149638,False
Wed Sep 21 23:27:19 +0000 2022,It is not a mistake that Blackrock launched their fund during a bear market. Big money will be stacking!,TheCryptoLark,152,1431,1392809,False
Tue Sep 27 13:30:57 +0000 2022,The global market capitalization gains over $50 Billion in just 24hrs as reclaims $20k.,WhaleCoinTalk,66,81,186758,False
Thu Sep 29 15:43:54 +0000 2022,"With crashing back down to $19K just today, how do you predict it is going to be in October?",CoinMarketCap,82,159,6775216,False
Mon Sep 05 15:58:11 +0000 2022,price preparing for a large move; gaining over 10% in preparation for the What's next in store for the market? Click here for the most recent cryptocurrency news and technical outlook.,kucoincom,101,195,3559040,False
Sun Sep 11 09:59:58 +0000 2022,by total market capitalization: : 39.06% : 20.46% : 6.36% :4.86% : 4.52% : 1.88% : 1.68% : 1.65% : 1.17% : 0.82% Others: 17.54%,WatcherGuru,325,1445,3130283,False
Wed Sep 21 00:27:48 +0000 2022,"Don't lose sight of the big picture, and what the big money crowd are actually doing RIGHT NOW during a brutal bear market. - Blackrock launches fund - Nasdaq custody - Fidelity offering $btc to 34 million clients - Citadel, Fidelity, &amp; Schwab crypto exchange",TheCryptoLark,263,1033,1392809,False
Tue Sep 27 08:00:01 +0000 2022,"The breakout from last night consisted of a ton of spot volume on . It depends on the indices today, but it looks like we'll be able to look towards $23K for some relief, at least. Time to long $BTC. Time to short $DXY. Probably that type of period.",CryptoMichNL,43,434,786590,False
Sun Sep 18 15:12:03 +0000 2022,Top 10 cryptocurrencies by market cap (excluding stablecoins) 1. 2. 3. 4. 5. 6. 7. 8. 9. 10.,WatcherGuru,545,2702,3130283,False
Thu Sep 29 20:01:29 +0000 2022,NEW: Bitcoin-Pound trading volumes hit a record high as the British currency tumbled and Bank of England restarted QE. is hope for,BitcoinMagazine,288,1682,3706415,False
Sat Sep 17 09:58:00 +0000 2022,This bear market won't take long anymore.,rovercrc,100,829,1222485,False
Fri Sep 16 17:30:40 +0000 2022,Total MC yeniden 1 Trilyon Dolarn altna dt (Total Market Cap: Kripto para piyasasnn toplam deerini ifade ediyor.) Anlk piyasa deerleri; &gt; 19.450 USD Market Cap &gt; 372 Milyar Dolar &gt; 1.420 USD Market Cap &gt; 171 Milyar Dolar,TradeWars_10,7,114,68813,False
Thu Sep 22 06:33:09 +0000 2022,"80+ crypto assets have the word ""bitcoin"" in their name. 14 have a market cap over $1,000,000. 3 claim to be Bitcoin. 1 is Bitcoin.",lopp,113,1040,509009,False
Wed Sep 07 07:10:55 +0000 2022,"There is a huge misalignment between Bitcoin's price and value today. It is the only currency and store of value in the world with a rock solid monetory policy. Yet it is trading like a fiat inflation ponzi. The world is still working it out. Slowly, slowly, then all at once.",caprioleio,95,721,121256,False
Wed Sep 07 23:22:02 +0000 2022,"Information travels at the speed of light but understanding does not. is the greatest form of money humanity has ever known but this fact will take time for the market to fully understand. Patience, my friends.",real_vijay,95,580,165414,False
Thu Sep 29 19:41:00 +0000 2022,You can only really enjoy the next Bull Run if you bought $BTC in the bear market.,rovercrc,74,662,1222485,False
Tue Sep 20 10:43:23 +0000 2022,$BTC Bottom Possibility According to Bullish Harmonic Alternative Shark Pattern Bottom can be @ 12K-13K My DCA Zones 17K-16K 16K-14K 12K-13K $ETH $BNB $ADA $XRP $SOL,Adityaroypspk,105,411,16330,False
Sun Sep 04 09:37:09 +0000 2022,"The last collection of lows like this on $BTC. It was just prior to the ATH run and this was the blast off point. Lows looked primed to sweep. I have no idea what happens next, I find the sweep or breakdown discussions interesting due to the similarity of PA and sentiment.",ColdBloodShill,23,541,333195,False
Mon Sep 19 07:55:26 +0000 2022,"$BTC - The Wyckoff Method (W) Looks like the real ""spring"" moment is just happening now.",el_crypto_prof,273,1281,155596,False
Thu Sep 01 18:08:03 +0000 2022,"$BTC Kinda looking a little shit hugging the last support before utter doom like this. That said, the S&amp;P is at support again and this level is important enough to be defended so I'm not too worried yet. ETH is where it's at currently, upside (has been) bigger downside smaller",CryptoDonAlt,36,381,666638,False
Sun Sep 25 17:15:41 +0000 2022,Top by SOCIAL ENGAGEMENT (25/09/22) $SHIB $QUACK $TSUKA $FLOKI $KIBA $HODL $CATE $SUZUME $VOLT Do you any of these ? Tell us down bellow Follow us for daily market updates $BTC $ETH $LCX,GreatMoonshot,102,161,7136,False
Mon Sep 26 20:10:38 +0000 2022,Top by SOCIAL ENGAGEMENT (26/09/22) $SHIB $QUACK $FLOKI $TSUKA $KIBA $VINU $GIGA $PULI $SUZUME Do you any of these ? Tell us down bellow Follow us for daily market updates $BTC $ETH $LCX,GreatMoonshot,122,171,7136,False
Tue Sep 20 08:21:01 +0000 2022,"$BTC This is the second time in the history of $BTC/SPX that the MA20 crosses the MA200. The cross happened in 2015 AFTER the bottom was already in. Only a few months later, one of the biggest bullruns of $BTC started.",el_crypto_prof,117,514,155596,False
Fri Sep 16 16:22:52 +0000 2022,The next cycle imma throw out some x 100s. Be patience thats all i ask. In 2020 i almost didnt slept during the night. I was constantly searching for the next gem. Stay tuned. Wizz season Will be back $BTC $ETH $MTRG $MLT $WOO,CryptoWizardd,93,1327,788693,False
Mon Sep 19 04:03:35 +0000 2022,"I see $3,500. Screenshot this please. $BTC",traderdaye,24,434,104513,False
Wed Sep 21 04:07:43 +0000 2022,"On the monthly chart, here are 4 observations: 1. $BTC has never experienced a $NASDAQ bear market 2. Has never seen 3 monthly closes below the 200 Week MA 3. RSI monthly has never been this low &amp; is still trending downward 4. Never had monthly candle close below T.L.",JesseOlson,75,430,69532,False
Sat Sep 17 23:36:28 +0000 2022,"Robert says the Federal Reserve raising interest rates will destroy the U.S. economy, advising investors to buy . $BTC",BTCTN,215,539,3149638,False
Sat Sep 24 12:30:00 +0000 2022,"MicroStrategy has snapped up another 301 $BTC for $6 million, new filings to the U.S. Securities and Exchange Commission reveal.",CoinMarketCap,123,368,6775216,False
Thu Sep 22 23:32:22 +0000 2022,"""I'm a major skeptic on tokens which you call currency, like . They are decentralized Ponzi schemes,"" said Dimon. $BTC",BTCTN,30,133,3149638,False
Wed Sep 21 00:30:00 +0000 2022,$BTC's price and the latest macro news An update of our July 2022 price prediction Where the $BTC price is heading next A short appendix on $ETH All broken down with,CoinMarketCap,46,126,6775216,False
Sun Sep 25 16:30:00 +0000 2022,What would you do if $BTC hits ATH again?,CoinMarketCap,180,1078,6775216,False
Thu Sep 22 23:10:00 +0000 2022,"""Snippets"" - A little bit of this, a little bit of that. A small tour around current events, and a sprinkle of $BTC and $ETH price predictions.",CryptoHayes,136,733,695957,False
Wed Sep 21 17:14:55 +0000 2022,If were going to $10K $BTC just do it and get it over with man.,davidgokhshtein,61,347,801743,False
Sat Sep 24 05:58:37 +0000 2022,"$LOOP is possibly the most decentralized L1-blockchain. - Anonymous founders like Satoshi Nakamoto - No VCs whatsoever - Completely community funded - All tokens in circulation - Deflationary (8% burned) If you like $BTC's founding history, $LOOP probably comes closest to that.",MariusCrypt0,116,505,168101,False
Tue Sep 20 12:41:34 +0000 2022,Michael Saylor will own more $BTC than Satoshi.,davidgokhshtein,114,290,801743,False
Tue Sep 20 12:30:28 +0000 2022,"Apparently, Michael Saylor and MicroStrategy bought $6M worth of $BTC.",davidgokhshtein,63,194,801743,False
Mon Sep 05 05:46:22 +0000 2022,$DXY is currently breaking multi decade resistance at 110. $BTC is consolidating &amp; broke its daily bear flag 2 weeks ago. I have a hard time seeing a bullish case here if the DXY continues. I expect a dump across stocks &amp; crypto.,Roman_Trading,15,214,61393,
Mon Sep 19 12:08:47 +0000 2022,Everybody gangsta until bear market.,BTC_Archive,88,1006,1707900,
Sun Sep 11 17:40:13 +0000 2022,People be like the bitcoin market is going to crash bitch Im not selling until Satoshi does,AltcoinDailyio,78,665,1893075,
Mon Sep 19 08:00:14 +0000 2022,"The total market cap sits at $950B as and $ETH slip to $18,500 and $1,275 respectively.",TheMoonCarl,195,544,1502401,
Sun Sep 18 08:36:57 +0000 2022,Stack in the bear market. or FOMO in the bull market. The choice is yours.,TheMoonCarl,68,524,1502401,
Tue Sep 06 11:48:30 +0000 2022,Most of this Bear Market is behind us already And an entire $BTC Bull Market is ahead of us,rektcapital,86,1121,546811,
Tue Sep 27 14:38:14 +0000 2022,Markete zerinden bakacak olursak dn de sylediim gibi 18.950 st kapan ile pozitif blgeye gemi durumda. Normal artlarda direnlerden short denemesi yaplsa da ben aa dzeltmelerde long ilemlerin daha salkl olacan dnyorum.,zeynepdenbiri,13,206,125730,
Tue Sep 20 18:43:04 +0000 2022,"This has some interesting implications on how institutions will adopt bitcoin, a big market for US. Let's see how it plays out. The more the merrier.",cz_binance,270,1955,10127987,
Thu Sep 22 12:53:11 +0000 2022,Buen dia gente! que tengan linda jornada. en zona de resistencia ahora. Luego tiene una mas en 19531 y key level en 20452,ladymarketok,8,199,171348,
Fri Sep 23 09:16:10 +0000 2022,Gnaydn Arkadalar grnm zayf. Pinpon devam ediyor. Abd vadelileri alcl deil. Skntl bir piyasa devam ediyor. Grafik takip ettiyseniz 19523 direncinden red yemeye devam ediyor. +++,MrTradeer,14,224,91232,
Thu Sep 15 14:32:28 +0000 2022,People who bought a little too early in the Bear Market (eg at $35K) will outperform people who watched when BTC was at $20K but didnt doing anything about it $BTC,rektcapital,41,530,546811,
Mon Sep 12 15:48:03 +0000 2022,"It's been ~310 days since the Bull Market peak at $65000 Which means that this Bear Market is getting close to ending Historically, $BTC Bear Markets tend to find their absolute bottom price approximately 365 days after the previous Bull Market peak",rektcapital,76,573,546811,
Thu Sep 29 07:51:07 +0000 2022,"Neata minunailor . e nehotrt azi, pe futures poziii 24H 54% sunt Long i 45% sunt Short, indicatorii sunt in contradicie pe 1 H i 4H ns trendul mare cel daily e in urcare, in mod normal in urmtoarele doua zile trebuie sa retestam 19.800$",MIhaiDanielWeb3,8,223,59475,
Mon Sep 26 02:05:35 +0000 2022,"Your feed will be full of doomsday calls. to $5k, $ETH to $250. People will be warning you of a 5 year bear market. But, those same people were screaming for a $200k $BTC and super cycle. Dont fall for the same trap again. Remain objective.",milesdeutscher,132,1734,622600,
Sun Sep 25 17:58:46 +0000 2022,"Bull run most likely kick off in 2024 with the bitcoin halving narrative That means all of 2023 while the market chops, Solana nfts are likely the best asset to be in",The__Solstice,28,290,179318,
Fri Sep 16 09:28:00 +0000 2022,I honestly think that has got a chance of overtaking in Market Cap next Bull Cycle!,rovercrc,69,614,1222483,
Tue Sep 27 12:08:29 +0000 2022,"bitcoin, esenler merkezli merkeziyetsiz bir borsada 28.000$ dolaylarna doru ralli yapyor. binance ve dier borsalar geriden geliyor.",contextTRcrypto,11,397,56703,
Thu Sep 22 19:34:10 +0000 2022,"Market looks bouncy. Maybe some relief on $BTC back above $20k, looking at the $20.5k highs for now. Still confident we nuke the lows, question is how high of a short entry can we get first.",Tradermayne,14,330,522868,
Tue Sep 27 11:26:00 +0000 2022,"My strategy is to buy every single day. Long term, I will never lose. It's all about time in the market, not timing the market.",rovercrc,63,483,1222483,
Wed Sep 28 19:12:00 +0000 2022,Waiting for the exact bottom is a mistake. My strategy is to DCA into the market right now.,rovercrc,62,510,1222483,
Fri Sep 16 12:46:40 +0000 2022,My thoughts on $BTC,trader1sz,73,1357,659552,False
Sun Sep 18 18:26:49 +0000 2022,$BTC and The Great Comeback to ~160.000 Dollars.,el_crypto_prof,165,760,155596,False
Sat Sep 17 17:26:20 +0000 2022,"When it seems that all is lost, something new begins. $BTC",inmortalcrypto,29,417,232461,False
Tue Sep 20 02:05:13 +0000 2022,The rainbow price chart which maxis used to predict $100K in 2022 has added a new colour as $BTC tumbles below support. You cant make this stuff up,WhaleWire,66,502,46312,False
Thu Sep 15 13:01:09 +0000 2022,$BTC long setup R/R = 2.2,CryptoCapo_,123,1890,959585,False
Sat Sep 10 22:28:00 +0000 2022,"$BTC I hesitate to post these because they often cause FOMO.. ""omg so you think the BOTTOM is in!?"" No, I don't. But if BTC is going to print a short-term bull trend, I imagine it playing out as such. I'll use this as a guideline for trade entries IF price starts to follow it.",Crypto_Chase,25,307,188449,False
Fri Sep 23 13:36:03 +0000 2022,is very close to reaching the 300-MA (light blue) This is the MA where $BTC bottomed in March 2020 The 300-MA represents the price point of ~$17500,rektcapital,88,540,546802,False
