created_at,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Sun Jan 30 04:00:59 +0000 2022,Cobb_XRPL,37,904,182831,,XRP holders will never give up,Positive
Wed Jan 19 20:51:03 +0000 2022,BankXRP,1134,3348,248321,False,FOX : Judge Rules on Ripple VS SEC With,Neutral
Tue Jan 18 18:26:11 +0000 2022,BankXRP,240,687,248321,False,"XRP is Listed under the New York Pre-Approved list for Custody. New York Regulator Greenlists 14 Cryptocurrencies, XRP is approved for Custody",Positive
Fri Jan 21 03:38:31 +0000 2022,charliebilello,473,1776,651652,False,% below 2021 high... Terra $LUNA: -27% Binance $BNB: -40% Ethereum $ETH: -42% Bitcoin $BTC: -44% Avalanche $AVAX: -50% Solana $SOL: -53% Crypto. com $CRO: -59% Polkadot $DOT: -60% Cardano $ADA: -61% Chainlink $LINK: -64% XRP $XRP: -65% Shiba Inu $SHIB: -69% Dogecoin $DOGE: -80%,Negative
Sat Jan 22 21:01:48 +0000 2022,Naturalmed777,61,452,14759,False,"Rumors flying around saying stock market and cryptos to collapse and the ""chosen ones"" will reemerge backed by real assets, $XRP &amp; $XLM named, suspect others. Was MarvinGaye and Kendra Hill (the real one) right? Who knows, maybe complete fantasy...just sharing what I heard.",Neutral
Thu Jan 20 16:26:29 +0000 2022,BankXRP,61,269,248321,False,Gary Gensler hints SEC staff are scrambling to bring crypto exchanges under its regulatory eye this year,Negative
Thu Jan 27 10:15:37 +0000 2022,MoonLamboio,34,307,132260,,"Alright $XRP crew, the $SOLO airdrop is just about complete! If you don't have your coins yet, you will very soon.",Positive
Thu Jan 27 11:33:01 +0000 2022,MasterCryptoHq,117,760,176656,False,Which one will make you a MILLIONAIRE? - $BTC - $ADA - $MATIC - $DOGE - $SHIB - $ETH - $SOL - $XRP - $VET Choose one!,Positive
Mon Jan 17 15:18:22 +0000 2022,RuleXRP,51,279,189287,False,When wXRP ? Most of your newest listings are ERC20...,Neutral
Fri Jan 21 10:11:39 +0000 2022,xrpstik,557,811,38638,False,"...hmm, what could these be...? FIRST TO BE MINTED! ORIGINAL Tier cards, previously Commons. has EARLY access to Sologenic at 25th. History on is made that day. Join us at this exciting time. RETWEET LIKE COMMENT",Positive
Tue Jan 25 13:54:57 +0000 2022,rovercrc,158,653,1222353,False,Which are you buying this dip? $BTC $ETH $BNB $VET $KASTA $XRP $AVAX $ADA $MATIC $SOL $DOGE $TEL $XLM $EGLD $HERO $SAND $MANA $EOS $DOT $CRO $RISE $SHIB $FLOKI $KISHU Let me know,Neutral
Tue Jan 25 13:06:43 +0000 2022,Bordeau_XR,29,606,3763,,"I am totally touched by this movement. i can't deny it. i ride $XRP from $3.80 to $0.11 with pleasure. the SEC lawsuit was hard to swallow but i got it and kept on believing. Today, for the first time in 5 years. i am lonely, i am out of energy. those market do crush you. peace",Negative
Thu Jan 27 18:21:03 +0000 2022,rovercrc,39,247,1222257,,"Imagine, I gave you $10,000 and you can only spend it on 1 ! $BTC $ETH $THETA $BNB $VET $KASTA $XRP $AVAX $ADA $MATIC $SOL $DOGE $TEL $XLM $EGLD $HERO $SAND $MANA $EOS $DOT $CRO $RISE $SHIB $FLOKI $KISHU You can only pick 1!",Positive
Mon May 23 14:26:49 +0000 2022,iamsandali,424,1675,3709,,Brad Garlinghouse and Jeremy Allaire at at talking remittances and a new era of digital money.,Positive
Mon May 23 21:42:16 +0000 2022,nbougalis,409,1179,40920,,(1/3) The 1.9.1 release of rippled is out It brings improved performance and reduced resource usage. The team will be upgrading Ripple's XRPL servers today and configure Ripple validators to vote in support of the XLS-20 proposal.,Positive
Wed May 25 17:25:00 +0000 2022,LindaPJones,192,722,66240,,Did you catch this? In the Forbes article it says the new crypto bill being proposed is expected to define whether different cryptocurrencies are either securities or commodities. Maybe this will dismiss the SEC lawsuit?,Positive
Fri May 27 03:31:00 +0000 2022,RippleArchive,385,1390,27648,,WAKEUP CALL More XRP transactions are happening daily than BTC or ETH!,Positive
Wed May 25 02:26:52 +0000 2022,xrpmickle,50,404,56356,,JED IS RUNNING OUT OF XRP FAST!,Negative
Tue May 24 02:58:31 +0000 2022,attorneyjeremy1,329,1856,371785,,"New Video! Watch me take cheap shots at innocent parties, mispronounce words, and otherwise entertain my wife by being silly. Oh yeah, I also talk about the Ripple v. SEC End Game and of course... Deaton Charging into the Fray!",Neutral
Mon May 23 04:32:03 +0000 2022,NerdNationUnbox,185,518,18429,,A currency called Ripple can we input this into evidence? what changed,Neutral
Tue May 24 18:58:16 +0000 2022,FilanLaw,412,1609,243858,,"v. The SEC has filed a motion for extension of time until June 7, 2022 to file objection to amici request to participate in briefing regarding the expert challenge.",Neutral
Wed May 25 20:00:41 +0000 2022,FilanLaw,374,1401,243858,,"v. The Court has granted the SECs motion for extension of time to file an opposition to amicis request to participate in the expert challenge. SECs objection is due by June 7, 2022 and any responses to that objection are due by June 10, 2022.",Neutral
Fri May 27 20:01:00 +0000 2022,FilanLaw,327,1398,243858,,v. The parties have agreed upon a fee award in connection with the Metz Supplemental Report and Deposition and the SEC is working with the Ripple Defendants to make the required payment. The amount of the award has not been disclosed.,Neutral
Sat May 21 11:23:31 +0000 2022,perryjp,253,1551,8603,,"are about to change the financial system as we know it! will bridge the global system with and even 10% will give us $1,000 per $XRP. We are witnessing the biggest switch in the history of the monetary system. Ever.",Positive
Fri May 27 08:41:45 +0000 2022,RipplePumpkin,55,1013,7551,False,"If spiked to $10 tomorrow, would you hold? $XRP",Positive
Mon May 23 14:57:32 +0000 2022,RipplePumpkin,63,747,7551,False,I still think can make a 50x from here $XRP,Positive
Tue May 24 12:21:50 +0000 2022,RipplePumpkin,70,1004,7551,False,Im convinced is the future of money. Are you? $XRP,Positive
Thu May 19 14:13:07 +0000 2022,attorneyjeremy1,158,1060,371785,False,"4th, after Ripple changes its argument (based on the Court's ruling) accuse Ripple of confusing the issue. 5th, Conclude with this zinger (below) that the SEC and Hinman had a sort of ""joint"" interest in the speech. Will Judge N. see through the artifice? Time will tell!",Negative
Sat May 28 23:56:10 +0000 2022,sentosumosaba,187,554,271903,False,Federal Contract and Grant Awards to Integra FEC LLC (dispatching Patrick Doody as an expert on XRP in the SEC v. Ripple case) have received $16.2M from various GOV agencies.,Neutral
Fri May 20 02:51:09 +0000 2022,wearestarrace,45,554,2737,False,"Even if all banks in the whole world partnered with Ripple, still many will not believe it because is at $0.46 They are waiting for it to go at least $100 so they will believe its legit.",Negative
Fri May 20 13:19:18 +0000 2022,DigPerspectives,309,967,192086,False,"'s says, won't takeover , but will use for payments.",Neutral
Tue May 24 14:23:51 +0000 2022,WatcherGuru,323,2043,3130010,False,Ripple$XRP CEO met with the Prime Minister of Georgia to discuss blockchain and cryptocurrency.,Positive
Sun May 22 02:55:11 +0000 2022,FilanLaw,339,1462,243858,False,v. Amici request permission to file brief regarding SEC expert who claims to know motivation of XRP holders when purchasing XRP. Amici also seek access to experts report and deposition testimony.,Neutral
Mon May 23 19:47:34 +0000 2022,LindaPJones,195,608,66240,False,"Ok, now we know the lawsuit is not really about whether XRP is a security. The real purpose of the lawsuit was likely to: 1) stall &amp; develop a competing crypto (JPM/ETH?) that banks could own &amp; control, or 2) see .",Negative
Fri May 20 13:29:58 +0000 2022,JayVTheGreat,403,1637,44777,False,"how is there no FOMO into right now??? This guy worked for swift for 20 YEARS, &amp; said swift is running through his veins! He literally said $xrp will be moving on swifts network as a currency! Am I missing something here?.. oh &amp; is visible in his background!",Positive
Sun May 29 16:35:14 +0000 2022,AangCrypto_33,14,806,2148,,Who still holding on to 10k $XRP?,Positive
Sun May 29 22:23:17 +0000 2022,CryptoRedempti1,17,546,9061,,Are you going to make it if $XRP goes to $20?,Positive
Sun May 29 13:36:37 +0000 2022,XRP_Productions,109,1584,205232,,"I dont often give financial advice, but I recommend you buy at $0.38 and sell it at $380.",Positive
Tue May 24 10:11:26 +0000 2022,rafaelken1989,171,778,3545,False,"To all strong believers, let me update us all. boss whom in the last 3 days increased his XRP dump rate by approximately ~140%. So at this current rate, it requires 29 days or 1 month for his entire to stop dumping ducks. While everyone forgets.",Negative
Fri May 27 03:31:00 +0000 2022,RippleArchive,385,1390,27648,False,WAKEUP CALL More XRP transactions are happening daily than BTC or ETH!,Positive
Fri May 27 01:51:59 +0000 2022,xrp334,129,1053,59005,False,$XRP will melt faces,Positive
Sun May 29 18:01:21 +0000 2022,Mel_Senechal,68,1166,42927,False,Poor people buy stuff to look rich. I buy $XRP to be rich. \_()_/,Positive
Sat May 28 15:23:14 +0000 2022,digitalassetbuy,81,394,440130,False,I don't doubt Bitcoin goes to $1 Million with the Wall Street machine that is behind it. Taking all of the remittance market however...only if it runs on the XRP Ledger or Stellar.,Positive
Sat May 28 23:56:10 +0000 2022,sentosumosaba,187,554,271903,False,Federal Contract and Grant Awards to Integra FEC LLC (dispatching Patrick Doody as an expert on XRP in the SEC v. Ripple case) have received $16.2M from various GOV agencies.,Neutral
Sun May 22 00:00:03 +0000 2022,AltcoinDailyio,39,210,1893051,False,Which projects will go mainstream by 2025? or ? WATCH &gt;&gt;,Neutral
Sat May 21 11:23:31 +0000 2022,perryjp,253,1551,8603,False,"are about to change the financial system as we know it! will bridge the global system with and even 10% will give us $1,000 per $XRP. We are witnessing the biggest switch in the history of the monetary system. Ever.",Positive
Fri May 27 20:19:29 +0000 2022,JayBlessed901,67,747,7311,False,Elon tweets about $DOGE &amp; it jumps has a deal with just about every major financial institution &amp; $XRP still gets suppressed bc Gary Gensler is holding them hostage .. thanks for your protection Gary,Negative
Mon May 30 19:25:21 +0000 2022,Mel_Senechal,67,833,42927,False,buy the dip at $0.40 or buy the dip at $40. You decide... $XRP,Positive
Mon May 30 05:02:54 +0000 2022,xrp334,134,1099,59005,False,to the moon ? . . . . . . . . . $XRP Yes Yes Yes,Positive
Fri May 20 13:19:18 +0000 2022,DigPerspectives,309,967,192086,False,"'s says, won't takeover , but will use for payments.",Neutral
Sun May 29 16:31:06 +0000 2022,Kevin_Cage_,248,1448,237558,False,"Just wanted to thank the SEC for ""protecting us"" crypto retail investors - sarcastic tweet You let US exchanges trade LUNA from $100 to pennies, and I know someone who took their life bc of this. Meanwhile, your focus is on $XRP while many scams continue to prosper.",Negative
Fri May 27 08:41:45 +0000 2022,RipplePumpkin,55,1013,7551,False,"If spiked to $10 tomorrow, would you hold? $XRP",Positive
Mon May 30 17:43:42 +0000 2022,RTRcrypto,163,539,27048,False,Nothing will keep us down! $FEG will come back stronger!,Positive
Mon May 23 18:12:43 +0000 2022,Trader_Jibon,282,1323,186170,False,Top 30 $BTC -61% $ETH -64% $BNB -67% $XRP -82% $ADA -86% $SOL -85% $DOGE -90% $DOT -86% $AVAX -84% $TRX -71% $SHIB -89% $MATIC -82% $LTC -86% $FTT -69% $NEAR -73% $UNI -91% $LINK -89% $ATOM -80% $XLM -86% $VET -91%,Negative
Sun May 29 11:52:20 +0000 2022,DigPerspectives,307,1141,192086,False,"The True Potential Of Ripple was not just a currency; it was literally a global decentralized exchange. Already there were symbols to represent the US dollar, the Euro, gold, even other cryptocurrencies like Bitcoin, and just like the base currency XRP, these could all be",Positive
Mon May 23 12:45:56 +0000 2022,GharibashviliGe,939,3519,95713,False,"Great talks w/ CEO ! Shared 's vision on future of blockchain &amp; regulation. W/ business centric environment &amp; innovative approach, we aim to evolve as a tech &amp; innovations hub. Shared 's story as the 1st country to bring in public services.",Positive
Mon May 23 15:35:13 +0000 2022,r6kimry,246,936,9656,False,Brad Garlinghouse on crypto regulations and how most of crypto coins will disappear after regulations 1/2.,Neutral
Thu May 19 09:19:48 +0000 2022,Leerzeit,81,333,85770,False,"I can't freaking take it anymore. The SEC now argues that Ripple can't have it both ways. Ripple says on the one hand that Hinman's Speech was his personal opinion, but also that it is official guidance and therefore Ripple has become entangled in irresolvable contradictions.",Negative
Sun May 22 07:45:57 +0000 2022,sentosumosaba,124,491,271924,False,"The SEC is (again) is using Patrick B. Doody as an expert witness, this time in the SEC v Ripple case, who claims to know motivation of XRP holders when purchasing XRP. Read Doody's declaration (Expert Report) he provided in the SEC case against Telegram.",Negative
Fri May 27 20:19:29 +0000 2022,JayBlessed901,67,747,7311,False,Elon tweets about $DOGE &amp; it jumps has a deal with just about every major financial institution &amp; $XRP still gets suppressed bc Gary Gensler is holding them hostage .. thanks for your protection Gary,Negative
Thu May 19 15:12:55 +0000 2022,bgarlinghouse,1261,5102,1219179,False,"Today, is committing to invest $100M to modernize carbon markets globally, through investing in carbon removal companies and supporting growth in carbon credit tokenization functionality (Hear me out, NFTs arent just about digital art)",Positive
Fri May 27 22:18:24 +0000 2022,Ripple,339,1182,3131052,False,Discover how our engineers are helping transform today's international payments system and more through innovative crypto solutions.,Positive
Wed May 18 21:24:20 +0000 2022,attorneyjeremy1,390,1749,371785,False,"This motion to compel by Ripple is really an XRP de force of its Fair Notice Affirmative Defense. And although it's always a good idea to get the ""other side"" before passing judgment - this motion makes me think that the Judge is going to grant the motion as to EVERY category.",Positive
Thu May 19 13:11:37 +0000 2022,Ripple,525,2035,3131052,False,"Today, were committing $100M to invest in carbon markets. We're excited to accelerate progress toward global climate goals by investing in high-quality, scalable carbon removal &amp; deploying blockchain to power more transparent &amp; dynamic carbon markets.",Positive
Mon May 30 18:29:00 +0000 2022,Ripple,361,1023,3131052,False,can bridge the gap between the real and virtual world within media and entertainment. We take a look into real-world entertainment use cases for tokenization and share what creators and owners need from a blockchain in order to be successful.,Positive
Sat May 28 17:02:00 +0000 2022,Ripple,225,873,3131052,False,"If you're sticking close to home for the long weekend, why not spend a little time looking for ways to launch your career in crypto? Check out these open positions: DevOps Engineer Senior Crypto Researcher Senior Software Engineer",Neutral
Wed May 25 02:26:52 +0000 2022,xrpmickle,50,404,56356,False,JED IS RUNNING OUT OF XRP FAST!,Negative
Wed May 25 17:25:00 +0000 2022,LindaPJones,192,722,66240,False,Did you catch this? In the Forbes article it says the new crypto bill being proposed is expected to define whether different cryptocurrencies are either securities or commodities. Maybe this will dismiss the SEC lawsuit?,Positive
Sat May 28 15:33:34 +0000 2022,DefendDark,145,827,142887,False,"Hi there all. We expected a reversal last week &amp; it has been delayed had 9 weekly red candles in a row for the 1st time &amp; the weekly wave trend is indicating, that XRP is . Reversal is close. Have a great weekend!",Positive
Fri May 27 20:01:00 +0000 2022,FilanLaw,327,1398,243858,False,v. The parties have agreed upon a fee award in connection with the Metz Supplemental Report and Deposition and the SEC is working with the Ripple Defendants to make the required payment. The amount of the award has not been disclosed.,Neutral
Wed May 25 20:00:41 +0000 2022,FilanLaw,374,1401,243858,False,"v. The Court has granted the SECs motion for extension of time to file an opposition to amicis request to participate in the expert challenge. SECs objection is due by June 7, 2022 and any responses to that objection are due by June 10, 2022.",Neutral
Fri May 20 14:19:19 +0000 2022,xrpmickle,102,380,56356,False,WOW! Swift is literally telling you that they are going to use XRP! Did anyone notice how fast tried to change the subject!!! Bitcoin maxis just dont have what it takes. They are blind.,Positive
Wed May 11 08:11:22 +0000 2022,AltcoinPsycho,85,1048,517973,False,39 Billion dollars has been erased from Luna's Market Cap in the last 5 weeks. Still in awe at the magnitude of this and the massive ripple-effects it will have on crypto,Negative
Thu May 05 13:47:08 +0000 2022,attorneyjeremy1,394,1665,371785,False,"If you hold XRP, pay attention to the SEC v. LBRY case which involves many of the same issues as the Ripple case and will be decided first. This summary judgment from the SEC is its template and continues its strategy of downplaying the uniqueness of blockchain projects.",Negative
Tue May 03 04:31:32 +0000 2022,RizIsTheBiz22,259,858,192,False,Fintech Ripple leases entire building for new S.F. HQ via SEC who?? Ripple is doubling down in the US,Positive
Tue May 03 23:04:12 +0000 2022,attorneyjeremy1,792,3340,371785,False,"FINALLY I feel like Ripple has taken the gloves off and is talking about how ridiculous the SEC's litigation tactics surrounding the ""Hinman emails"" are. The judge may still allow the sur-reply but at least Ripple is calling out the delay tactics strongly.",Positive
Mon May 02 00:08:48 +0000 2022,attorneyjeremy1,345,1775,371785,False,NEW VIDEO! I head out to sea in shame and Thien-Vu takes over to talk about the final Ripple v. SEC end dates and also discusses the recent motion to protect the Hinman emails by use of att'y/client privilege. Pull out the credit card !,Neutral
Thu May 19 11:48:55 +0000 2022,RippleXrpie,77,447,387259,False,"is ready to pump above $100,000+ and to $100+! Prepare...",Positive
Thu May 05 01:58:10 +0000 2022,xrpxargoyle,46,605,1425,False,Yall do realize ripple is buying up the xrp in the market right,Neutral
Fri May 20 12:38:41 +0000 2022,RippleXrpie,1520,3968,387259,False,BOOOOOOOOOOOOOOOM!!! SWIFT is going ALL IN crypto and they have been tested successfully back in 2020! ISO 20022 is on the way and it's a game changer for the financial industry...,Positive
Thu May 05 15:45:00 +0000 2022,CryptoWendyO,326,1461,430080,False,"I sat down with to discuss the vs SEC case Whether you like/dislike $XRP or Ripple I think it's important to pay attention, as this case will influence other cases in crypto Our future matters Watch and share",Neutral
Thu May 19 19:00:11 +0000 2022,MonicaLongSF,142,869,84735,False,"Proud of for doubling down w/a $100M fund committed to 1/mitigate our climate impact 2/accelerate how crypto + blockchain can be used to bring vitally important carbon credits to market faster w/transparency, liquidity and governance. Every day is Earth Day",Positive
Fri May 20 14:19:19 +0000 2022,xrpmickle,102,380,56356,False,WOW! Swift is literally telling you that they are going to use XRP! Did anyone notice how fast tried to change the subject!!! Bitcoin maxis just dont have what it takes. They are blind.,Positive
Fri May 20 12:59:19 +0000 2022,XRP_Productions,152,1152,205237,False,JUST IN The SEC refuses to confirm that it is actually the SEC that is suing . Story developing!,Negative
Thu May 26 15:03:15 +0000 2022,Mel_Senechal,76,1035,42927,False,$xrp investors can watch their portfolio drop without reacting emotionally because we know the truth,Positive
Thu May 26 23:42:35 +0000 2022,CasinoCoin,58,286,38303,False,Which exchange will list next? $CSC,Neutral
Sat May 28 15:40:24 +0000 2022,Lydia78976035,28,455,10627,False,Most people are waiting to buy $XRP when the entire market crashes. What makes you think your exchanges are going to be working? Is .38 really that expensive?,Neutral
Fri May 27 09:57:38 +0000 2022,XRP_Avengers,66,970,73779,False,I dont understand how is not over $100 yet $XRP,Positive
Sat May 28 17:26:41 +0000 2022,DiscoverCrypto_,74,651,1028319,False,There is a time to look for 100x potential coins in . Now is NOT that time. My initial bear market strategy only includes scaling in to TOP TIER alts with LIMITED capital. Bulk of buys will be at lower prices assuming they come. Coins Im looking at: $XRP &amp; .,Neutral
Fri May 27 16:05:01 +0000 2022,TheMoonCarl,68,412,1502341,False,"On this day in 2021, $BTC = $38,436.97 $ETH = $2,736.49 $SHIB = $0.000008778 $DOGE = $0.3329 $BNB = $367.66 $SOL = $33.58 $ADA = $1.65 $LUNA = $6.65 $AVAX = $19.00 $MATIC = $2.03 $CRO = $0.1287 $MANA = $0.8955 $XRP = $0.9702",Neutral
Fri May 20 16:58:57 +0000 2022,pavan_nagpal,102,1033,310,False,A realtor tells me today that 3 deals were off because the buyers had downpayment in the markets. Ripple effects just beginning.,Negative
Thu May 12 16:47:09 +0000 2022,FilanLaw,199,1033,243858,False,"v In the SEC v LBRY case, has objected to the SECs Motion to Exceed the SJ Page Limit and has Moved to Strike the SECs Statement of Undisputed Facts.",Neutral
Fri May 13 09:23:28 +0000 2022,digitalassetbuy,241,857,440130,False,Hey when did you sell your $LUNA ? You don't understand 3X but you do understand $LUNA? You had a big problem with selling XRP. Did any of the Terra founders dump on investors? How about any of the lead investors(You)?,Negative
Wed May 04 04:23:48 +0000 2022,MicahPW20,155,1108,10331,False,"What does your gut tell you about these things: 1. Ripple revamping their website, 2. Ripple moving to a new HQ and 3. The SEC hiring a shit ton of people? I think settlement is already agreed on and the SEC is gearing up to go after exchanges. You?",Positive
Fri May 13 23:24:53 +0000 2022,FilanLaw,392,1491,243858,False,v Ripple Defendants file Response to SEC Attorney Client Privilege Claims regarding Hinman Speech and Notes,Neutral
Thu May 05 02:30:25 +0000 2022,FilanLaw,192,915,243858,False,"v. In the SEC v. LBRY case, the SEC has filed its Motion for Summary Judgment. Its below.",Neutral
Wed May 18 19:21:44 +0000 2022,FilanLaw,393,1428,243858,False,v Ripple Defendants file Motion to Compel regarding the SECs deficient responses to Ripple Defendants Fourth Set of Requests for Admissions,Neutral
Thu May 19 03:30:40 +0000 2022,FilanLaw,312,1209,243858,False,"v. The SEC has filed its reply in support of its April 29, 2022 letter claiming that the attorney-client privilege protects internal SEC documents relating to Hinmans speech.",Neutral
Mon May 09 19:17:01 +0000 2022,Ripple,335,996,3131052,False,"Helping move toward a multi-chain future, has linked the with compatible chains like Solana, Terra, NEAR Protocol, BNB Chain, Fantom and more. This will ultimately expand on the by bringing more tokens onto the DEX.",Positive
Wed May 11 15:37:06 +0000 2022,TheDustyBC,78,1106,272031,False,RIPPLE LAWSUIT SETTLEMENT COULD BRING BACK THE BULL MARKET!,Positive
Wed May 18 16:53:02 +0000 2022,Ripple,250,879,3131052,False,"We believe the industry can and should lead the charge towards a greener, cleaner future for blockchain. Read our blog about sustainable practices in the blockchain industry and our company pledge to be carbon net-zero by 2030.",Positive
Wed May 18 19:21:01 +0000 2022,xrp334,54,478,59005,False,"Most people always ask what the right amount of $XRP they should be holding. My personal opinion (which is not financial advice), is a minimum of 1,000 coins",Positive
Mon May 23 15:35:13 +0000 2022,r6kimry,246,936,9656,False,Brad Garlinghouse on crypto regulations and how most of crypto coins will disappear after regulations 1/2.,Negative
Tue May 24 18:58:16 +0000 2022,FilanLaw,412,1609,243858,False,"v. The SEC has filed a motion for extension of time until June 7, 2022 to file objection to amici request to participate in briefing regarding the expert challenge.",Neutral
Mon May 23 19:31:36 +0000 2022,xrp334,75,616,59005,False,Will $XRP hit $10 this year? No Yes Yes,Positive
Mon May 23 21:30:46 +0000 2022,xrp334,45,353,59005,False,"$XRP SETTLEMENT can happen any day, any hour, any minute",Positive
Wed May 18 21:27:20 +0000 2022,xrp334,68,414,59005,False,If $LUNA can go from +$100 to sub $1 What makes you think $XRP cant go from sub $1 to +$100 Genuine question.,Neutral
Sun May 22 02:55:11 +0000 2022,FilanLaw,339,1462,243858,False,v. Amici request permission to file brief regarding SEC expert who claims to know motivation of XRP holders when purchasing XRP. Amici also seek access to experts report and deposition testimony.,Neutral
Fri May 20 13:29:58 +0000 2022,JayVTheGreat,403,1637,44777,False,"how is there no FOMO into right now??? This guy worked for swift for 20 YEARS, &amp; said swift is running through his veins! He literally said $xrp will be moving on swifts network as a currency! Am I missing something here?.. oh &amp; is visible in his background!",Positive
Sat May 28 17:58:26 +0000 2022,CryptoRedempti1,34,572,9060,False,I cant wait to see $XRP overtake $ETH by market capitalisation. It should happen within next 12-18 months.,Positive
Sun May 01 00:00:32 +0000 2022,whale_alert,40,312,2750982,False,"500,000,000 (292,302,615 USD) unlocked from escrow at Ripple Escrow wallet",Neutral
Wed May 11 22:06:19 +0000 2022,JayVTheGreat,89,826,44777,False,just might be the most legit blockchain company in the space.. well never experience a rug pull on $xrp.. well never experience them dumping their entire supply on the market.. you cant say the same about any other project in the space..,Positive
Mon May 23 16:18:56 +0000 2022,Kevin_Cage_,147,825,237558,False,"Name a crypto project below that is being discussed at ""The 1% of the 1%"" in Switzerland Here's a few - Remember that Ripple, Stellar, VISA, and others are on the WEF Crypto Council (Davos) $XRP $XLM $ALGO $HBAR $CSPR I know I'm forgetting a bunch. Lmk below",Positive
Sun May 22 15:59:10 +0000 2022,Leerzeit,45,268,85770,False,"Ok they say now Ethereum 2 and Proof of Stake are coming this August. Despite everything, I find it hard to believe that Ethereum 2 will come while the Ripple lawsuit is still going on. The corruption would be absolutely obvious and the the whole world would see it.",Negative
Wed May 25 15:12:31 +0000 2022,EleanorTerrett,283,1362,235634,False,"Something and I reported back in January. Ripple will explore IPO after SEC lawsuit ends, CEO says",Neutral
Tue May 24 00:26:10 +0000 2022,ChibiXRP,32,44,7512,False,"Hello Monday! We are all gonna make it! XLS-20 coming soon 2 Follower will receive 0.5 XCHIBI Follow Like &amp; RT Send "" XRPL COMMUNITY"" on our discord Ends: 4.26",Positive
Thu May 19 11:48:55 +0000 2022,RippleXrpie,77,447,387259,False,"is ready to pump above $100,000+ and to $100+! Prepare...",Positive
Fri May 20 12:38:41 +0000 2022,RippleXrpie,1520,3968,387259,False,BOOOOOOOOOOOOOOOM!!! SWIFT is going ALL IN crypto and they have been tested successfully back in 2020! ISO 20022 is on the way and it's a game changer for the financial industry...,Positive
Tue May 24 14:23:51 +0000 2022,WatcherGuru,323,2043,3130011,False,Ripple$XRP CEO met with the Prime Minister of Georgia to discuss blockchain and cryptocurrency.,Positive
Thu May 26 23:07:16 +0000 2022,IOV_OWL,18,348,157914,False,Theres 50 people in the xrp twitter spaces right now and 500+ in the cryptohippos nft twitter space Youre pretty fucking early,Positive
Fri May 27 23:25:58 +0000 2022,BONTESA_,29,599,11808,False,My $XRP target is $0.23 but i wouldn't be surprised if we retest $0.10,Negative
Thu May 26 08:22:15 +0000 2022,Coins_Kid,103,975,149868,False,holding up in the top 10 for the past 5 years even with a court case over it's head. Correct me if I'm wrong but isn't this a sign of strength. 2023 will be the year is making headlines for positive reasons. You can't stop innovation!! I'm ready,Positive
Wed May 25 07:35:00 +0000 2022,AltCryptoGems,29,252,475892,False,Top 10 Cyptocurrencies in the World by Twitter Followers 1. Binance - 8.89M 2. - 5.28M 3. - 3.38M 4. - 3.36M 5. - 2.55M 6. - 2.51M 7. - 2.16M 8. - 1.82M 9. - 1.51M 10. - 1.41M,Neutral
Wed May 25 21:00:36 +0000 2022,Davincij15,31,729,833633,False,Should I ever get back into $XRP?,Neutral
Mon May 23 18:46:06 +0000 2022,RippleXrpie,64,967,387259,False,"Who is going to hold until $1,000+? Be one of the 1% XRP billionaires...",Positive
Sat May 28 09:06:07 +0000 2022,RippleXrpie,72,802,387259,False,is the most undervalued digital asset on the market right now!,Positive
Fri May 27 11:03:04 +0000 2022,BSCGemsAlert,511,2082,587860,False,"2013 - You missed $BTC 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB In 2022, don't miss $_____",Positive
Thu May 05 10:21:08 +0000 2022,sentosumosaba,269,815,271924,False,"It's getting serious . You are failing the US. Since the regulator in Singapore is listening &amp; working with (not against) crypto companies~ ""This is not a regional leader opportunity for Singapore, this is a global leadership opportunity""",Positive
Tue May 17 13:04:04 +0000 2022,sentosumosaba,96,364,271924,False,"CNBCs exit interview of Clayton, 1 Mo before he stepped down early, and dropped the SEC v Ripple enforcement action. ""We're gonna whack'em""",Negative
Thu May 12 23:17:57 +0000 2022,JohnEDeaton1,299,2111,400747,False,"When the SEC sued and tanked and people got liquidated and lost their life savings, some people said they deserve it for being stupid or for investing in a shit coin. I see similar comments regarding / . People make mistakes. We all have at some point.",Negative
Wed May 11 01:45:42 +0000 2022,JohnEDeaton1,305,1141,400747,False,"To everyone in the crypto market: do you see how reckless, over broad, and far reaching the SECs argument is? It is arguing the same nonsense in the case. The SEC is being both intellectually dishonest, and lazy.",Negative
Mon May 23 22:27:02 +0000 2022,JoelKatz,524,2017,624881,False,". is upgrading servers and configuring its validators to vote in favor of enabling XLS-20, which will bring native NFT functionality to the XRPL if passed. Validators are encouraged to do their own due diligence before voting on any proposed amendment.",Positive
Sun May 01 05:47:27 +0000 2022,10_FORTYONE,66,523,13167,False,I believe $XRP and $QNT are going to be two of the most significant variables in the global financial framework of the digital future. and will one day be listed as Fortune Global 500 companies. Keep watch of $HBAR and $XDC too. It's all planned.,Positive
Sun May 29 11:52:20 +0000 2022,DigPerspectives,307,1141,192086,False,"The True Potential Of Ripple was not just a currency; it was literally a global decentralized exchange. Already there were symbols to represent the US dollar, the Euro, gold, even other cryptocurrencies like Bitcoin, and just like the base currency XRP, these could all be",Positive
