created_at,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Tue Apr 12 03:39:33 +0000 2022,frankdegods,198,1312,419443,,hot take: i see a lot of people talking about taking profits on Solana NFTs i feel like the Solana NFT bull market is just getting started right now. called it last time &amp; im going against the grain here to say it again.,Positive
Tue Apr 05 13:38:50 +0000 2022,NathanHeadPhoto,84,1256,104454,,Are we in a NFT bull market?,Neutral
Wed Apr 20 08:27:38 +0000 2022,cryptocom_rni,73,174,26235,,"The Weekly NFT Update take the NFT space by storm adds support for NFTs minted on Solana Japanese social messaging app Line releases NFT marketplace, Line NFT The details",Positive
Wed Apr 06 09:27:48 +0000 2022,cryptocom_rni,84,187,26235,,The Weekly NFT Update announces support for Solana NFTs sets records by selling an Azuki for over 420 ETH integrates with Apple Pay The details,Positive
Sun Apr 03 10:21:11 +0000 2022,QuokkaQommunity,144,243,1054,,"G'day, quokka fam WE ARE LIVE AND MINTING! 5,000 quokkas in total 0.5 Solana Adopt a quokka, mint here: Secondary market",Positive
Thu Apr 07 19:13:14 +0000 2022,lostatseanft,24,76,7309,,Solana NFT Bull Market confirmed What other Solana NFT's would you like to see in our $WAVE store? We're scooping everything!,Positive
Tue Apr 12 03:07:55 +0000 2022,FinancialXpress,149,377,813883,False,"market cap shrinks to $1.83 trillion. , , , , , , to , and - all tokens bleed",Negative
Thu Apr 21 06:06:06 +0000 2022,FinancialXpress,37,78,813883,False,"market cap rises to 1.93 trillion. rises; , , , , , , down",Positive
Sat Apr 16 08:41:00 +0000 2022,TheCryptoLark,98,999,1392751,False,"will merge to proof of stake, sharding will happen, the fees will come down, but until this happens there is a huge opportunity for other chains like $avax $matic to gain market share!",Positive
Thu Apr 21 16:05:01 +0000 2022,CoinMarketCap,16,81,6775182,False,"CoinMarketCap and look at some of the most exciting events in the space from launching a marketplace, NFTs debuting on , to the explosive launch of . Read all about it on",Positive
Mon Apr 18 04:25:06 +0000 2022,FinancialXpress,23,93,813883,False,"market cap shrinks to $1.85 trillion. From Bitcoin, Ethereum BNB, Dogecoin, Solana, ADA, XRP to Terra - all top tokens down",Negative
Fri Apr 22 21:00:17 +0000 2022,SolanaLegend,45,546,190651,False,Moonbirds have gone from 0 to $1 billion market cap in days Thats over half of the entire SOL NFT market cap We need professional teams with a long term view on Solana - there is no way to attract this kind of liquidity without that,Positive
Mon Apr 11 17:22:58 +0000 2022,SolanaLegend,27,266,190651,False,Solana gains users and market share every day What started as a steady drip will become a tsunami Are you ready for Solana Summer?,Positive
Fri Apr 01 16:56:40 +0000 2022,SolanaLegend,5,104,190651,False,Moonrock Capital reappearing is the bull market signal we didnt know we needed,Positive
Tue Apr 19 19:38:38 +0000 2022,FloKeyyy_,44,96,7214,False,So since the market is on a retrace which community is still bullish and out here?,Neutral
Fri Apr 29 22:46:07 +0000 2022,HGEABC,61,474,134956,False,Some thoughts after observing the market last couple of days: Wanna talk about New money (doesn't have to be limited from ETH) 1: They have been waiting for a good project with a good entry. They don't want to be OG bags exist liquidity. 2: No interest at all in SOLANA skin.,Negative
Thu Apr 14 20:31:02 +0000 2022,SolanaLegend,10,82,190651,False,At the end of the day - market is going to do what the market is going to do Look BAYC &amp; Azuki They didnt need a token - they built decentralized brands without them and added them after the fact Everybody is free to do what they want to do but we arent there yet on SOL,Neutral
Fri Apr 29 08:14:36 +0000 2022,SolanaLegend,7,107,190651,False,"To be clear, Bears getting giga sent is great for SOL Just 2 questions persist: 1. Where do the profits flow? Blue chips, mid tier value, or degen plays 2. Does relative value matter in this market? Or would people rather own the current thing",Positive
Sun Apr 03 06:06:36 +0000 2022,SolanaLegend,18,180,190651,False,"NFT bull market incoming... Look at the signs, &gt;30 ETH SOL NFT market cap has basically done a 3x The signs are all there... You just need to read them",Positive
Mon Apr 04 09:06:57 +0000 2022,SolanaMummy,82,340,80079,False,The market is looking bullish! Tokens with solid fundamentals will pump hard $FEG $PIT $ROX,Positive
Wed Apr 27 02:38:29 +0000 2022,milesdeutscher,269,1292,622605,False,"I'm using this market correction as a chance to double down on my research, and prepare my buy list for this dip. Over the last few weeks I've been diving into Solana, and some of the statistics are very impressive. : Here's why I'm bullish on the future of $SOL.",Positive
Mon Apr 18 23:19:47 +0000 2022,GigaDAOio,16,41,30050,False,GigaDAO Giga testing is well under way with 158 Loot boxes staked and 299 NFTs staked in total. We've definitely hit a milestone over night and are on track for a market release this week.,Positive
Wed Apr 27 20:09:51 +0000 2022,KosherPlug,18,276,222184,False,"Solana bull market? I am all for it, I been saying for a while Solana been nutty",Positive
Tue Apr 05 19:53:56 +0000 2022,tortugo_333,19,144,12070,False,Seems that are the move on solana NFT market,Positive
Tue Apr 12 18:26:54 +0000 2022,Solchemist,39,144,7779,False,"Cold take genesis will have one of the top 3 floor prices on Solana by the end of the year. Why? 8 months is same time as August 2021 to today. Tom has had 3 months I say top 3 bc you never know where market will go, but Taiyo will always be on cutting edge",Positive
Wed Apr 20 09:34:28 +0000 2022,FoxyDev42,24,242,10906,,"The worst thing you can do in a rapidly evolving space like Solana is being rigid with your roadmap. The market changes every minute, learn to flow with it.",Negative
Fri Apr 08 23:32:01 +0000 2022,GigaDAOio,9,28,30054,,"Staking QA progress: Functions that have been tested Create DAO, create token pool, stake NFT and connect to token pool. Next up Claim tokens, disconnect from token pool and unstake. Once the functions QA is complete we stress test the site as whole. Market release coming soon!",Positive
Thu Sep 08 22:09:51 +0000 2022,toppestvalue,59,124,9334,False,"idk why people say they 'missed' AFAIK, 22.5 $SOL is still free &amp; the community is still based. that being said it's only 4.5k $SOL until a 50 $SOL floor. Also, vandals don't care about no bear market. Let it be known. NFA DYOR",Positive
Thu Sep 29 22:42:10 +0000 2022,AltcoinDailyio,13,103,1893057,False,"Market TURNING POINT!! US Economy in DEEP Trouble could be ok (because this) Chainlink Swift Opensea &amp; Warner Music Group USCD + $SOL $DOT $NEAR $ATOM $OP , BTC &amp; MORE! CLICK HERE &gt;&gt;",Positive
Thu Sep 08 14:40:13 +0000 2022,CryptoGodJohn,58,258,828189,False,"$SOL NFT's The entire market cap collectively of the top 10 Solana NFT collections is less than $300 million Last cycle each coin in the top 100 was able to achieve a $1b+ market cap SOL NFT's are extremely early still, life changing money will be made from SOL NFT bull cycle",Positive
Sat Sep 24 20:56:18 +0000 2022,CryptoCurb,96,211,56096,False,"(1/10) - A on Over the past 2 weeks I have accumulated over 30 assets and became a MegaWhale. At &lt; 10 $SOL floor and &lt; $1M market cap, these are UNDERVALUED! There is so much more to this Collection than 10 tweets, but I will do my best.",Positive
Thu Sep 15 10:24:35 +0000 2022,MintOfTheDay,56,109,141737,False,"The $SOL Market this morning ME 24h Vol: 124 900 Smart Money bought is n1 Social Buying, 8.2 K $SOL 1D Vol Top Mover: FP + 225% &amp; also on the move!",Positive
Tue Sep 27 20:14:25 +0000 2022,iambroots,30,69,109799,False,"$eth 2.0 is breaking out. Heading for a 10 mill Mc. This will be a 45X for Any1 that was watching THE ORIGINAL ALT-COIN &amp; a 1,000X for me Its a layer 1 w/a bullish narrative. We are just beginning. During the last bear market $SOL chilled at these levels too!",Positive
Mon Sep 19 01:05:37 +0000 2022,TopoGigio_sol,8,79,41705,False,Why I just bought 1k $RAIN on FFF token market? I'm a guy . What's the utility? has the potential to be the on chain gaming protocol standard for $SOL.,Positive
Fri Sep 09 14:41:46 +0000 2022,LadyofCrypto1,147,1269,617443,False,"Five cryptos I'm accumulating in the bear market. $PYR, $NEAR, $SOL, $AZERO and $AVAX",Positive
Tue Sep 06 17:22:53 +0000 2022,IcedKnife,37,236,357430,False,$SOL NFT bull market is back,Positive
Sat Sep 03 14:26:45 +0000 2022,FamousFortuna,21,26,4742,False,"Time Traveling Chimps Club Token ( has been verified on our Famous Token Market, a safe and secure way to p2p trade tokens! $SOL",Neutral
Fri Sep 16 13:27:58 +0000 2022,CryptoGodJohn,17,265,828189,False,$LINK &amp; $ATOM currently two of the strongest alts in the market $SOL gonna make me poor,Negative
Thu Sep 22 06:54:38 +0000 2022,CryptoTony__,34,630,525221,False,The biggest gift this Bear market would be a $10 $SOL,Positive
Sun Sep 18 12:53:00 +0000 2022,LadyofCrypto1,73,924,617443,False,"What do $SOL, $AXS, $LUNA, $MATIC, $SAND and $FTM have in common? They were last cycle's biggest movers and they launched in 2019-2020, over one year into the bear market. Most of next cycle's 100x returns aren't even out yet.",Neutral
Mon Sep 26 22:22:12 +0000 2022,justiinape,46,320,28020,False,"there's a few projects that are massive sleepers right now under 3 $SOL the market is distracted, good time to buy when not many are looking",Positive
Thu Sep 01 14:21:24 +0000 2022,TaiyoRobotics,46,186,55048,False,We airdropped every infant holder a can of 5L oil during a peak bear market and that is now worth 12 $SOL. Infants were selling for 23 $SOL at one point last week. Do you really think in a bull run that our planned airdrops to GEN1/Infants won't be worth way more?,Positive
Sat Sep 24 21:06:33 +0000 2022,IcedKnife,18,131,357430,False,$SOL NFTs will outperform $ETH NFTs in the next bull market,Positive
Thu Sep 29 15:15:21 +0000 2022,justiinape,33,344,28020,False,"In the last month Ive turned down multiple 100 $SOL offers for paid tweets bc I didnt align w/ the projects We are in a bear market &amp; Ive been full time crypto for the last 3 years now, Ive put in 1000s of hours, my passion is helping others succeed Will find a balance",Neutral
Sat Sep 24 16:53:43 +0000 2022,CryptoAnglio,12,81,182882,False,New $SOL influencers shitting on old influencers because we give no ALPHA ? What alpha you want in BEAR MARKET bozo We were here the first to come in this space because we did our research and traded NFTs with no marketplace You are here because of how much we were succesful,Negative
Fri Sep 16 23:28:00 +0000 2022,SharkyFi,1067,1398,139060,False,Are you ready for the next-level Solana NFT? are coming! -Total loan volume over 173k SOL -2600+ Active loans daily -Lowest default rate on the market -Level up your sharx to get royalty + revenue share -Get 0.5 back if you borrow against sharx during the mint,Positive
Wed Sep 07 01:44:02 +0000 2022,Allenbaez126,53,237,10849,False,"The first Solana project that was ever shown to me were the Taiyo Robotics, since then I fell in love, my ultimate goal was to be a Gen 1 holder. Today I can say that after 6 months of grinding day &amp; night on a BEAR market, my dream came true, I'm not crying you are...",Positive
Tue Sep 06 06:29:57 +0000 2022,HGEABC,98,454,134956,False,"GM wizards! TOP 10 It's been only 2weeks, each crypto cycle is 4years, and you need to go through a couple of cycles to really have a firm position in the market. All Solana NFTs are still very early, none of us is even completed the first cycle yet",Positive
Tue Sep 06 14:56:42 +0000 2022,CarlosOMFG,186,291,73802,False,"RaScAlS R gOiN 2 CrAsH tOdAy! It's getting boring now. We have a solid backbone, nothing will make us crash. We've pushed on in the biggest bear market in Solana NFTs... I think we can handle another projects mint :) Don't Fade!",Positive
Thu Sep 15 14:00:31 +0000 2022,rotten_ville,159,191,5292,False,We are builders! We create our rules for this Bear Market. The is coming to solana... Do you have what it takes to be a Rotten? React &amp; RT for a chance at RoT-list,Positive
Wed Sep 07 20:37:29 +0000 2022,crypttoji,121,794,17230,False,Ethereum is up. Solana is up. NFTs are up. Vibes are up. I can taste the Bull market.,Positive
Thu Sep 08 14:40:13 +0000 2022,CryptoGodJohn,58,258,828189,False,"$SOL NFT's The entire market cap collectively of the top 10 Solana NFT collections is less than $300 million Last cycle each coin in the top 100 was able to achieve a $1b+ market cap SOL NFT's are extremely early still, life changing money will be made from SOL NFT bull cycle",Positive
Mon Sep 26 16:21:21 +0000 2022,Solana_King,14,50,43260,False,Its always GM Crypto is a 24 hour market no matter where you are GM,Positive
Mon Sep 19 13:09:16 +0000 2022,ProgressivMindz,36,70,946,False,"GM, what better way to celebrate a bear market than to get an Infected airdrop from . 3rd valuable collabo airdrop since launch. Each airdrop floor price sitting above 18sol at time of this writing",Positive
Fri Sep 23 13:59:11 +0000 2022,Mamba248x,25,233,23896,False,A Solana native marketplace giving more real estate to ETH collections on the homepage than Solana projects just feels off to me. Don't turn your back on the people who got you here. And yes I know you want to make more money + capture more cross chain market share.,Negative
Sun Sep 25 09:57:57 +0000 2022,collectingvet,36,233,1392,False,"$Ada or $vet? While ADA has competition from the likes of Ethereum and Solana,VET is quite independent in the market with no such competitors, consequently dominating its sector. Moreover,VET is deflationary, and ADA is inflationary, further cementing VET as a better investment",Positive
Tue Sep 27 20:14:25 +0000 2022,iambroots,30,69,109799,False,"$eth 2.0 is breaking out. Heading for a 10 mill Mc. This will be a 45X for Any1 that was watching THE ORIGINAL ALT-COIN &amp; a 1,000X for me Its a layer 1 w/a bullish narrative. We are just beginning. During the last bear market $SOL chilled at these levels too!",Positive
Fri Sep 09 12:51:51 +0000 2022,SrPetersETH,178,364,144134,False,Ethereum is up Solana is up God Hates NFTees is up my dick is up definitely I can smell a bull market coming,Positive
Sat Sep 24 16:10:07 +0000 2022,SolanaPrincess,39,120,97020,False,Glad to see new mints forming strong communities &amp; thus pumping. Was afraid that after - which brought liquidity back to the market - we would see more cash grabs - but these projects are proving me wrong! Congrats to:,Positive
Thu Sep 01 14:36:51 +0000 2022,richardchen39,82,615,28389,False,"Anecdotally this is happening with Solana DeFi founders right now. Go back to cushy web2 job, school, or pivot to building on the new shiny Aptos/Sui VC chain. The culture and soul of an ecosystem is stress tested in a bear market. (from Jan 2022)",Negative
Sun Sep 25 09:50:10 +0000 2022,WisdomMatic,61,311,239439,False,"Give me $SOL at $10, $ETH at 800 &amp; $OP at 0.4 and Ill be ready for the next market run.",Positive
Mon Sep 26 11:48:17 +0000 2022,justiinape,45,301,28020,False,"In 2019 I accumulated $ETH before the last bull run In 2022 I accumulate $SOL before the next one On chain data / activity for $SOL is insane for a bear market, imagine what itll be in the bull Stick around, be patient if you can. Itll pay off",Positive
Wed Sep 28 00:29:07 +0000 2022,hadeswap,46,139,26566,False,Hadeswap We're proud to announce that has been officially whitelisted and liquidity can flow in freely starting from now! Go to to trade with 0% protocol fees! Automated market makers buy at 20.3 $SOL sell at 22.6 $SOL,Positive
Sat Sep 17 17:14:10 +0000 2022,Jake_Shepherd1,51,635,15459,False,Bear market got so bad $ETH and $SOL influencers are farming tweets for $ADA just to keep engagement numbers from going to 0... the pain is real.,Negative
Mon Sep 05 15:11:53 +0000 2022,LitecoinYagami,46,202,26394,False,"It's that time again, anon. The State of the $SOL NFT Market.",Neutral
Mon Sep 26 17:00:23 +0000 2022,TopoGigio_sol,8,90,41705,False,"Narrative driven market moves always give me pause. ""Moonbirds of $SOL"" sounds good, and aesthetics align. One huge missing component is, well, Kevin Rose. Critter Cult art is very good, very much worth owning If your thesis is ""moonbirds of Solana"" you're lost in the sauce",Neutral
Sat Sep 10 15:57:13 +0000 2022,SolanaPrincess,14,97,97028,,gm to the GM cult who says it back - Now go fuck some shit up - the market is ripe for some pickings.,Negative
Thu Sep 08 09:52:48 +0000 2022,SolanaLegend,50,185,190650,,Just spoke with and safe to say is one of the top teams in the space and they have been absolutely CRANKING this entire bear market This project will push the limits of Web3 virtual experiences into the never before seen Disclosure: I own Fracture NFTs,Positive
Thu Sep 22 09:04:02 +0000 2022,SharpTradeFi,32,48,29752,,"seller ngmi, he couldve went on yawww and sold it IN A CLICK OF A BUTTON how? with ya new feature: YAWWW BUY ORDERS. with this feature, buyers get the LOWEST prices on the entire market sellers get to sell at best prices IMMEDIATELY",Positive
Mon Sep 12 11:00:54 +0000 2022,cryptojack,27,89,449931,,Which are you holding in this bear market ?,Neutral
Sat Sep 10 19:24:45 +0000 2022,cryptosanthoshK,31,153,125555,,Which project will bring the bull market back?? Imo and What u think?,Neutral
Thu Sep 08 15:42:05 +0000 2022,EasyEatsBodega,17,133,126391,,Ending the week strong! No matter the market we gonna be here rocking. Solana doesnt sleep Markets moving What we buying What we selling Monday to Thursday 5pm EST,Positive
Fri Sep 09 01:32:09 +0000 2022,cuagiler10,13,128,2817,,A pudgy Penguin sold for the entire market cap of solana NFTs,Neutral
Sun Sep 18 22:37:41 +0000 2022,SolanaPrincess,28,172,97028,,Launchpads Heating up: Whos bring the best projects to the market????,Positive
Sat Sep 24 15:25:57 +0000 2022,cozypront,31,194,184945,,Solana and Solana NFTs will outperform any other chain in the next bull market,Positive
Tue Sep 06 14:32:31 +0000 2022,CoralTribeNFT,50,115,28682,,The Solana NFT market is heating up. Heres our September update with key upcoming activations (1/10):,Positive
Tue Sep 27 14:02:41 +0000 2022,SolProfessor565,10,50,58299,,"I heard a Fortune 500 company is coming to launch on Solana and take us out of the bear market, anyone know anything?",Positive
Fri Sep 23 08:47:04 +0000 2022,BMBeavers,7,60,1592,,"Gm Solana, volume has been great lately We have been cooking as always, I think we will shock everybody here soon If you have not heard of us now, you will hear us roar in the coming weeks Bear Market Beavers are more than a NFT. We are a family. In hindsight, it was obvious.",Positive
Mon Sep 26 21:58:01 +0000 2022,Ravers,11,67,167036,,Mint season is back and I'm absolutely loving it What bear market? Solana is always vibing,Positive
Sun Sep 18 18:11:22 +0000 2022,adamKDean,22,329,19996,,"Honestly... shout out to (and co) for at least keeping the weekend entertaining for us on and . The bear market hits hard, but at least we have the friends we made along the way.",Neutral
Tue Sep 20 23:06:53 +0000 2022,Ravers,16,70,167036,,"The Solana space is straight up just vibes, even during a bear market Can you say the same about other (NFT) blockchains?",Positive
Mon Sep 19 22:03:20 +0000 2022,iamkadense,35,336,55408,,Bull thesis for Solana. We are in a bear market for Crypto. Majority of people are now poor. Solana is chain for poors. Bullish.,Positive
Thu Sep 01 10:57:35 +0000 2022,coingecko,40,153,2283812,False,"Top 10 by market cap (excluding stablecoins): : $19,982 : $1,558 : $276 : $0.33 : $0.45 : $31 : $0.06 : $7 : $0.00001 : $1,513",Neutral
Sun Sep 25 05:42:38 +0000 2022,IcedKnife,32,221,357430,False,The ENTIRE market: I've lost everything. I might lose my house. Fear and panic are the only emotions I have right now. Solana NFT mfs: I HAVE 100 SOL WHAT SHOULD I SWEEP?,Negative
Sat Sep 10 18:05:22 +0000 2022,SolJakey,20,52,196500,False,Things that dont give a FCK about a BEAR MARKET: And most important of all. THE SOLANA COMMUNITY,Positive
Fri Sep 09 22:22:31 +0000 2022,SolamiMamis,15,112,29066,False,When in doubt zoom out Just imagine The year is 2025 The bull market is back Solana is $500 Sol flipped Eth And the y00ts art is about to reveal,Positive
Sun Sep 11 06:27:33 +0000 2022,SolanaLegend,11,96,190651,False,"If people really think ETH is the leader in blockchain why do new chains look like Solana? The market is deciding and you simply cannot ignore the evidence If ETH was the tech to beat there would still be ETH killers The narrative is changing anon, can you see it?",Positive
Thu Sep 01 17:36:45 +0000 2022,XaraCity,139,138,10103,False,"We are proud to announce that all 6,000 Building NFTs are completed and ready to be minted soon!!! Building NFTs earn up to 185 XARA per day, can be fractionalized and then upgraded to virtual apartments to be rented out via the Market Place LG Xarians",Positive
Sun Sep 11 09:59:58 +0000 2022,WatcherGuru,326,1444,3130033,False,by total market capitalization: : 39.06% : 20.46% : 6.36% :4.86% : 4.52% : 1.88% : 1.68% : 1.65% : 1.17% : 0.82% Others: 17.54%,Neutral
Sun Sep 18 15:12:03 +0000 2022,WatcherGuru,545,2702,3130033,False,Top 10 cryptocurrencies by market cap (excluding stablecoins) 1. 2. 3. 4. 5. 6. 7. 8. 9. 10.,Neutral
Thu Sep 08 10:29:17 +0000 2022,frankdegods,58,854,419437,False,We will get better and come back stronger from this experience. Enjoy this Solana NFT bull market for me for the next few days. Its just getting started.,Positive
Mon Sep 12 19:49:03 +0000 2022,redacted_noah,7,55,17410,False,"(1/?) This was my first real foray into building in crypto, and on Solana. In an age when Bitclout had a $1bn market cap and Social Tokens looked like the new economic model to the creator economy, I embarked on a mission. Embed this social construct into Twitter.",Positive
Sun Sep 25 17:58:46 +0000 2022,The__Solstice,28,290,179307,False,"Bull run most likely kick off in 2024 with the bitcoin halving narrative That means all of 2023 while the market chops, Solana nfts are likely the best asset to be in",Positive
Thu Sep 22 19:47:24 +0000 2022,SolanaLegend,11,78,190651,False,"I predict that the ETH NFT market will eventually be focused almost exclusively around high value art amonst whales trading Autoglyphs, Punks, Fidenzas, Damien Hirsts, and XCopys Most of the generative pfp collections &amp; entry level community oriented NFTs will migrate to SOL",Neutral
Mon Sep 19 01:34:43 +0000 2022,thejonnyjpegs,10,24,27118,False,Either or will be the of the Solana cycle. I can picture people tweeting some dude just bought a potato for a $100k and it will make complete fing sense given how much the market will pump . I have exposure in both just in case,Positive
Sun Sep 18 20:10:29 +0000 2022,iamkadense,9,86,55416,False,"Benefit of bear market and over 1 year of the Solana NFT space, its revealed the projects here to stay and will keep building. Dont keep chasing only the shiny objects and bet w/ confidence on the proven over time. And if you dont have on that listGL",Positive
Mon Sep 26 17:00:23 +0000 2022,TopoGigio_sol,8,90,41705,False,"Narrative driven market moves always give me pause. ""Moonbirds of $SOL"" sounds good, and aesthetics align. One huge missing component is, well, Kevin Rose. Critter Cult art is very good, very much worth owning If your thesis is ""moonbirds of Solana"" you're lost in the sauce",Neutral
Tue Sep 13 05:46:50 +0000 2022,Pland__,5,30,9444,False,"Let's be real First this has nothing to do with creators, ME was losing market share and needed to act Second, Solana in general NGMI with this mentality, it's not even Web 2. In web 2, the customer is always right Send this to zero, maybe we will have a better luck with Aptos",Negative
Sun Sep 25 12:29:08 +0000 2022,angeldesolana,60,111,5155,False,"If youre looking for the killer. Its here. Elixir will have instant liquidity for your jpegs and pay market fees back to the WHOLE community. Mark my words, this will be the NFT marketplace on Solana within a years time.",Positive
Wed Sep 21 13:30:00 +0000 2022,IAmSolBoy,23,104,5928,False,Build during the bear market. It's been a rough cycle for crypto &amp; NFTs. Artists that consistently create + build during this bear market are going to turn into some of the biggest artists on Solana. Keep being creative and you will be rewarded,Positive
Tue Sep 13 15:01:35 +0000 2022,Crouserrr,29,92,77345,False,who are the best bear market builders on Solana? Mfers building empires rn,Positive
Sat Sep 03 14:28:26 +0000 2022,goatswapxyz,115,464,2158,False,Were launching sudoswap for . Sudoswap took 20% market share from Open Sea in 2 months because it is a better model. Sellers make more money. So say hello to,Positive
Sat Aug 27 18:03:27 +0000 2022,thewagmilord,41,63,2623,,A short teaser for the upcoming movement in Solana! Will you be part of it ? DegenOcean goals is to create a fun meme movement with the community crossing the market. Bippppp in the comment so we can see you! Are you one of us?,Positive
Fri Aug 05 04:18:20 +0000 2022,jakeburdge,34,238,1525,,Bear market has even the ETH maxis like myself acting a little out of character decided to take the leap and jump into one of the best projects of Solana. I want to follow as many fellow bears as possible,Positive
Mon Aug 01 17:23:13 +0000 2022,Moduluc,39,104,16612,,Keep track of all your charts using multiple displays inside of enviro! Actively trade crypto using platforms such as . Whats better than studying the market inside of the Metaverse?,Positive
Mon Aug 22 17:00:30 +0000 2022,LunarCel_,48,325,1462,,I bring to you the only rug you you actually want on Solana. reviving this bear market inspired me to connect with my creative side again. Stay y00ted Mfers!,Positive
Mon Aug 22 21:01:04 +0000 2022,i42_24i,20,47,214,,"Support good project, support great teams, buy some masked and enjoy the ride on the bear market, we go to the moon!! LFG",Positive
Fri Aug 26 16:49:02 +0000 2022,BoredApeSolClub,43,79,31882,,OFFICIAL PARTNERSHIP x &amp; locking arms on Who is ready for the BULL MARKET?,Positive
Fri Aug 12 04:55:16 +0000 2022,JellyCoNFT,163,310,33131,,Return of the BULL market?! Gambulls is about to hit the Solana Blockchain with force! Whos ready for the Rascal takeover?,Positive
Thu Aug 11 03:07:50 +0000 2022,SpikesGems,28,69,7907,,"My first Tech related Article covering one project I am ecstatic for. ""ChainBreakers: The First Community-Owned Market Place on Solana""",Positive
Mon Aug 08 09:25:20 +0000 2022,NFTDoctor33,47,293,45944,,DeGods Market Cap == 127.77 M 2-5 Biggest solana projects combined == 115.1 M I think it is safe to say that are bear market resistant.,Positive
Thu Aug 04 21:14:55 +0000 2022,JakeGagain,35,113,388238,,Going Live With &amp; Tonight At 6pm PST. We Will Be Discussing: - NFT Drop - $CULT &amp; $RVLT Latest Updates - Hack - Crypto Market Predictions $VOLT,Neutral
Thu Aug 18 16:06:10 +0000 2022,MaxBrsNFT,113,370,10063,,SOLANA NFT EDUCATIONAL PLATFORM Finally aggregated all content in one place! You'll find on this free page - how to start on - tools to use - projects to watch before mint - market analyses - project analysis 1/6,Positive
Wed Aug 17 13:20:49 +0000 2022,MintOfTheDay,43,85,141742,,"Let's look at the $SOL market this morning ME 24h Volume: 35 800 Smart Money bought: is n1 Social Buying &amp; n1 Top Mover, FP 4.9 $SOL (+11%) sauce:",Positive
Tue Aug 02 19:59:15 +0000 2022,shilstone_arts,26,168,5234,,"We did it. With tps down and in a bear market, we still did it. So thankful for the and community. More soon",Positive
Sat Aug 27 17:57:23 +0000 2022,XMaximist,49,145,558662,,have jumped from 30 to 9 on in 24 hours and floor is rising fast! will be a top blue chip in the very near future especially with all the news coming from the team! It maybe a bear market but in the 1 $SOL = 1 $SOL,Positive
Mon Aug 01 15:50:38 +0000 2022,LadyofCrypto1,175,1752,617427,,"Five cryptos I'm accumulating in the bear market. $PYR, $NEAR, $SOL, $AZERO and $AVAX",Positive
Tue Aug 16 00:00:50 +0000 2022,0x_shake,17,146,17615,,that feeling when you make 0.24 $SOL trading in the bear market,Positive
Tue Aug 23 13:25:30 +0000 2022,oktavwp,21,98,1542,,GM GM! 'Bewray' sold for 7 $SOL on Secondary market,Positive
Wed Aug 17 13:20:49 +0000 2022,MintOfTheDay,43,85,141742,,"Let's look at the $SOL market this morning ME 24h Volume: 35 800 Smart Money bought: is n1 Social Buying &amp; n1 Top Mover, FP 4.9 $SOL (+11%) sauce:",Positive
Fri Aug 05 11:41:30 +0000 2022,terra_army,24,182,93928,,Which of these will explode in the next bull market? $ETH $SOL $XRP $LUNC $SHIB,Positive
Thu Aug 25 14:59:45 +0000 2022,CryptoAnglio,67,190,182896,,If doesnt go to at least 10 $SOL this market is wrong,Positive
Tue Aug 02 10:52:21 +0000 2022,Crypto_Dep,29,102,116523,,Top Projects with Market Capitalization under $50B 2 August 2022 $BNB $ADA $SOL $DOT $AVAX $MATIC $TRX $UNI $LINK $NEAR $ATOM $XLM $ALGO $SAND $EGLD,Neutral
Mon Aug 08 12:36:13 +0000 2022,MintOfTheDay,29,62,141742,,"The $SOL NFT market this morning ME 24h Volume: 45 000 Smart Money bought: n1 social buying, FP 8 FP gained +70% also on the move sauce",Positive
Mon Aug 01 08:24:28 +0000 2022,MintOfTheDay,23,65,141742,,Let's take a look at the $SOL market this morning ME 24h Volume: 41 900 $SOL Smart Money bought: / / is on a rocket FP gained + 225% is n1 Social Buying &amp; also n1 Smart Money Outflow,Positive
Wed Aug 03 11:40:53 +0000 2022,MintOfTheDay,52,97,141742,,"The $SOL market this morning ME 24h Volume: 104 200 $SOL Smart Money bought: still in the top Movers, FP 1.4 $SOL $40 M drained / 8k wallets affected / Attack still ongoing sauce:",Negative
Mon Aug 01 15:18:32 +0000 2022,LitecoinYagami,35,136,26397,,New month. Let's talk. The State of the $SOL NFT Market.,Neutral
Thu Aug 04 14:00:39 +0000 2022,TheMoonCarl,53,658,1502381,,Which of these will explode in the next bull market? $ETH $SOL $XRP $VET,Positive
Tue Aug 16 11:35:08 +0000 2022,CryptoAnglio,58,141,182896,,With NEW ART and team still working hard i think 2.8 $SOL FP is very undervalued If we were in bull market this thing would fly so hard right now Yes i am holding all my 30 and never sold 1,Positive
Sun Aug 14 14:00:53 +0000 2022,WhaleCoinTalk,75,161,186755,,"Yo Whales, the continues to rise! - $ETH - $2000 - $BTC - almost $25k - $SOL - nearly $50 What's the next move?",Positive
Sat Aug 20 14:44:40 +0000 2022,fxnction,12,273,142477,,"My Market Prediction: I do think we hit lower lows before starting the relief rally that will take us into the bull. Could take the next 6-9 months to hit. If my predicition is right, I'm looking for &lt;$20 $SOL and around $400-$500 $ETH. This is an opportunity. THE opportunity.",Positive
Mon Aug 29 13:45:56 +0000 2022,eriksvcard,257,757,1319,,LUNA CLASSIC is moving up during the market crash. The supply will drop faster to the low billions. The math proves it. We just started.,Positive
