created_at,user,retweet_count,favorite_count,followers,is_verified,clean_text,sentiment
Sun Dec 11 16:38:07 +0000 2022,Ashcryptoreal,62,431,1812013,False,I bought $BTC at $600 I bought $ETH at $8.00 I bought $BNB at $11.50 I bought $LUNC at $0.00006 I bought $DOGE at $0.004 I bought $SHIB at $0.000005 Follow me if you want to get rich,Positive
Thu Dec 08 17:00:25 +0000 2022,MasonVersluis,38,631,242510,False,"BREAKING: Jim Cramer says , $SOL and $DOGE are all ""cons."" What y'all think lmao?",Negative
Fri Dec 16 18:29:51 +0000 2022,Investments_CEO,157,884,589904,False,"$SHIB vs $DOGE, which one are you supporting?",Neutral
Wed Dec 21 11:52:04 +0000 2022,Investments_CEO,98,1012,589904,False,What year do you think $DOGE will eventually hit $1.00?,Neutral
Thu Dec 22 21:53:24 +0000 2022,Investments_CEO,55,915,589904,False,Do you think $DOGE will hit $1 before 2025? NO YES,Neutral
Sat Dec 10 02:47:50 +0000 2022,SatoshiFlipper,87,647,230802,False,"Here's my current capital allocation plan: 40% cash, not yet deployed (for DCAing) 60% as follows: 70% $BTC &amp; $ETH (35% each) 30% (10-12) alts: $LINK $ALGO $MATIC $DOGE $RUNE $DOT $AVAX $UNI $SUSHI $ATOM $NEAR $SOL 100x bag $APEX",Neutral
Thu Dec 15 13:33:13 +0000 2022,pnxgrp,633,638,33743,False,TOP 10 PROJECTS BY SOCIAL ACTIVITY $QUACK $DOGE $SHIB $FLOKI $RABBIT $DWAGON $TSUKA $VOLT $PYRO,Neutral
Fri Dec 02 17:58:28 +0000 2022,GreatMoonshot,110,203,7136,False,Day 2 of the Advent Calendar The biggest mystery and the biggest movement within crypto right now! We will be exploring how $TSUKA began and where it might be headed! $SHIB $DOGE $CULT $SUZUME $FLOKI $QUACK $RISE $KIBA $MARVIN $BTC $ETH $BNB $FTT,Positive
Tue Dec 13 10:05:00 +0000 2022,Crypto_Dep,329,391,116521,False,TOP Tokens by Social Activity 13 December 2022 $QUACK $FLOKI $VINU $PIT $DOGE $SHIB $FLOKIM $DWAGON $MONSTA,Neutral
Sun Dec 04 21:58:51 +0000 2022,davidgokhshtein,94,1243,801701,False,What is the next $DOGE?,Neutral
Fri Dec 02 22:27:05 +0000 2022,davidgokhshtein,50,569,801701,False,send $DOGE please. thanks.,Positive
Sun Dec 04 05:29:39 +0000 2022,davidgokhshtein,195,1612,801701,False,Its only a matter of time before Elon introduces $DOGE as a payment system on this platform.,Positive
Sun Dec 04 18:41:40 +0000 2022,davidgokhshtein,58,599,801701,False,"Elon Musk is a huge fan of $DOGE. I havent seen him shilling it or pumping it. I mean, if people want to say that, than Michael Saylor is apparently pumping or shilling , right? From my standpoint, Elon is trying to figure out how people can use DOGE on here.",Positive
Fri Dec 09 06:23:04 +0000 2022,milesdeutscher,175,1319,622600,False,Perspective: $MATIC: 3.2x to ATH $ETH: 3.8x to ATH $BTC: 4x to ATH $DOGE: 7.4x to ATH $XRP: 8.7x to ATH $ADA: 10x to ATH $AVAX: 11x to ATH $FTM: 14x to ATH $SOL: 19x to ATH Many tokens wont see their ATH again. But which ones do you think have the best chance of recovering?,Neutral
Tue Dec 06 00:23:33 +0000 2022,ShibInfo,157,1864,613764,False,"What do you prefer, $SHIB or $DOGE ?",Neutral
Fri Dec 02 21:01:00 +0000 2022,iambroots,56,134,109787,False,"Those on this stage is pitching &amp; memes. We worked for your bags whether you are in $POM $SHIB $DOGE $FLOKI $VOLT or w/e If you hold a memecoin, LIKE, RETWEET, &amp; RECRUIT MEMECOINS HELP CRYPTO ADOPTION",Positive
Sat Dec 03 23:32:54 +0000 2022,TrueGemHunter,33,49,139045,False,The best community token is 1. $VOLT 2. $SHIB 3. $DOGE 4. $ELON,Positive
Thu Dec 01 16:16:57 +0000 2022,CryptoCoinCoach,74,186,94845,False,"Will $DOGE reach $0,2 soon?",Neutral
Sat Dec 03 23:41:14 +0000 2022,MasonVersluis,217,1773,242510,False,"BREAKING: Elon Musk says Twitter should adopt crypto payments I agree Elon and lets use extremely fast, energy efficient, low fee cryptos like $XRP, $HBAR, $ALGO and more. And yes I am okay with $DOGE being used too",Positive
Thu Dec 01 18:02:41 +0000 2022,AngeloBTC,27,330,282843,False,"Assuming primary investments are mainly spread across things such as $BTC $DOGE $XRP $SOL (quality coins that are not complete dog shit), and one is not completely blown out, perceived losses are temporary for the time being.",Neutral
Thu Dec 01 12:09:45 +0000 2022,CryptoCoinCoach,66,125,94845,False,Which has the most powerful community? $ETH $BNB $DOGE $SHIB,Positive
Tue Dec 06 12:59:43 +0000 2022,Investments_CEO,66,754,589904,False,Which company would you like to see accept $DOGE this year?,Positive
Thu Dec 01 15:02:48 +0000 2022,itsalldodgy,26,431,10123,False,Whos checking the $DOGE price at least 3 times a day?,Positive
Sun Dec 04 21:01:43 +0000 2022,TheGemHunters,235,277,74726,False,TOP 10 MEME BY SOCIAL DOMINANCE 04.12.2022 1 $QUACK 2 $DOGE 3 $SHIB 4 $CHAIN 5 $BABYDOGE 6 $FLOKI 7 $VINU 8 $LUNCARMY 9 $VOLT2 $TSUKA,Positive
Fri Dec 02 17:13:29 +0000 2022,Investments_CEO,186,1400,589904,False,"If Elon Musk implements $DOGE payments on Twitter, its going to completely change the game.",Positive
Mon Dec 05 16:43:15 +0000 2022,Investments_CEO,154,1187,589904,False,One billion people will be able to make payments with $DOGE (crypto) on Twitter soon. Let that sink in.,Positive
Mon Dec 05 10:57:00 +0000 2022,rovercrc,211,5085,1222313,False,"Do you think $DOGE will hit $1,00 in 2023? NO YES",Neutral
Tue Jun 28 21:57:18 +0000 2022,MilgateTyler,28,105,10032,False,$doge,Neutral
Fri Jun 24 10:53:59 +0000 2022,memecoin_degens,58,125,118858,False,TOP 10 coins By AltRank $PULI $PETS $KIBA $PLSD $DOGE $ELON $MARVIN $SHIB,Neutral
Tue Jun 21 15:31:41 +0000 2022,Dogememegirl,76,253,21586,False,"Doge Adoption Doge accepted sign is available now in 10 languages, thanks to the community for helping with the translations. More languages are on the way. Download here",Positive
Tue Jun 21 18:04:30 +0000 2022,ryanwrights,16,97,3492,False,Top 6 most decentralized cryptocurrencies worldwide. $BTC $ETH $DOGE $LTC $XMR $DASH,Positive
Fri Jun 24 18:53:05 +0000 2022,itsALLrisky,33,226,373832,False,Did you buy the dip? $DOGE,Neutral
Thu Jun 23 11:32:46 +0000 2022,inevitable360,48,168,62243,False,the people's cryptocurrency! 1st - Setup a Dogecoin Wallet 2nd - Share your QR code 3rd - Receive Tips then....spend the money!,Positive
Sat Jun 25 20:10:01 +0000 2022,inevitable360,13,88,62243,False,"Hey have a really stupid idea I want to spend 10k Doge in stores that acepts Dogecoin, but I want to offer the things to the shibes I need some stores recommendations that acepts Doge. Anyone know some? Also a little drunk but want to spread joy to all",Positive
Tue Jun 28 21:57:18 +0000 2022,MilgateTyler,28,105,10032,False,$doge,Neutral
Mon Jun 20 16:22:02 +0000 2022,TheUnderDoge3,55,1485,62745,False,Hello $DOGE frens,Positive
Thu Jun 23 18:27:09 +0000 2022,MilgateTyler,48,161,10032,False,Field of $doge,Neutral
Fri Jun 24 01:56:43 +0000 2022,itsALLrisky,68,423,373832,False,"First Earth, then Mars $DOGE",Positive
Tue Jun 21 12:51:41 +0000 2022,TheUnderDoge3,28,182,62745,False,Good morning to all you awesome $DOGE hodlers!! Sending love &amp; good vibes your way in hopes you have the most fabulous day!,Positive
Fri Jun 24 18:53:05 +0000 2022,itsALLrisky,33,226,373832,False,Did you buy the dip? $DOGE,Neutral
Wed Jun 22 12:37:58 +0000 2022,TheUnderDoge3,17,175,62745,False,"Good morning $DOGE fam No obstacle is too big, no goal unattainable with laser focus, consistency, and a little faith!Wishing you all a wonderful Wednesday!!",Positive
Sat Jun 25 08:51:00 +0000 2022,RichQuack,731,621,359482,False,A tale to tell your children $QUACK $BTC $ETH $LUNC $SOL $SHIB $DOGE $MATIC $SQUA $COMP,Neutral
Tue Jun 21 18:04:30 +0000 2022,ryanwrights,16,97,3492,False,Top 6 most decentralized cryptocurrencies worldwide. $BTC $ETH $DOGE $LTC $XMR $DASH,Positive
Mon Jun 20 18:00:56 +0000 2022,coinexcom,196,632,398065,False,This is today's Top 5 Searches on 1 2 $BTC 3 $DOGE 4 $APE 5 $LUNA,Neutral
Mon Jun 27 14:02:55 +0000 2022,BitMartResearch,280,836,489120,False,USA Top 10 Trending Coins on $SFM- $SHIB- $BRISE- Followed by $GOPX $LUNC $VOLT $DOGE $APOLLO $LUNA Buy any?,Neutral
Wed Jun 22 12:00:11 +0000 2022,coinexcom,199,606,398065,False,Three coins have made top 5 of today's search volume 1 2 $DOGE 3 $BTC 4 $ADA 5 $SHIB What are you searching on,Neutral
Sun Jun 26 01:36:03 +0000 2022,nylo44,86,697,7479,False,$DOGE TO $100,Positive
Fri Jun 24 10:53:59 +0000 2022,memecoin_degens,58,125,118858,False,TOP 10 coins By AltRank $PULI $PETS $KIBA $PLSD $DOGE $ELON $MARVIN $SHIB,Neutral
Tue Jun 21 16:40:32 +0000 2022,memecoin_degens,60,101,118858,False,MOST MENTIONED MEME COINS ON SOCIAL NETWORK IN LAST 24H $DOGE $SHIB $MARVIN $PETS $FLOKI $KIBA $KYUB $PULI,Neutral
Thu Jun 23 16:28:44 +0000 2022,TheADAApe,182,968,44345,False,Such an important point from at his congressional testimony today: there is a lot of nuance in the cryptocurrency world. $DOGE =/= $ADA =/= . This nuance needs to be reflected in a delicate and flexible regulatory framework.,Neutral
Fri Jun 17 06:31:08 +0000 2022,AaronWise5147,52,483,4107,False,$DOGE holders from Elon's SNL appearance have collectively lost $91 billion.,Negative
Wed Jun 29 05:36:45 +0000 2022,Investments_CEO,185,779,589904,False,RETWEET if you believe $DOGE is going to the moon soon!,Positive
Wed Jun 22 10:43:17 +0000 2022,Investments_CEO,114,825,589904,False,$DOGE will reach heights like this again! Our army is only getting stronger and stronger.,Positive
Mon Jun 20 07:09:21 +0000 2022,TradedogCrypto,57,112,17621,False,TOP BY MOST SOCIAL MENTIONS $DOGE $SHIB $BABY $CATE $PULI $FLOKI $MARVIN $KIBA,Positive
Tue Jun 21 10:15:48 +0000 2022,Crypto_Dep,80,157,116521,False,TOP Tokens by Social Activity 21 June 2022 $DOGE $SHIB $PETS $MARVIN $FLOKI $KYUB $KIBA,Neutral
Fri Jun 24 18:48:44 +0000 2022,nylo44,44,519,7479,False,$DOGE to $100?,Positive
Sun Jun 26 20:29:45 +0000 2022,nylo44,52,391,7479,False,$DOGE ATH coming soon?,Positive
Wed Jun 22 10:53:27 +0000 2022,CryptoCoinCoach,38,119,94845,False,At what level will you start buying in heavily? Don't forget to tag the you plan to stock up! $BTC $ETH $BNB $SOL $AVAX $DOGE $SHIB $RACA $ZIL $APE $AXS $MANA $AAVE $ADA $XRP $DOT $OP $TRX $MATIC $GALA $NEAR,Neutral
Wed Jun 22 18:46:49 +0000 2022,nylo44,31,509,7479,False,Who is still holding $DOGE?,Neutral
Sun Jun 26 03:37:20 +0000 2022,WhalesHQ,127,903,347116,False,$SHIB WILL SURPASS $DOGE,Negative
Fri Jun 24 01:56:43 +0000 2022,itsALLrisky,68,423,373832,False,"First Earth, then Mars $DOGE",Positive
Mon Jun 20 18:00:56 +0000 2022,coinexcom,196,632,398065,False,This is today's Top 5 Searches on 1 2 $BTC 3 $DOGE 4 $APE 5 $LUNA,Neutral
Wed Jun 22 02:51:00 +0000 2022,crypto,42,134,1339832,False,"Its official, yet again: Elon Musk supports Dogecoin. I just know a lot of people who are not that wealthy who, you know, have encouraged me to buy and support Dogecoin. Im responding to those people.",Positive
Wed Jun 22 12:00:11 +0000 2022,coinexcom,199,606,398065,False,Three coins have made top 5 of today's search volume 1 2 $DOGE 3 $BTC 4 $ADA 5 $SHIB What are you searching on,Neutral
Sun Jun 26 21:09:46 +0000 2022,catandradec,43,354,56633,False,Dogecoin at 10 cents,Neutral
Sun Jun 26 21:05:05 +0000 2022,LunarCrush,89,383,312752,False,Dogecoin is today's Coin of the Day! View real-time metrics at,Positive
Sat Jun 25 18:30:28 +0000 2022,catandradec,36,419,56633,False,I will continue to save in Dogecoin,Positive
Tue Jun 21 15:18:27 +0000 2022,realDogePrez,59,578,6615,,Dogecoin will go straight to $1 in one green vertical candle. $DOGE,Positive
Tue Jun 21 08:36:43 +0000 2022,cb_doge,507,1946,1445539,,"""I also bought some Dogecoin &amp; I intent to personally support Dogecoin"" - Elon Musk in a recent interview.",Positive
Mon Jun 27 18:19:35 +0000 2022,InuKishu,163,787,515032,,"NEWS FLASH: Shiba Inu $SHIB has surpassed Dai $DAI to rank as the twelfth-largest cryptocurrency in the world by market value. The dogs are the future,and will follow and , we are the next GEM. We are based.",Positive
Fri Jun 24 03:45:57 +0000 2022,catecoin,186,612,134667,,1 Doge = 1 CATE,Neutral
Mon Jun 20 23:54:06 +0000 2022,Forbes,76,372,20737365,,"I Am BuyingElon Musk Reveals Surprise Crypto Bet Amid $2 Trillion Bitcoin, Ethereum, BNB, XRP, Solana, Cardano And Dogecoin Price Crash",Positive
Mon Jun 20 13:44:30 +0000 2022,CoinMarketCap,195,806,6775008,,Elon Musk has revealed he's still buying Dogecoin Is this revenge for a recent $258 billion lawsuit against him?,Positive
Mon Jun 20 14:00:28 +0000 2022,nypost,73,370,3411670,,Elon Musk still buying dogecoin despite cryptocurrency crash,Positive
Mon Jun 13 12:35:21 +0000 2022,TheUnderDoge3,163,1054,62745,False,$DOGE,Neutral
Thu Jun 16 13:33:54 +0000 2022,TheUnderDoge3,15,114,62745,False,Good Morning $DOGE Fam &amp; Happy Friday Eve!! Sending love &amp; good vibes to all!! Hope you have a great day!!,Positive
Wed Jun 15 13:16:09 +0000 2022,TheUnderDoge3,16,138,62745,False,"Good morning to all you beautiful $DOGE holders out there!! May your coffee be hot, your bags pump and you have a wonderful day ahead!!",Positive
Thu Jun 09 22:04:11 +0000 2022,to_all_ur_stars,21,112,2551,False,Happy 6/9 the top ten people who tag most people on this post will each receive 6.9 $DOGE the top four people who tag most people on this post will each receive 25 and the number 1 person who tags most people on this post will receive 125,Positive
Tue Jun 14 06:42:09 +0000 2022,TradedogCrypto,40,117,17621,False,BEST BY ALT RANK 4 5 $SHIB $FLOKI $BABY $PETS $SHIBA $MARVIN $DOGE $EARN $PIT,Neutral
Sun Jun 12 02:26:44 +0000 2022,nylo44,66,658,7479,False,$DOGE will recover!,Positive
Mon Jun 13 23:16:07 +0000 2022,nylo44,47,527,7479,False,I STILL BELIEVE IN $DOGE,Positive
Tue Jun 28 08:51:48 +0000 2022,Crypto_Dep,79,224,116521,False,TOP Tokens by Social Activity 28 June 2022 $DOGE $SHIB $KIBA $FLOKI $MARVIN $PIGE $PULI $PIT $PETS,Neutral
Mon Jun 13 01:23:47 +0000 2022,Im_Hxrrison,46,444,1394,False,"""Crypto"" bear market targets - $15,000 $ETH - $0 $XRP - $0 $SOL -$0 $DOGE - $0 $SHIB -$0 $LTC - $0 $USDT - $0 $ADA - $0",Negative
Wed Jun 15 19:20:57 +0000 2022,TheUnderDoge3,59,551,62745,False,$DOGE is up 10% in the last hr,Positive
Thu Jun 23 14:45:06 +0000 2022,TheUnderDoge3,64,511,62745,False,$DOGE is the peoples crypto!,Positive
Tue Jun 21 05:35:08 +0000 2022,ShibaInuHodler,213,1524,479380,False,$SHIB has more utility than $DOGE!,Negative
Thu Jun 23 01:37:56 +0000 2022,TheUnderDoge3,25,410,62745,False,Goodnight to everyone hodling that $DOGE,Positive
Sun Jun 26 22:00:02 +0000 2022,ShibInfo,280,2033,613764,False,Can $SHIB surpass $DOGE again?? No Yes Yes,Neutral
Tue Jun 21 15:18:27 +0000 2022,realDogePrez,59,578,6615,False,Dogecoin will go straight to $1 in one green vertical candle. $DOGE,Positive
Fri Jun 10 12:39:44 +0000 2022,pythadoge,18,348,22286,False,Wrong way bro! $doge,Negative
Fri Jun 10 07:07:09 +0000 2022,TradedogCrypto,71,151,17621,False,TOP BY HIGHEST SOCIAL MENTIONS 4 $DOGE $SHIB $BABY $VINU $KIBA $FLOKI $PETS $PAW $MARVIN,Neutral
Sun Jun 19 08:15:06 +0000 2022,sahilbitbyte,91,383,40,False,"""Elon Musk Faces $258 Billion Lawsuit Over Alleged Dogecoin Pyramid Scheme"" via Trending news with frequent shares and strong engagement across social media. Social Insights: $doge Source",Negative
Thu Jun 23 21:01:11 +0000 2022,exchangilydex,201,313,13680,False,What's your favorite ? $DOGE $FAB $FLOKI $BTC,Neutral
Tue Jun 28 17:40:21 +0000 2022,ShibInfo,221,1224,613764,False,Can $SHIB surpass $DOGE again? No Yes Yes,Neutral
Thu Jun 09 12:03:00 +0000 2022,cryptobratan1,31,306,37146,False,"If you had to pick one, $DOGE or $SHIB?",Neutral
Sat Jun 11 17:17:13 +0000 2022,CryptoGemsCom,45,603,388092,False,In 2019 you missed $BTC In 2020 you missed $DOGE In 2021 you missed $SHIB In 2022 ??,Positive
Tue Jun 28 07:32:30 +0000 2022,BDCryptoGuru,81,657,124087,False,$SHIBA will replace $DOGE,Negative
Wed Jun 22 04:59:20 +0000 2022,sgtesco,20,253,27038,False,It's my birthday mofoz $DOGE to 11 dollars fomo.. woot woot!,Positive
Mon Jun 27 15:46:13 +0000 2022,davidgokhshtein,57,903,801702,False,Anyone still holding $DOGE?,Neutral
Fri Jun 24 04:16:32 +0000 2022,davidgokhshtein,40,551,801702,False,$DOGE did numbers without Elon Musk.,Positive
Wed Jun 29 08:53:01 +0000 2022,BDCryptoGuru,79,566,124087,False,Can $SHIB surpass $DOGE again? No Yes Yes,Neutral
Sun Jun 26 09:32:40 +0000 2022,Bull_Sander,27,203,7684,False,New listings coming soon for the nr.1 Decentralized Exchange $ATOM $AVAX $RUNE $BTC $BNB $ETH $LTC $DOGE $BCH,Positive
Tue Jun 28 20:27:08 +0000 2022,itsALLrisky,39,211,373832,False,"has the potential to relieve economic stress at a time when screws are being tightened on regular folks like never before With the US dollar hemorrhaging value due to inflation, has the time finally arrived for a much-wow upgrade? $DOGE",Positive
Thu Jun 16 17:25:25 +0000 2022,andy_fitzgerald,99,2548,725,False,$DOGE would never have gotten any traction except for Elons constant pumping. 10s of thousands of working class people lost money because of his manipulation. Very good chance he takes a hit on this.,Negative
Mon Jun 27 07:44:04 +0000 2022,BSCGemsAlert,156,523,587850,False,"2013 - You missed $BTC 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB In 2022, don't miss $_____",Positive
Thu Jun 16 10:13:25 +0000 2022,memecoin_degens,70,113,118858,False,Top 10 Meme Coins With Highest Social Engagement $DOGE $SHIB $PULI $FLOKI $MARVIN $EARN $KIBA $PAW,Positive
Wed Jun 15 18:34:23 +0000 2022,Investments_CEO,234,1570,589904,False,"Believe it or not, $DOGE will reach this price again!",Positive
Sun Jun 19 20:56:31 +0000 2022,Investments_CEO,264,1106,589904,False,RETWEET if you believe $DOGE is going to the moon soon!,Positive
Fri Jun 17 01:06:49 +0000 2022,Investments_CEO,275,682,589904,False,Retweet if you want $DOGE to reach 0.75 again!,Positive
Fri Jun 17 17:38:51 +0000 2022,Investments_CEO,70,579,589904,False,"Believe it or not, $DOGE will eventually reach this price again!",Positive
Sat Jun 18 05:00:02 +0000 2022,Zone_BSC,43,144,240862,False,TOP 10 BSC PROJECTS BY ALTRANK $SFM $SUSHI $UNFI $UNI $TWT $AUCTION $PIT $GHC $COMP $DOGE Follow and share,Neutral
Thu Jun 09 19:09:54 +0000 2022,nylo44,36,409,7479,False,$DOGE to $1 by the end of this year? Is this possible?,Positive
Fri Jun 17 09:31:21 +0000 2022,CryptoTrends,269,1244,105786,False,"JUST IN: First Miami Presbyterian Churchto accept donations in , , $DOGE, and Shiba Inu.",Positive
Fri Jun 24 08:50:27 +0000 2022,Investments_CEO,158,1185,589904,False,ELON IS BUYING $DOGE.,Positive
Sun Jun 19 08:18:18 +0000 2022,okx,111,852,5729428,False,Will $TESLA be accepting $DOGE for Cybertruck?,Positive
Sun Jun 19 11:41:32 +0000 2022,WhalesHQ,128,828,347116,False,$SHIB has more utility than $DOGE,Negative
Mon Jun 27 04:21:35 +0000 2022,doge1moon_CEO,40,428,14231,False,If Elon randomly send you 400k in $DOGE would you hold or sell?,Positive
Sat Jun 18 21:09:52 +0000 2022,Investments_CEO,73,1173,589904,False,WHOS STILL HOLDING $DOGE?,Positive
Thu Jun 02 13:00:00 +0000 2022,Jamyies,113,542,108633,False,Which has the most solid fundamentals? $AVAX $ADA $KASTA $SHIB $MATIC $DOGE $EGLD $CRO $CAKE $FEG $ATLAS $CRV $ETH $SOL $MCRT $XRP,Neutral
Sat Jun 25 19:01:27 +0000 2022,Investments_CEO,68,804,589904,False,WHO IS STILL HOLDING $DOGE,Positive
Sun Jun 26 22:17:17 +0000 2022,Investments_CEO,90,1363,589904,False,Will $DOGE hit $1 before 2024? No Yes,Neutral
Fri Jun 03 13:00:00 +0000 2022,Jamyies,97,420,108633,False,Which gave you the biggest gains? $BTC $ADA $KASTA $SHIB $MATIC $DOGE $EGLD $CRO $CAKE $FEG $ATLAS $CRV $ETH $SOL $MCRT $XRP Share your gems,Positive
Sun Jun 26 12:36:40 +0000 2022,Investments_CEO,43,442,589904,False,$DOGE has reached 7 cents!,Positive
Tue Jun 21 16:40:32 +0000 2022,memecoin_degens,60,101,118858,,MOST MENTIONED MEME COINS ON SOCIAL NETWORK IN LAST 24H $DOGE $SHIB $MARVIN $PETS $FLOKI $KIBA $KYUB $PULI,Neutral
Sat Jun 18 05:00:02 +0000 2022,Zone_BSC,43,144,240858,,TOP 10 BSC PROJECTS BY ALTRANK $SFM $SUSHI $UNFI $UNI $TWT $AUCTION $PIT $GHC $COMP $DOGE Follow and share,Neutral
Sat Jun 11 21:31:26 +0000 2022,celestevilnueva,15,51,4083,,Welp! Looks Crypto took another guess it's time to get off twitter and head to my 2nd job enjoy ur weekend,Negative
Mon Jun 13 07:53:54 +0000 2022,alphadoge777,39,310,4322,,My first bear market its so beautiful!,Positive
Sun Jun 19 08:15:06 +0000 2022,sahilbitbyte,91,383,40,,"""Elon Musk Faces $258 Billion Lawsuit Over Alleged Dogecoin Pyramid Scheme"" via Trending news with frequent shares and strong engagement across social media. Social Insights: $doge Source",Negative
Thu Jun 16 14:20:18 +0000 2022,maga_financial,839,293,6241,,Token holder reaching 100k soon. Top holder list burning at 51.4% and top holders shuffle ranking. Working on cex listing.,Positive
Tue Jun 21 16:41:00 +0000 2022,business,63,264,9674900,,"Its official, yet again: Elon Musk supports Dogecoin. I just know a lot of people who are not that wealthy who, you know, have encouraged me to buy and support Dogecoin. Im responding to those people.",Positive
Mon Jun 13 17:42:48 +0000 2022,maga_financial,819,231,6241,,"API Inu Buy! Spent: $205.78 (0.84 BNB) Got: 4,106,323,716 API Buyer Position: New! Price: 0.00000005011 (0.0000000002053 BNB) MCap: $250,561 TX | Chart | Buyer | Pancakeswap Bobby is still active in bear market.",Positive
Sun Jun 19 06:19:16 +0000 2022,elonmusk,31576,351150,219789542,False,I will keep supporting Dogecoin,Positive
Tue Jun 21 05:43:33 +0000 2022,djdogeman,79,116,5276,False,Trending Volt Inu! Everyone is about to buy volt now! Dogecoin holders around the corner this week! GET READY BIG SURPRISE!! Follow me to be updated soon!!,Positive
Thu Jun 09 05:19:58 +0000 2022,ercwl,168,895,165652,False,"This will go into a monetary policy history book some day (most searched term in every state) March 4, 2021: Stimulus Check April 29, 2021: Dogecoin",Positive
Mon Jun 20 07:09:21 +0000 2022,TradedogCrypto,57,112,17621,False,TOP BY MOST SOCIAL MENTIONS $DOGE $SHIB $BABY $CATE $PULI $FLOKI $MARVIN $KIBA,Neutral
Sun Jun 26 16:59:50 +0000 2022,MyDogeCTO,64,417,33139,False,Dogecoin is the people's currency!,Positive
Sun Jun 19 17:58:49 +0000 2022,itsALLrisky,74,494,373832,False,I will keep supporting Dogecoin,Positive
Mon Jun 20 00:01:41 +0000 2022,BTCTN,227,1183,3149545,False,Elon Musk says he will keep buying and supporting . $DOGE,Positive
Fri Jun 17 01:29:18 +0000 2022,itsALLrisky,90,440,373832,False,"Some doofus is trying to sue claiming that Elons support of is somehow against the law Elons support of $DOGE is legitimate, legal, AND beneficial to humanity Some folks will always look to place blame outside of themselves Do Only Good Everyday!",Positive
Tue Jun 28 20:27:08 +0000 2022,itsALLrisky,39,211,373832,False,"has the potential to relieve economic stress at a time when screws are being tightened on regular folks like never before With the US dollar hemorrhaging value due to inflation, has the time finally arrived for a much-wow upgrade? $DOGE",Positive
Mon Jun 27 00:54:36 +0000 2022,ProTheDoge,115,1748,388095,False,Just admit it guys who else didnt cash out at 75 cents and rode all the way back down? It couldnt have just been me.. this is a safe space ok. Lol tell me your story,Negative
Sun Jun 19 22:53:54 +0000 2022,spectatorindex,168,1187,2969324,False,"Cryptocurrency, past 24 hours. Bitcoin: +7.3% Ethereum: +16% XRP: +12% Solana: +9.4% Cardano: +6% Stellar: +5.5% Dogecoin: +23%",Positive
Thu Jun 23 21:47:03 +0000 2022,WatcherGuru,797,3343,3129870,False,Top 10 Cyptocurrencies in the World by Twitter Followers (23/JUN/2022) 1. Binance 9.09M 2. 5.36M 3. 3.42M 4. 3.40M 5. 2.63M 6. 2.52M 7. 2.30M 8. 1.90M 9. 1.54M 10. 1.46M,Neutral
Tue Jun 14 11:31:22 +0000 2022,_mintydoge,35,145,7183,,The gang grows! Another D.O.G.E drop in T-minus 4 hours.,Positive
Sat Jun 18 14:55:22 +0000 2022,_mintydoge,55,163,7183,,"If you aren't trading, get your liquidity out of their clutches and back into a private wallet. Not your keys, not your coins.",Negative
Wed Jun 15 16:02:36 +0000 2022,Dogememegirl,112,315,21585,,Adoption! Adoption! Adoption! Lets do this together! Make Dogecoin adoption easy and fun. I hope this comprehensive guide will help business that wants to accept Doge get set up quickly.,Positive
Sat Jun 18 22:49:11 +0000 2022,cb_doge,64,398,1445541,,2018: Panic Selling 2022: Panic Suing \_()_/,Negative
Sun Jun 19 12:02:14 +0000 2022,PAWstronaut13,116,284,2213,,Imagine using a decentralized to buy your morning with no waiting or fees $PAW is making that dream a reality. Brew up something special this with,Positive
Thu Jun 16 14:10:24 +0000 2022,Dogememegirl,46,178,21585,,"Dogecoin accepted BANNER is now available in 6 languages, which other languages do you want me to add, please let me know. Download banners here",Positive
Sun Jun 19 06:57:08 +0000 2022,SilvermanJacob,665,7025,45978,,"Unsurprisingly, there was an immediate spike in dogecoin price after this tweet. It's pretty brazen market manipulation but the powers that be don't seem to care too much.",Negative
Thu Jun 16 02:14:59 +0000 2022,inevitable360,29,103,62244,,Dogecoin (DOGE) Gears Up To Launch Major Project,Positive
Tue Jun 07 23:31:36 +0000 2022,PAWstronaut13,182,380,2213,,Whoever said you cant have your cake and eat it too didnt know PAW is the thats good for your wallet good for your conscience and tons of fun too! Get your slice of $PAW today!,Positive
Thu Jun 09 13:00:25 +0000 2022,PAWstronaut13,139,273,2213,,"PAW isn't just another or knockoff w/ a new dog logo You don't need a fancy GPU to earn $PAW Instead of , has a transparent that rewards community participation + holding PAW is the people's",Positive
Fri Jun 17 07:34:14 +0000 2022,cb_doge,89,457,1445541,,"Elon Musk thinks it would make sense to integrate crypto payments to Twitter so it's easy to send money back and forth. ""If one can use Twitter to make convenient payments,it will increase its usefulness "" - during a call with Twitter employees.",Positive
Fri Jun 17 13:27:35 +0000 2022,JPHilllllll,4693,68186,306065,False,Elon Musk is being sued for $258 billion by a Dogecoin investor who accuses him of running a pyramid scheme. Idk if I've ever rooted for a lawsuit before lol but here we are.,Negative
